# Matter power spectrum P(k) at redshift z=0.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       3.208130308752e+01 
       1.341130231029e-05       3.395384044329e+01 
       1.688382928368e-05       4.206919497942e+01 
       2.125548173362e-05       5.373465439959e+01 
       2.675906609438e-05       6.625197577829e+01 
       3.368766830209e-05       8.430251436029e+01 
       4.241026168960e-05       1.049082818770e+02 
       5.339135616187e-05       1.311891206953e+02 
       6.721573504233e-05       1.639925721770e+02 
       8.461959691722e-05       2.046239784730e+02 
       1.065297608949e-04       2.551623141518e+02 
       1.341130231029e-04       3.182488178370e+02 
       1.688382928368e-04       3.968272432575e+02 
       2.125548173362e-04       4.948353532681e+02 
       2.675906609438e-04       6.169203264114e+02 
       3.368766830209e-04       7.688677044083e+02 
       4.241026168960e-04       9.577925525453e+02 
       5.339135616187e-04       1.192273276516e+03 
       6.721573504233e-04       1.482579813538e+03 
       8.461959691722e-04       1.840743607109e+03 
       1.065297608949e-03       2.280534251242e+03 
       1.341130231029e-03       2.817140048934e+03 
       1.688382928368e-03       3.466247931782e+03 
       2.125548173362e-03       4.242642415118e+03 
       2.675906609438e-03       5.157639608135e+03 
       3.368766830209e-03       6.215441388980e+03 
       4.241026168960e-03       7.408601882394e+03 
       5.339135616187e-03       8.711441521746e+03 
       6.721573504233e-03       1.007194325611e+04 
       8.461959691722e-03       1.140362976001e+04 
       1.065297608949e-02       1.257672514308e+04 
       1.341130231029e-02       1.341447486020e+04 
       1.688382928364e-02       1.370530119134e+04 
       2.125548150196e-02       1.324622745861e+04 
       2.675890332307e-02       1.195537589941e+04 
       3.366656121949e-02       1.004432714294e+04 
       4.174812847909e-02       8.180442316792e+03 
       4.845224332871e-02       7.136060938208e+03 
       5.333502158212e-02       6.617327470753e+03 
       5.737910415683e-02       6.290171499939e+03 
       6.099820005948e-02       6.041424334932e+03 
       6.437813162235e-02       5.823396379794e+03 
       6.761782965077e-02       5.612016956165e+03 
       7.077686273009e-02       5.394488452867e+03 
       7.389448284757e-02       5.164722267852e+03 
       7.699842267797e-02       4.921279856257e+03 
       8.010941563580e-02       4.666222066660e+03 
       8.324371480182e-02       4.404175297214e+03 
       8.641458889910e-02       4.141497103062e+03 
       8.963325723707e-02       3.885405417640e+03 
       9.290949883744e-02       3.643106788242e+03 
       9.625206312119e-02       3.420997259874e+03 
       9.966895476000e-02       3.223962540988e+03 
       1.031676359049e-01       3.054845832048e+03 
       1.067551724874e-01       2.914161427649e+03 
       1.104383416310e-01       2.799960467719e+03 
       1.142237113752e-01       2.707884765460e+03 
       1.181177002795e-01       2.631498106341e+03 
       1.221266221640e-01       2.562845174856e+03 
       1.262567197402e-01       2.493425532896e+03 
       1.305141898968e-01       2.415518578579e+03 
       1.349052027484e-01       2.323708850374e+03 
       1.394359161201e-01       2.216195485446e+03 
       1.441124868442e-01       2.095396137441e+03 
       1.489410800631e-01       1.967513106803e+03 
       1.539278775987e-01       1.841071591648e+03 
       1.590790863779e-01       1.724813387618e+03 
       1.644009478495e-01       1.625507239815e+03 
       1.698997492987e-01       1.546238868435e+03 
       1.755818379464e-01       1.485598729875e+03 
       1.814536387056e-01       1.437985380638e+03 
       1.875216764605e-01       1.395437951747e+03 
       1.937926037288e-01       1.349143954168e+03 
       2.002732345703e-01       1.292727447424e+03 
       2.069705856216e-01       1.225597953671e+03 
       2.138919251668e-01       1.152687276612e+03 
       2.210448312180e-01       1.081777551236e+03 
       2.284372596770e-01       1.019787409485e+03 
       2.360776238015e-01       9.700396496934e+02 
       2.439748864236e-01       9.311074452449e+02 
       2.521386666777e-01       8.974825115538e+02 
       2.605793634242e-01       8.625075583328e+02 
       2.693082981334e-01       8.222739093302e+02 
       2.783378807602e-01       7.777635026833e+02 
       2.876818031601e-01       7.338647202035e+02 
       2.973552659400e-01       6.955977217198e+02 
       3.073752464211e-01       6.642312898282e+02 
       3.177608177653e-01       6.369691899081e+02 
       3.285335325042e-01       6.096164604602e+02 
       3.397178880384e-01       5.801484601909e+02 
       3.513418976134e-01       5.501627471161e+02 
       3.634377985428e-01       5.228238906677e+02 
       3.760429411182e-01       4.990411893374e+02 
       3.892009183754e-01       4.771211076766e+02 
       4.029630213023e-01       4.549994572766e+02 
       4.173901403592e-01       4.327657669690e+02 
       4.325552892222e-01       4.119089625137e+02 
       4.485470120206e-01       3.928551861157e+02 
       4.654740710103e-01       3.745990708675e+02 
       4.834720332049e-01       3.564039673225e+02 
       5.027127475356e-01       3.389210792253e+02 
       5.234183539439e-01       3.224301695338e+02 
       5.458826421665e-01       3.061638899950e+02 
       5.705048023177e-01       2.901973983671e+02 
       5.978450290190e-01       2.746113279491e+02 
       6.287207309535e-01       2.589919782736e+02 
       6.643829030557e-01       2.432867824446e+02 
       7.068621400517e-01       2.271093441774e+02 
       7.597018663167e-01       2.100507415609e+02 
       8.296366180581e-01       1.913656723498e+02 
       9.305522312713e-01       1.699055312840e+02 
       1.090628146677e+00       1.443395835218e+02 
       1.344459231526e+00       1.157618707764e+02 
       1.690134455615e+00       8.922371889849e+01 
       2.127709730039e+00       6.664233376870e+01 
       2.678627697715e+00       4.812240886436e+01 
       3.372192477317e+00       3.364663852215e+01 
       4.245338803155e+00       2.287276601510e+01 
       5.344564900968e+00       1.517805530765e+01 
       6.728408568812e+00       9.865228272749e+00 
       8.470564528211e+00       6.300172311302e+00 
       1.066380893681e+01       3.961631654679e+00 
       1.342494005706e+01       2.456591111758e+00 
       1.690099818965e+01       1.504395733377e+00 
       2.127709610564e+01       9.107844621823e-01 
       2.678627697658e+01       5.456416278176e-01 
       3.372192477317e+01       3.237691586269e-01 
       4.245338803155e+01       1.904338341643e-01 
       5.344564900968e+01       1.111128439118e-01 
       6.728408568812e+01       6.435601093908e-02 
       8.470564528211e+01       3.702363596617e-02 
       1.066380893681e+02       2.116964229996e-02 
       1.342494005706e+02       1.203713418964e-02 
       1.690099818965e+02       6.808801099812e-03 
       2.127709610564e+02       3.832611521318e-03 
