# Matter power spectrum P(k) at redshift z=2
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       1.075914547523e+01 
       1.341130231029e-05       1.000189786326e+01 
       1.688382928368e-05       1.229550195716e+01 
       2.125548173362e-05       1.603159137396e+01 
       2.675906609438e-05       1.957763584615e+01 
       3.368766830209e-05       2.532048689927e+01 
       4.241026168960e-05       3.144869455854e+01 
       5.339135616187e-05       3.940318276855e+01 
       6.721573504233e-05       4.933227346296e+01 
       8.461959691722e-05       6.157618507020e+01 
       1.065297608949e-04       7.677012133408e+01 
       1.341130231029e-04       9.575455833557e+01 
       1.688382928368e-04       1.193840413784e+02 
       2.125548173362e-04       1.488782867968e+02 
       2.675906609438e-04       1.856236735098e+02 
       3.368766830209e-04       2.313623856364e+02 
       4.241026168960e-04       2.882523523259e+02 
       5.339135616187e-04       3.588874944511e+02 
       6.721573504233e-04       4.463844115366e+02 
       8.461959691722e-04       5.543852698630e+02 
       1.065297608949e-03       6.870460152806e+02 
       1.341130231029e-03       8.489380512435e+02 
       1.688382928368e-03       1.044799322648e+03 
       2.125548173362e-03       1.279129817194e+03 
       2.675906609438e-03       1.555385478542e+03 
       3.368766830209e-03       1.874898733846e+03 
       4.241026168960e-03       2.235512363463e+03 
       5.339135616187e-03       2.629639111374e+03 
       6.721573504233e-03       3.041835070226e+03 
       8.461959691722e-03       3.446267306284e+03 
       1.065297608949e-02       3.804177066908e+03 
       1.341130231029e-02       4.062495084903e+03 
       1.688382928364e-02       4.157168478820e+03 
       2.125548150196e-02       4.026171691343e+03 
       2.675890332307e-02       3.642407202367e+03 
       3.366656121949e-02       3.067042617663e+03 
       4.174812847909e-02       2.501126873334e+03 
       4.845224332871e-02       2.181867273597e+03 
       5.333502158212e-02       2.022336511708e+03 
       5.737910415683e-02       1.921145528229e+03 
       6.099820005948e-02       1.843806255053e+03 
       6.437813162235e-02       1.775753419172e+03 
       6.761782965077e-02       1.709626137101e+03 
       7.077686273009e-02       1.641510753512e+03 
       7.389448284757e-02       1.569549663882e+03 
       7.699842267797e-02       1.493313890834e+03 
       8.010941563580e-02       1.413450521697e+03 
       8.324371480182e-02       1.331395827113e+03 
       8.641458889910e-02       1.249118260925e+03 
       8.963325723707e-02       1.168849365486e+03 
       9.290949883744e-02       1.092814879712e+03 
       9.625206312119e-02       1.022987959370e+03 
       9.966895476000e-02       9.608737954003e+02 
       1.031676359049e-01       9.073463571133e+02 
       1.067551724874e-01       8.625614293412e+02 
       1.104383416310e-01       8.259168994394e+02 
       1.142237113752e-01       7.960711271619e+02 
       1.181177002795e-01       7.710463374754e+02 
       1.221266221640e-01       7.484015899439e+02 
       1.262567197402e-01       7.255326322489e+02 
       1.305141898968e-01       7.000788832118e+02 
       1.349052027484e-01       6.703911794218e+02 
       1.394359161201e-01       6.359322718658e+02 
       1.441124868442e-01       5.974595913723e+02 
       1.489410800631e-01       5.568884308869e+02 
       1.539278775987e-01       5.168396242479e+02 
       1.590790863779e-01       4.799912526260e+02 
       1.644009478495e-01       4.484085764071e+02 
       1.698997492987e-01       4.230255263394e+02 
       1.755818379464e-01       4.034037254460e+02 
       1.814536387056e-01       3.878315954684e+02 
       1.875216764605e-01       3.738855747946e+02 
       1.937926037288e-01       3.588908469265e+02 
       2.002732345703e-01       3.409200605859e+02 
       2.069705856216e-01       3.198060307293e+02 
       2.138919251668e-01       2.970547305963e+02 
       2.210448312180e-01       2.750264533557e+02 
       2.284372596770e-01       2.558066698915e+02 
       2.360776238015e-01       2.403836629768e+02 
       2.439748864236e-01       2.283105486755e+02 
       2.521386666777e-01       2.179165837544e+02 
       2.605793634242e-01       2.071938436898e+02 
       2.693082981334e-01       1.949672651103e+02 
       2.783378807602e-01       1.815346956033e+02 
       2.876818031601e-01       1.683564140969e+02 
       2.973552659400e-01       1.569233981707e+02 
       3.073752464211e-01       1.476051481682e+02 
       3.177608177653e-01       1.395475857375e+02 
       3.285335325042e-01       1.315030267260e+02 
       3.397178880384e-01       1.228628424745e+02 
       3.513418976134e-01       1.141180547650e+02 
       3.634377985428e-01       1.061631282369e+02 
       3.760429411182e-01       9.932436390246e+01 
       3.892009183754e-01       9.306054199710e+01 
       4.029630213023e-01       8.675931082938e+01 
       4.173901403592e-01       8.045411205555e+01 
       4.325552892222e-01       7.458300842105e+01 
       4.485470120206e-01       6.926789786518e+01 
       4.654740710103e-01       6.421720054204e+01 
       4.834720332049e-01       5.922047148731e+01 
       5.027127475356e-01       5.446914363063e+01 
       5.234183539439e-01       5.004637078999e+01 
       5.458826421665e-01       4.573743455411e+01 
       5.705048023177e-01       4.157136455637e+01 
       5.978450290190e-01       3.758111021894e+01 
       6.287207309535e-01       3.366502092420e+01 
       6.643829030557e-01       2.983172447757e+01 
       7.068621400517e-01       2.601104563628e+01 
       7.597018663167e-01       2.215461105486e+01 
       8.296366180581e-01       1.817804663577e+01 
       9.305522312713e-01       1.400674443296e+01 
       1.090628146677e+00       9.720617730532e+00 
       1.344459231526e+00       5.957501112253e+00 
       1.690134455615e+00       3.454729182060e+00 
       2.127709730039e+00       1.978604284032e+00 
       2.678627697715e+00       1.123871648529e+00 
       3.372192477317e+00       6.336646738156e-01 
       4.245338803155e+00       3.548796054284e-01 
       5.344564900968e+00       1.975312729163e-01 
       6.728408568812e+00       1.093490313262e-01 
       8.470564528211e+00       6.022095966026e-02 
       1.066380893681e+01       3.301340231718e-02 
       1.342494005706e+01       1.802100191166e-02 
       1.690099818965e+01       9.799472185338e-03 
       2.127709610564e+01       5.308907794389e-03 
       2.678627697658e+01       2.866668900406e-03 
       3.372192477317e+01       1.542812168422e-03 
       4.245338803155e+01       8.277390645252e-04 
       5.344564900968e+01       4.427057769047e-04 
       6.728408568812e+01       2.359429193851e-04 
       8.470564528211e+01       1.252800568196e-04 
       1.066380893681e+02       6.620383979836e-05 
       1.342494005706e+02       3.476102563158e-05 
       1.690099818965e+02       1.810064472485e-05 
       2.127709610564e+02       9.311702954628e-06 
