# Matter power spectrum P(k) at redshift z=0.75
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       2.567950618836e+01 
       1.341130231029e-05       2.660133078145e+01 
       1.688382928368e-05       3.292494588667e+01 
       2.125548173362e-05       4.218443704877e+01 
       2.675906609438e-05       5.192439812474e+01 
       3.368766830209e-05       6.624050602016e+01 
       4.241026168960e-05       8.240483462933e+01 
       5.339135616187e-05       1.030824943592e+02 
       6.721573504233e-05       1.288935403222e+02 
       8.461959691722e-05       1.608362549132e+02 
       1.065297608949e-04       2.005540662596e+02 
       1.341130231029e-04       2.501408619186e+02 
       1.688382928368e-04       3.118977944016e+02 
       2.125548173362e-04       3.889344951379e+02 
       2.675906609438e-04       4.848988485410e+02 
       3.368766830209e-04       6.043395747368e+02 
       4.241026168960e-04       7.528567613304e+02 
       5.339135616187e-04       9.371988193079e+02 
       6.721573504233e-04       1.165448244165e+03 
       8.461959691722e-04       1.447067990472e+03 
       1.065297608949e-03       1.792882413768e+03 
       1.341130231029e-03       2.214832726198e+03 
       1.688382928368e-03       2.725266726990e+03 
       2.125548173362e-03       3.335827398380e+03 
       2.675906609438e-03       4.055437168673e+03 
       3.368766830209e-03       4.887435965300e+03 
       4.241026168960e-03       5.826020908095e+03 
       5.339135616187e-03       6.851092894482e+03 
       6.721573504233e-03       7.921876859238e+03 
       8.461959691722e-03       8.970498339776e+03 
       1.065297608949e-02       9.895139427398e+03 
       1.341130231029e-02       1.055690405564e+04 
       1.688382928364e-02       1.078925479927e+04 
       2.125548150196e-02       1.043201020118e+04 
       2.675890332307e-02       9.419375446686e+03 
       3.366656121949e-02       7.916324419959e+03 
       4.174812847909e-02       6.447740736836e+03 
       4.845224332871e-02       5.623571201898e+03 
       5.333502158212e-02       5.213609417821e+03 
       5.737910415683e-02       4.954699444720e+03 
       6.099820005948e-02       4.757622610236e+03 
       6.437813162235e-02       4.584766148766e+03 
       6.761782965077e-02       4.417141213131e+03 
       7.077686273009e-02       4.244651965655e+03 
       7.389448284757e-02       4.062494594438e+03 
       7.699842267797e-02       3.869536320226e+03 
       8.010941563580e-02       3.667405576434e+03 
       8.324371480182e-02       3.459755687618e+03 
       8.641458889910e-02       3.251606545553e+03 
       8.963325723707e-02       3.048656825643e+03 
       9.290949883744e-02       2.856596522097e+03 
       9.625206312119e-02       2.680475677387e+03 
       9.966895476000e-02       2.524152407693e+03 
       1.031676359049e-01       2.389872996426e+03 
       1.067551724874e-01       2.278046012016e+03 
       1.104383416310e-01       2.187136529911e+03 
       1.142237113752e-01       2.113708821266e+03 
       1.181177002795e-01       2.052687741666e+03 
       1.221266221640e-01       1.997799776446e+03 
       1.262567197402e-01       1.942341470783e+03 
       1.305141898968e-01       1.880224796108e+03 
       1.349052027484e-01       1.807180660799e+03 
       1.394359161201e-01       1.721792170109e+03 
       1.441124868442e-01       1.625971223630e+03 
       1.489410800631e-01       1.524616166069e+03 
       1.539278775987e-01       1.424458278827e+03 
       1.590790863779e-01       1.332399666215e+03 
       1.644009478495e-01       1.253785290188e+03 
       1.698997492987e-01       1.191053405350e+03 
       1.755818379464e-01       1.143093992925e+03 
       1.814536387056e-01       1.105487099211e+03 
       1.875216764605e-01       1.071947807951e+03 
       1.937926037288e-01       1.035515838175e+03 
       2.002732345703e-01       9.911510983577e+02 
       2.069705856216e-01       9.383786080047e+02 
       2.138919251668e-01       8.810831981565e+02 
       2.210448312180e-01       8.254020467989e+02 
       2.284372596770e-01       7.767929026698e+02 
       2.360776238015e-01       7.378751185143e+02 
       2.439748864236e-01       7.075158485575e+02 
       2.521386666777e-01       6.813554580704e+02 
       2.605793634242e-01       6.541236159757e+02 
       2.693082981334e-01       6.227198747305e+02 
       2.783378807602e-01       5.879149136058e+02 
       2.876818031601e-01       5.535639951770e+02 
       2.973552659400e-01       5.236356033969e+02 
       3.073752464211e-01       4.991455942941e+02 
       3.177608177653e-01       4.778620128133e+02 
       3.285335325042e-01       4.564776331915e+02 
       3.397178880384e-01       4.333747532286e+02 
       3.513418976134e-01       4.098585238571e+02 
       3.634377985428e-01       3.883317249453e+02 
       3.760429411182e-01       3.697199636366e+02 
       3.892009183754e-01       3.526286683747e+02 
       4.029630213023e-01       3.352616772730e+02 
       4.173901403592e-01       3.178331102217e+02 
       4.325552892222e-01       3.014633208475e+02 
       4.485470120206e-01       2.865344542415e+02 
       4.654740710103e-01       2.722469568465e+02 
       4.834720332049e-01       2.580267618725e+02 
       5.027127475356e-01       2.443881447869e+02 
       5.234183539439e-01       2.315546881945e+02 
       5.458826421665e-01       2.189226601109e+02 
       5.705048023177e-01       2.065581606334e+02 
       5.978450290190e-01       1.945333427094e+02 
       6.287207309535e-01       1.825308539363e+02 
       6.643829030557e-01       1.705271219019e+02 
       7.068621400517e-01       1.582435620593e+02 
       7.597018663167e-01       1.454045797151e+02 
       8.296366180581e-01       1.315093556352e+02 
       9.305522312713e-01       1.158255786003e+02 
       1.090628146677e+00       9.761976796353e+01 
       1.344459231526e+00       7.795960170714e+01 
       1.690134455615e+00       6.026090578390e+01 
       2.127709730039e+00       4.539903515694e+01 
       2.678627697715e+00       3.314833483984e+01 
       3.372192477317e+00       2.342354875389e+01 
       4.245338803155e+00       1.606079707767e+01 
       5.344564900968e+00       1.073102728356e+01 
       6.728408568812e+00       7.012587375062e+00 
       8.470564528211e+00       4.495131712654e+00 
       1.066380893681e+01       2.834506004939e+00 
       1.342494005706e+01       1.761698535885e+00 
       1.690099818965e+01       1.080720455894e+00 
       2.127709610564e+01       6.552672134259e-01 
       2.678627697658e+01       3.930738776078e-01 
       3.372192477317e+01       2.335064989391e-01 
       4.245338803155e+01       1.374843977613e-01 
       5.344564900968e+01       8.028863816304e-02 
       6.728408568812e+01       4.653878428754e-02 
       8.470564528211e+01       2.679125091551e-02 
       1.066380893681e+02       1.532672136523e-02 
       1.342494005706e+02       8.718504022153e-03 
       1.690099818965e+02       4.933499482487e-03 
       2.127709610564e+02       2.778068301041e-03 
