# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.75
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.759737008715e+00      -1.319802973494e+00      -1.319802973564e+00      -1.319242704947e-01      -1.759736998894e+00      -1.326164069604e+00      -1.319985843512e+00      -9.412800660605e-01       5.602879144272e-01       5.600668130669e-01       1.103767531357e-07       1.104564032948e-07       1.104564129812e-07       1.104563634759e-07       1.103745877942e-07       1.104514522895e-07       1.104550117387e-07       1.104563634759e-07 
       1.341130231029e-05      -1.760201222634e+00      -1.320151447943e+00      -1.320151448020e+00      -1.319365492836e-01      -1.760201197508e+00      -1.326514181814e+00      -1.320334364073e+00      -9.415214079768e-01       5.603017451378e-01       5.600806984538e-01       1.748754143503e-07       1.750651067029e-07       1.750651158590e-07       1.750650048262e-07       1.748699718232e-07       1.750541759726e-07       1.750629006484e-07       1.750650048263e-07 
       1.688382928368e-05      -1.761016195603e+00      -1.320763476298e+00      -1.320763476411e+00      -1.319524306908e-01      -1.761016132254e+00      -1.327129054451e+00      -1.320946470642e+00      -9.419434669527e-01       5.603037536014e-01       5.600827978210e-01       2.769867470035e-07       2.774607668831e-07       2.774607825226e-07       2.774605134526e-07       2.769730721390e-07       2.774350229984e-07       2.774569216225e-07       2.774605134526e-07 
       2.125548173362e-05      -1.762337805340e+00      -1.321756773807e+00      -1.321756774149e+00      -1.319757517167e-01      -1.762337641649e+00      -1.328126854583e+00      -1.321939885267e+00      -9.426276689368e-01       5.602991648573e-01       5.600783626490e-01       4.385347242895e-07       4.397427052225e-07       4.397427532099e-07       4.397420778380e-07       4.384997312824e-07       4.396793797294e-07       4.397356178663e-07       4.397420778380e-07 
       2.675906609438e-05      -1.764378132670e+00      -1.323292237809e+00      -1.323292238710e+00      -1.320151591530e-01      -1.764377716049e+00      -1.329669000848e+00      -1.323475511550e+00      -9.436863949324e-01       5.603048337212e-01       5.600842688638e-01       6.939205876143e-07       6.969506595648e-07       6.969507773622e-07       6.969491034263e-07       6.938320991136e-07       6.967955443492e-07       6.969375351446e-07       6.969491034265e-07 
       3.368766830209e-05      -1.767690506093e+00      -1.325789791508e+00      -1.325789793914e+00      -1.320737364879e-01      -1.767689449839e+00      -1.332176758402e+00      -1.325973274373e+00      -9.454067340693e-01       5.602924606590e-01       5.600722788954e-01       1.096903523063e-06       1.104573589838e-06       1.104573896273e-06       1.104569684259e-06       1.096680011368e-06       1.104186449939e-06       1.104546501577e-06       1.104569684260e-06 
       4.241026168960e-05      -1.772849613598e+00      -1.329692314347e+00      -1.329692320581e+00      -1.321699100216e-01      -1.772846953533e+00      -1.336093493001e+00      -1.329876000160e+00      -9.480963059117e-01       5.602914687233e-01       5.600718857130e-01       1.731384460883e-06       1.750628201060e-06       1.750628979150e-06       1.750618458093e-06       1.730823152509e-06       1.749665806135e-06       1.750571572374e-06       1.750618458097e-06 
       5.339135616187e-05      -1.781016066813e+00      -1.335900862164e+00      -1.335900878272e+00      -1.323208585690e-01      -1.781009361228e+00      -1.342320287325e+00      -1.336084532370e+00      -9.523744984927e-01       5.602820155208e-01       5.600633858962e-01       2.726181690274e-06       2.774520373360e-06       2.774522342506e-06       2.774495981762e-06       2.724772263741e-06       2.772112530898e-06       2.774395073034e-06       2.774495981779e-06 
       6.721573504233e-05      -1.793862733411e+00      -1.345745560931e+00      -1.345745602099e+00      -1.325597409616e-01      -1.793845920896e+00      -1.352183153622e+00      -1.345928393218e+00      -9.591581114501e-01       5.602653279679e-01       5.600481998893e-01       4.276058959252e-06       4.397210521853e-06       4.397215528348e-06       4.397149551944e-06       4.272537243587e-06       4.391185129741e-06       4.396922151374e-06       4.397149552012e-06 
       8.461959691722e-05      -1.813948899286e+00      -1.361333782765e+00      -1.361333885902e+00      -1.329393513229e-01      -1.813906940615e+00      -1.367773297883e+00      -1.361513291083e+00      -9.698997399944e-01       5.602435701327e-01       5.600287981011e-01       6.666221353908e-06       6.968891700090e-06       6.968904230182e-06       6.968739540381e-06       6.657469829189e-06       6.953825147678e-06       6.968210330352e-06       6.968739540650e-06 
       1.065297608949e-04      -1.845133589276e+00      -1.386027592756e+00      -1.386027850889e+00      -1.335417096646e-01      -1.845029241845e+00      -1.392402771329e+00      -1.386196780274e+00      -9.869160505821e-01       5.602125895451e-01       5.600015084123e-01       1.029090232890e-05       1.104446529745e-05       1.104449664603e-05       1.104408671356e-05       1.026928947750e-05       1.100679609543e-05       1.104282510919e-05       1.104408671462e-05 
       1.341130231029e-04      -1.892995051853e+00      -1.425166166246e+00      -1.425166812959e+00      -1.344958592802e-01      -1.892736898459e+00      -1.431270851729e+00      -1.425306226040e+00      -1.013885532455e+00       5.601616846268e-01       5.599563542084e-01       1.563603186871e-05       1.750302478939e-05       1.750310303009e-05       1.750208705392e-05       1.558317128055e-05       1.740889553993e-05       1.749901684987e-05       1.750208705804e-05 
       1.688382928368e-04      -1.965014487913e+00      -1.487176540538e+00      -1.487178141069e+00      -1.360086997515e-01      -1.964381926624e+00      -1.492434630923e+00      -1.487238685432e+00      -1.056614752558e+00       5.600848535426e-01       5.598883800533e-01       2.314953825287e-05       2.773739460845e-05       2.773758911901e-05       2.773509006703e-05       2.302234645622e-05       2.750270426718e-05       2.772751506386e-05       2.773509008287e-05 
       2.125548173362e-04      -2.070004075442e+00      -1.585440168146e+00      -1.585444173876e+00      -1.384051722700e-01      -2.068475272289e+00      -1.588320545299e+00      -1.585298863375e+00      -1.124322111376e+00       5.599606066999e-01       5.597775615544e-01       3.282019577939e-05       4.395296372697e-05       4.395344503686e-05       4.394736937356e-05       3.252197157809e-05       4.336974138424e-05       4.392845475073e-05       4.394736943339e-05 
       2.675906609438e-04      -2.215071151775e+00      -1.741109645914e+00      -1.741119551488e+00      -1.422022715023e-01      -2.211460735241e+00      -1.737683814522e+00      -1.740446236456e+00      -1.231578631132e+00       5.597670190721e-01       5.596037870245e-01       4.316415597909e-05       6.964116577615e-05       6.964234598699e-05       6.962784878635e-05       4.249458815577e-05       6.820015106870e-05       6.958017259156e-05       6.962784900661e-05 
       3.368766830209e-04      -2.397640251566e+00      -1.987658361047e+00      -1.987682641369e+00      -1.482181275080e-01      -2.389423107804e+00      -1.968106476340e+00      -1.985669806974e+00      -1.401438655556e+00       5.594695071806e-01       5.593342561932e-01       4.931650173946e-05       1.103254514327e-04       1.103283060719e-04       1.102947144941e-04       4.792083510053e-05       1.067975129143e-04       1.101734733531e-04       1.102947152774e-04 
       4.241026168960e-04      -2.589929817513e+00      -2.378005438135e+00      -2.378064230411e+00      -1.577461347762e-01      -2.572314505901e+00      -2.318415707926e+00      -2.372681323076e+00      -1.670342448981e+00       5.590150003620e-01       5.589165022764e-01       4.093174182881e-05       1.747345391989e-04       1.747413006316e-04       1.746669181207e-04       3.839297333389e-05       1.662195394501e-04       1.743559861678e-04       1.746669207878e-04 
       5.339135616187e-04      -2.721633926842e+00      -2.995671896480e+00      -2.995810869016e+00      -1.728314221509e-01      -2.687418905431e+00      -2.839657093838e+00      -2.982016869006e+00      -2.095794209079e+00       5.583360473875e-01       5.582801722562e-01       4.609419155804e-06       2.766442758929e-04       2.766597874404e-04       2.765059636954e-04       1.168072436289e-06       2.565348362839e-04       2.757034816287e-04       2.765059723295e-04 
       6.721573504233e-04      -2.695624488318e+00      -3.972248851889e+00      -3.972566934940e+00      -1.966989680100e-01      -2.639382664325e+00      -3.592562581549e+00      -3.937969596100e+00      -2.768391098180e+00       5.573426133263e-01       5.573260330542e-01      -5.737257460501e-05       4.377495962997e-04       4.377835667328e-04       4.374946860424e-04      -5.866644467572e-05       3.917612129867e-04       4.354221270792e-04       4.374947125487e-04 
       8.461959691722e-04      -2.504923360992e+00      -5.514519735483e+00      -5.515214510276e+00      -2.344216047363e-01      -2.436375487443e+00      -4.641523819953e+00      -5.429785295142e+00      -3.830516587705e+00       5.559254602345e-01       5.559305552430e-01      -9.237273720631e-05       6.921289045267e-04       6.921986901612e-04       6.917137161811e-04      -8.339427374524e-05       5.915800204846e-04       6.864157895592e-04       6.917137935470e-04 
       1.065297608949e-03      -2.381767945783e+00      -7.946359827923e+00      -7.947779996346e+00      -2.939411373351e-01      -2.336852409351e+00      -6.056295212996e+00      -7.740280801738e+00      -5.505189314235e+00       5.539392537523e-01       5.539422906980e-01      -4.035376862877e-05       1.093130487112e-03       1.093262883961e-03       1.092496187163e-03      -1.595612826737e-05       8.852611774689e-04       1.079279784621e-03       1.092496403298e-03 
       1.341130231029e-03      -2.459347382848e+00      -1.177283790418e+01      -1.177550035590e+01      -3.876278994086e-01      -2.459651710830e+00      -7.948963648332e+00      -1.128213563017e+01      -8.140022315899e+00       5.511715284010e-01       5.511673167572e-01      -4.038204889179e-05       1.723912212175e-03       1.724143003110e-03       1.722846169182e-03      -2.228909960849e-05       1.316733645051e-03       1.690943574222e-03       1.722846752064e-03 
       1.688382928368e-03      -2.321747756013e+00      -1.777667866256e+01      -1.778121963632e+01      -5.346654319243e-01      -2.318790176956e+00      -1.053120951796e+01      -1.664184502105e+01      -1.227337071908e+01       5.473299328727e-01       5.473289064139e-01      -1.024376503068e-04       2.713308239028e-03       2.713680602955e-03       2.711433163215e-03      -1.125545013884e-04       1.936194927705e-03       2.636751602265e-03       2.711434693395e-03 
       2.125548173362e-03      -2.363185995163e+00      -2.716172919570e+01      -2.716898799862e+01      -7.645971851879e-01      -2.332311285972e+00      -1.401507307372e+01      -2.463679744351e+01      -1.873326101003e+01       5.420930792002e-01       5.420900367914e-01      -1.830916159934e-05       4.259388675183e-03       4.259956093479e-03       4.256128264399e-03      -2.236637079040e-05       2.770520700980e-03       4.086724085902e-03       4.256132201519e-03 
