# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.627612573826e+00      -1.220709483376e+00      -1.220709483404e+00      -1.220391255098e-01      -1.627612570970e+00      -1.242780466547e+00      -1.221423927933e+00      -1.147237678507e+00       5.932149780205e-01       5.927331557584e-01       8.450710444608e-08       8.453578674056e-08       8.453580409273e-08       8.453576497711e-08       8.450597792384e-08       8.453085789094e-08       8.453458083087e-08       8.453576497711e-08 
       1.341130231029e-05      -1.627813876068e+00      -1.220860545325e+00      -1.220860545367e+00      -1.220457340908e-01      -1.627813868556e+00      -1.242934246497e+00      -1.221575076926e+00      -1.147379119756e+00       5.932337229763e-01       5.927519653046e-01       1.339109985683e-07       1.339813754978e-07       1.339813885946e-07       1.339813018794e-07       1.339081183373e-07       1.339700137849e-07       1.339795208831e-07       1.339813018794e-07 
       1.688382928368e-05      -1.628242262715e+00      -1.221182046541e+00      -1.221182046599e+00      -1.220552658719e-01      -1.628242243668e+00      -1.243261484502e+00      -1.221896761119e+00      -1.147679697836e+00       5.932360711005e-01       5.927544117012e-01       2.121722048911e-07       2.123474809690e-07       2.123474988265e-07       2.123472903182e-07       2.121649456953e-07       2.123201410383e-07       2.123440652297e-07       2.123472903182e-07 
       2.125548173362e-05      -1.628958458570e+00      -1.221719758159e+00      -1.221719758325e+00      -1.220686400312e-01      -1.628958408709e+00      -1.243808751049e+00      -1.222434772385e+00      -1.148182333512e+00       5.932304015747e-01       5.927489128271e-01       3.360961682213e-07       3.365465651779e-07       3.365466272238e-07       3.365460974678e-07       3.360773924691e-07       3.364778069701e-07       3.365398223016e-07       3.365460974678e-07 
       2.675906609438e-05      -1.630024601381e+00      -1.222520791312e+00      -1.222520791781e+00      -1.220908140509e-01      -1.630024473345e+00      -1.244623851855e+00      -1.223236236132e+00      -1.148931313405e+00       5.932384767758e-01       5.927572540438e-01       5.322527315786e-07       5.333908520069e-07       5.333910016497e-07       5.333896802851e-07       5.322049363937e-07       5.332197809567e-07       5.333776744311e-07       5.333896802852e-07 
       3.368766830209e-05      -1.631828422156e+00      -1.223877274865e+00      -1.223877276139e+00      -1.221248865539e-01      -1.631828096014e+00      -1.246003783137e+00      -1.224593412610e+00      -1.150199357680e+00       5.932222939228e-01       5.927414950729e-01       8.424782508327e-07       8.453613442623e-07       8.453617411499e-07       8.453584066772e-07       8.423570427923e-07       8.449308458719e-07       8.453316339159e-07       8.453584066775e-07 
       4.241026168960e-05      -1.634576330880e+00      -1.225947290335e+00      -1.225947293690e+00      -1.221797481685e-01      -1.634575506904e+00      -1.248108496145e+00      -1.226664384953e+00      -1.152134558838e+00       5.932232648040e-01       5.927431319797e-01       1.332548771929e-06       1.339801331515e-06       1.339802346587e-06       1.339793995364e-06       1.332243400474e-06       1.338725256688e-06       1.339735931510e-06       1.339793995365e-06 
       5.339135616187e-05      -1.638954805273e+00      -1.229254168064e+00      -1.229254176871e+00      -1.222659672898e-01      -1.638952719381e+00      -1.251468198686e+00      -1.229972534883e+00      -1.155225921978e+00       5.932160671711e-01       5.927370003637e-01       2.105141192824e-06       2.123414051215e-06       2.123416626092e-06       2.123395636812e-06       2.104370902536e-06       2.120709791255e-06       2.123262623136e-06       2.123395636817e-06 
       6.721573504233e-05      -1.645892630658e+00      -1.234515233005e+00      -1.234515255560e+00      -1.224025907500e-01      -1.645887386072e+00      -1.256806963293e+00      -1.235235016189e+00      -1.160144149408e+00       5.931979479490e-01       5.927205576734e-01       3.319414476800e-06       3.365313541950e-06       3.365320128668e-06       3.365267463775e-06       3.317481127518e-06       3.358530463305e-06       3.364951770437e-06       3.365267463793e-06 
       8.461959691722e-05      -1.656787116634e+00      -1.242830284056e+00      -1.242830340595e+00      -1.226198638198e-01      -1.656773989125e+00      -1.265228817817e+00      -1.243550801930e+00      -1.167917343004e+00       5.931768856700e-01       5.927021285261e-01       5.218565670179e-06       5.333516964587e-06       5.333533453755e-06       5.333401677072e-06       5.213732927603e-06       5.316537582768e-06       5.332640568255e-06       5.333401677145e-06 
       1.065297608949e-04      -1.673861229542e+00      -1.255996535129e+00      -1.255996676599e+00      -1.229647243267e-01      -1.673828424033e+00      -1.278524055517e+00      -1.256714401995e+00      -1.180225562924e+00       5.931473664692e-01       5.926767572561e-01       8.165368714379e-06       8.452725152531e-06       8.452766461512e-06       8.452437176094e-06       8.153318997785e-06       8.410234984872e-06       8.450579910366e-06       8.452437176382e-06 
       1.341130231029e-04      -1.700488946148e+00      -1.276868361758e+00      -1.276868717007e+00      -1.235108744734e-01      -1.700407130136e+00      -1.299499887855e+00      -1.277572398233e+00      -1.199736818307e+00       5.930984178880e-01       5.926343294690e-01       1.267913195026e-05       1.339579834271e-05       1.339590163593e-05       1.339508034396e-05       1.264919933763e-05       1.328951195783e-05       1.339049642308e-05       1.339508034509e-05 
       1.688382928368e-04      -1.741587083355e+00      -1.309932448429e+00      -1.309933323214e+00      -1.243770301577e-01      -1.741384137072e+00      -1.332479191179e+00      -1.310590646028e+00      -1.230644774429e+00       5.930247414320e-01       5.925708281025e-01       1.944944967334e-05       2.122884459533e-05       2.122910214757e-05       2.122706195359e-05       1.937561996161e-05       2.096354990025e-05       2.121568202458e-05       2.122706195801e-05 
       2.125548173362e-04      -1.804064369522e+00      -1.362336126709e+00      -1.362338331712e+00      -1.257490073930e-01      -1.803563793033e+00      -1.384127965784e+00      -1.362861405162e+00      -1.279629063220e+00       5.929041939197e-01       5.924660498437e-01       2.925050377134e-05       3.364012574650e-05       3.364076636682e-05       3.363572763499e-05       2.907023016750e-05       3.297976631999e-05       3.360732167356e-05       3.363572765211e-05 
       2.675906609438e-04      -1.896618391707e+00      -1.445356174136e+00      -1.445361645876e+00      -1.279226699612e-01      -1.895397533484e+00      -1.464424037745e+00      -1.445520289320e+00      -1.357226949828e+00       5.927158021008e-01       5.923017520535e-01       4.258715680453e-05       5.330259824763e-05       5.330418146064e-05       5.329185714062e-05       4.215438493849e-05       5.166708349461e-05       5.322074080442e-05       5.329185720592e-05 
       3.368766830209e-04      -2.028055322018e+00      -1.576850409938e+00      -1.576863897240e+00      -1.313665566178e-01      -2.025128871305e+00      -1.587882946006e+00      -1.576066960418e+00      -1.480121249185e+00       5.924234130541e-01       5.920453766507e-01       5.872086426417e-05       8.444565702989e-05       8.444953316626e-05       8.441984781179e-05       5.770988928438e-05       8.042723733977e-05       8.424141083984e-05       8.441984805551e-05 
       4.241026168960e-04      -2.201764029146e+00      -1.785063435848e+00      -1.785096415319e+00      -1.368213186979e-01      -2.194939095220e+00      -1.774477413527e+00      -1.781846914681e+00      -1.674689536606e+00       5.919696502370e-01       5.916435685272e-01       7.359719908212e-05       1.337547424057e-04       1.337640944887e-04       1.336942925079e-04       7.133822047617e-05       1.240047644912e-04       1.332458086060e-04       1.336942933907e-04 
       5.339135616187e-04      -2.403357732582e+00      -2.114577075338e+00      -2.114655985000e+00      -1.454584698345e-01      -2.388125438973e+00      -2.049129727799e+00      -2.105208871143e+00      -1.982549652471e+00       5.912778818436e-01       5.910225020201e-01       7.678082825358e-05       2.117838687510e-04       2.118059152113e-04       2.116478208146e-04       7.209351857364e-05       1.885853220853e-04       2.105197150342e-04       2.116478238890e-04 
       6.721573504233e-04      -2.582188900295e+00      -2.635663366526e+00      -2.635847302520e+00      -1.591265923199e-01      -2.550484617310e+00      -2.437745414905e+00      -2.610948368678e+00      -2.469274472416e+00       5.902398633130e-01       5.900716849797e-01       5.090213779473e-05       3.351589857517e-04       3.352091478522e-04       3.348709905129e-04       4.234663740652e-05       2.815881991481e-04       3.320360180076e-04       3.348710007223e-04 
       8.461959691722e-04      -2.646581385357e+00      -3.458768908468e+00      -3.459181310249e+00      -1.807381647317e-01      -2.587537696318e+00      -2.957908541170e+00      -3.396322221741e+00      -3.237897294489e+00       5.887221579016e-01       5.886442960589e-01      -1.398902153714e-05       5.300004239984e-04       5.301086155607e-04       5.294433385086e-04      -2.623205597028e-05       4.116762859372e-04       5.223537194566e-04       5.294433706712e-04 
       1.065297608949e-03      -2.533155344857e+00      -4.756893933151e+00      -4.757765412216e+00      -2.148634566222e-01      -2.440877715389e+00      -3.609192368528e+00      -4.603396122185e+00      -4.449815408870e+00       5.865676728984e-01       5.865557803427e-01      -7.709304264299e-05       8.371931845696e-04       8.374091766867e-04       8.362350234493e-04      -8.654174438611e-05       5.916472099543e-04       8.187276390124e-04       8.362351195584e-04 
       1.341130231029e-03      -2.379003584119e+00      -6.799832005378e+00      -6.801525059642e+00      -2.686318557321e-01      -2.268093956766e+00      -4.387797496145e+00      -6.432279003121e+00      -6.356788095783e+00       5.835897868725e-01       5.835939283429e-01      -3.726905504139e-05       1.320444351193e-03       1.320833771260e-03       1.318949699776e-03      -2.892630320123e-05       8.483561435562e-04       1.276769071766e-03       1.318949973484e-03 
       1.688382928368e-03      -2.450741497348e+00      -1.000582707310e+01      -1.000880383978e+01      -3.530702429561e-01      -2.354000645514e+00      -5.357255077826e+00      -9.153446460336e+00      -9.348958253756e+00       5.795217797672e-01       5.795092598374e-01       3.368530814579e-05       2.078445677938e-03       2.079075750524e-03       2.076011594664e-03       6.825372189521e-05       1.228185003018e-03       1.978116760747e-03       2.076012343249e-03 
       2.125548173362e-03      -2.444961022990e+00      -1.501850667339e+01      -1.502338364074e+01      -4.851293288694e-01      -2.381030418489e+00      -6.681626081235e+00      -1.312249339547e+01      -1.402604041980e+01       5.739894383600e-01       5.739799013094e-01      -1.327104140857e-04       3.263004167228e-03       3.263958669349e-03       3.258604433769e-03      -8.150415621681e-05       1.746682623887e-03       3.040825180581e-03       3.258606416604e-03 
