# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -2.068389668739e+00      -1.551292770312e+00      -1.551292770402e+00      -1.550456274565e-01      -2.068389649604e+00      -1.553762800007e+00      -1.551351717892e+00      -6.025388561533e-01       4.832286036654e-01       4.831237928715e-01       1.176444868691e-07       1.177933567365e-07       1.177933626400e-07       1.177933114022e-07       1.176414711787e-07       1.177891458139e-07       1.177919131922e-07       1.177933114022e-07 
       1.341130231029e-05      -2.069108855231e+00      -1.551832892745e+00      -1.551832892843e+00      -1.550604119786e-01      -2.069108806759e+00      -1.554303727574e+00      -1.551891857633e+00      -6.027220088970e-01       4.832393576414e-01       4.831345879365e-01       1.863375267949e-07       1.866938911636e-07       1.866938972303e-07       1.866937810153e-07       1.863299799577e-07       1.866848854232e-07       1.866916375697e-07       1.866937810153e-07 
       1.688382928368e-05      -2.070308709357e+00      -1.552734663246e+00      -1.552734663395e+00      -1.550791987868e-01      -2.070308587378e+00      -1.555206796899e+00      -1.552793655329e+00      -6.030237874448e-01       4.832411539606e-01       4.831364539238e-01       2.949992757436e-07       2.958910654791e-07       2.958910765216e-07       2.958907941253e-07       2.949803288507e-07       2.958702721551e-07       2.958872063600e-07       2.958907941253e-07 
       2.125548173362e-05      -2.072234766467e+00      -1.554184074374e+00      -1.554184074825e+00      -1.551068987571e-01      -2.072234453157e+00      -1.556658146854e+00      -1.554243097066e+00      -6.035071383276e-01       4.832372572375e-01       4.831326729278e-01       4.666894227570e-07       4.689524437368e-07       4.689524765188e-07       4.689517722683e-07       4.666411745364e-07       4.689023881433e-07       4.689456944904e-07       4.689517722684e-07 
       2.675906609438e-05      -2.075240326095e+00      -1.556450360984e+00      -1.556450362153e+00      -1.551537974467e-01      -2.075239531764e+00      -1.558927116249e+00      -1.556509412120e+00      -6.042653387600e-01       4.832413873521e-01       4.831369819085e-01       7.375762977674e-07       7.432456221561e-07       7.432457029053e-07       7.432439591183e-07       7.374546561859e-07       7.431243491910e-07       7.432334411928e-07       7.432439591186e-07 
       3.368766830209e-05      -2.080055700781e+00      -1.560092708733e+00      -1.560092711834e+00      -1.552231921350e-01      -2.080053691803e+00      -1.562572899354e+00      -1.560151739909e+00      -6.054798442276e-01       4.832310453338e-01       4.831269289728e-01       1.163621824915e-06       1.177942780612e-06       1.177942989702e-06       1.177938614755e-06       1.163315375861e-06       1.177642831819e-06       1.177919121923e-06       1.177938614757e-06 
       4.241026168960e-05      -2.087590515889e+00      -1.565820756659e+00      -1.565820764656e+00      -1.553375374849e-01      -2.087585466449e+00      -1.568304144889e+00      -1.565879615518e+00      -6.073933461683e-01       4.832295722034e-01       4.831259071071e-01       1.831020163184e-06       1.866910304675e-06       1.866910834516e-06       1.866899920264e-06       1.830252564527e-06       1.866168366277e-06       1.866862927661e-06       1.866899920270e-06 
       5.339135616187e-05      -2.099461780958e+00      -1.574917733881e+00      -1.574917754448e+00      -1.555168791979e-01      -2.099449088048e+00      -1.577400586834e+00      -1.574975930056e+00      -6.104307274487e-01       4.832209325754e-01       4.831179837013e-01       2.868828737918e-06       2.958809607627e-06       2.958810946698e-06       2.958783657704e-06       2.866908997147e-06       2.956960437782e-06       2.958709224421e-06       2.958783657728e-06 
       6.721573504233e-05      -2.118044855796e+00      -1.589339226893e+00      -1.589339279384e+00      -1.558006751108e-01      -2.118013121774e+00      -1.591807370783e+00      -1.589395433550e+00      -6.152455390995e-01       4.832058191680e-01       4.831039968777e-01       4.464250682845e-06       4.689273993305e-06       4.689277389629e-06       4.689209248882e-06       4.459478726768e-06       4.684656997908e-06       4.689050960868e-06       4.689209248976e-06 
       8.461959691722e-05      -2.146894136808e+00      -1.612182821140e+00      -1.612182952610e+00      -1.562517026269e-01      -2.146815240314e+00      -1.614593118774e+00      -1.612233568706e+00      -6.228731579863e-01       4.831859014199e-01       4.830858418485e-01       6.871242045309e-06       7.431748851827e-06       7.431757347829e-06       7.431587756004e-06       6.859475316803e-06       7.420218426948e-06       7.431235613070e-06       7.431587756374e-06 
       1.065297608949e-04      -2.191156428515e+00      -1.648376268284e+00      -1.648376597266e+00      -1.569674240767e-01      -2.190961422242e+00      -1.650608262457e+00      -1.648412539591e+00      -6.349590279049e-01       4.831573601515e-01       4.830600456481e-01       1.038897289511e-05       1.177797052846e-05       1.177799176129e-05       1.177757155891e-05       1.036027519112e-05       1.174916581857e-05       1.177675750785e-05       1.177757156035e-05 
       1.341130231029e-04      -2.257772850291e+00      -1.705737087319e+00      -1.705737910721e+00      -1.581011779176e-01      -2.257295178071e+00      -1.707469874082e+00      -1.705735691547e+00      -6.541125682872e-01       4.831107003743e-01       4.830176215661e-01       1.524971913236e-05       1.866536317206e-05       1.866541607801e-05       1.866438224805e-05       1.518094624676e-05       1.859343154106e-05       1.866243631370e-05       1.866438225356e-05 
