# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=20
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.588820890050e+00      -1.191615667933e+00      -1.191615667927e+00      -1.191590313384e-01      -1.588820890036e+00      -1.434401929888e+00      -1.214874361380e+00      -1.193115101945e+00       6.028139640580e-01       5.995337326045e-01       3.480636124573e-08       3.480744948163e-08       3.480745038918e-08       3.480744104319e-08       3.480634492490e-08       3.480673970287e-08       3.480697535761e-08       3.480744104319e-08 
       1.341130231029e-05      -1.588866987048e+00      -1.191650242292e+00      -1.191650242283e+00      -1.191599457179e-01      -1.588866986981e+00      -1.434443547411e+00      -1.214909610453e+00      -1.193149718361e+00       6.028136614441e-01       5.995334987011e-01       5.516261098591e-08       5.516609215789e-08       5.516609094623e-08       5.516606336611e-08       5.516256334689e-08       5.516356807406e-08       5.516508118950e-08       5.516606336611e-08 
       1.688382928368e-05      -1.588933126520e+00      -1.191699850769e+00      -1.191699850745e+00      -1.191615687628e-01      -1.588933126343e+00      -1.434503260336e+00      -1.214960186454e+00      -1.193199387350e+00       6.028149113059e-01       5.995348352938e-01       8.742312389291e-08       8.743248825808e-08       8.743248557631e-08       8.743241324855e-08       8.742300228692e-08       8.742544299634e-08       8.743035457356e-08       8.743241324855e-08 
       2.125548173362e-05      -1.589052410171e+00      -1.191789326693e+00      -1.191789326656e+00      -1.191637045364e-01      -1.589052409583e+00      -1.434610948132e+00      -1.215051404298e+00      -1.193288971776e+00       6.028132747809e-01       5.995333897777e-01       1.385443390584e-07       1.385709723275e-07       1.385709714531e-07       1.385707674717e-07       1.385439941830e-07       1.385503959467e-07       1.385658085076e-07       1.385707674718e-07 
       2.675906609438e-05      -1.589237805602e+00      -1.191928409115e+00      -1.191928409071e+00      -1.191670673428e-01      -1.589237803865e+00      -1.434778332661e+00      -1.215193191869e+00      -1.193428223000e+00       6.028115900580e-01       5.995320102167e-01       2.195477808098e-07       2.196196971327e-07       2.196196960147e-07       2.196191490726e-07       2.195468467775e-07       2.195633759077e-07       2.196070499773e-07       2.196191490726e-07 
       3.368766830209e-05      -1.589532237387e+00      -1.192149326390e+00      -1.192149326353e+00      -1.191724548842e-01      -1.589532232642e+00      -1.435044159177e+00      -1.215418393606e+00      -1.193649407990e+00       6.028087575354e-01       5.995296554328e-01       3.478846306183e-07       3.480726884683e-07       3.480726872566e-07       3.480712626584e-07       3.478821856433e-07       3.479243061963e-07       3.480415022722e-07       3.480712626584e-07 
       4.241026168960e-05      -1.589994474650e+00      -1.192496241635e+00      -1.192496241631e+00      -1.191811241902e-01      -1.589994462217e+00      -1.435461502520e+00      -1.215772010465e+00      -1.193996743106e+00       6.028053395930e-01       5.995269792765e-01       5.511743413497e-07       5.516559184912e-07       5.516559207739e-07       5.516522813254e-07       5.511680679780e-07       5.512743403486e-07       5.515790411674e-07       5.516522813254e-07 
       5.339135616187e-05      -1.590738637350e+00      -1.193054988248e+00      -1.193054988533e+00      -1.191943427727e-01      -1.590738604409e+00      -1.436133416306e+00      -1.216341474840e+00      -1.194556163663e+00       6.027969449660e-01       5.995198205320e-01       8.730674006879e-07       8.743066833365e-07       8.743067043125e-07       8.742973480404e-07       8.730512042373e-07       8.733217505255e-07       8.741129095605e-07       8.742973480404e-07 
       6.721573504233e-05      -1.591906182272e+00      -1.193932205912e+00      -1.193932206875e+00      -1.192158226849e-01      -1.591906098343e+00      -1.437187682517e+00      -1.217235346852e+00      -1.195434435303e+00       6.027864160534e-01       5.995111878869e-01       1.382531114152e-06       1.385666026717e-06       1.385666086406e-06       1.385642440421e-06       1.382490154700e-06       1.383170622063e-06       1.385183027072e-06       1.385642440421e-06 
       8.461959691722e-05      -1.593740652068e+00      -1.195311919512e+00      -1.195311921889e+00      -1.192505629811e-01      -1.593740441702e+00      -1.438844344352e+00      -1.218640838548e+00      -1.196815795847e+00       6.027732522503e-01       5.995009465610e-01       2.188247203252e-06       2.196103210315e-06       2.196103358341e-06       2.196044147165e-06       2.188144555451e-06       2.189844859115e-06       2.194905963967e-06       2.196044147166e-06 
