# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       3.338646686884e-04      -1.967657213978e+00      -1.517864409500e+00      -1.517875493605e+00      -1.965465098804e+00      -1.537854477262e+00      -1.517484307420e+00      -1.518266056302e+00       5.961793610961e-01       5.957259682930e-01       5.752045191958e-05       7.830577760107e-05       7.830962700556e-05       5.664763994354e-05       7.441268561999e-05       7.809852767990e-05       7.828193582306e-05 
       4.203107155121e-04      -2.128799440675e+00      -1.698181138768e+00      -1.698208193087e+00      -2.123633335922e+00      -1.700495680147e+00      -1.695626348873e+00      -1.698559531933e+00       5.957374155933e-01       5.953376853247e-01       7.495452732400e-05       1.240327755925e-04       1.240420955492e-04       7.296212363292e-05       1.145668748553e-04       1.235162912595e-04       1.239763998526e-04 
       5.291398406075e-04      -2.325612256402e+00      -1.983567425807e+00      -1.983632479767e+00      -2.313884224809e+00      -1.939980633986e+00      -1.975486032656e+00      -1.983850325703e+00       5.950594271135e-01       5.947343605885e-01       8.458296263602e-05       1.963972625321e-04       1.964193577357e-04       8.029484985733e-05       1.738021523954e-04       1.951142209381e-04       1.962684963919e-04 
       6.661475917335e-04      -2.520926630850e+00      -2.434903528048e+00      -2.435056208044e+00      -2.495837367893e+00      -2.278681716413e+00      -2.412988353423e+00      -2.434914060121e+00       5.940389429484e-01       5.938095033323e-01       6.987372905393e-05       3.108256731283e-04       3.108763711826e-04       6.151109642812e-05       2.584028406321e-04       3.076559577047e-04       3.105468959211e-04 
       8.386301312388e-04      -2.633716142013e+00      -3.147913589945e+00      -3.148258536650e+00      -2.584855967354e+00      -2.730522895725e+00      -3.091900849768e+00      -3.147271425168e+00       5.925364880211e-01       5.924130947726e-01       1.447003969349e-05       4.915574036304e-04       4.916680675365e-04       7.503224594211e-07       3.750212217303e-04       4.837960935345e-04       4.910003730041e-04 
       1.055772783313e-03      -2.576507916153e+00      -4.272561118946e+00      -4.273297534215e+00      -2.494315070373e+00      -3.289666094833e+00      -4.134085741111e+00      -4.270555108446e+00       5.903894309146e-01       5.903554743029e-01      -6.096784125873e-05       7.765418834874e-04       7.767662878957e-04      -7.697948282948e-05       5.328736670549e-04       7.577994988566e-04       7.755451251070e-04 
       1.329139185993e-03      -2.406301962924e+00      -6.042754644855e+00      -6.044205180954e+00      -2.294910258985e+00      -3.938510934901e+00      -5.709973757451e+00      -6.038224004306e+00       5.874118175118e-01       5.874160780951e-01      -5.799212490597e-05       1.224920421286e-03       1.225331748598e-03      -6.413790006801e-05       7.539500468339e-04       1.180594221033e-03       1.223328844848e-03 
       1.673287097058e-03      -2.406395040508e+00      -8.821201507292e+00      -8.823789443846e+00      -2.290089075504e+00      -4.712554757684e+00      -8.047197822556e+00      -8.812281958755e+00       5.833546820696e-01       5.833450320895e-01       4.841244442497e-05       1.928325132519e-03       1.928996797004e-03       6.647431129873e-05       1.084299228116e-03       1.826552405177e-03       1.925813362017e-03 
       2.106543647714e-03      -2.514449409029e+00      -1.316631439272e+01      -1.317060245072e+01      -2.414167186160e+00      -5.763628924495e+00      -1.144004747299e+01      -1.314947387231e+01       5.778572696701e-01       5.778401507012e-01      -6.163103858296e-05       3.027744588756e-03       3.028758222281e-03      -1.556138340097e-05       1.550637647350e-03       2.802768636483e-03       3.023266910483e-03 
       2.651981329161e-03      -2.286242399810e+00      -1.992877657470e+01      -1.993604123461e+01      -2.231818170533e+00      -7.146030886480e+00      -1.627422788321e+01      -1.989771828747e+01       5.704776015091e-01       5.704737861860e-01      -9.988543859683e-05       4.737955182299e-03       4.739501816842e-03      -3.440562799487e-05       2.076836857531e-03       4.260150532089e-03       4.730199601760e-03 
       3.338646686884e-03      -2.344020021150e+00      -3.038844048613e+01      -3.040214820734e+01      -2.313319133807e+00      -8.631257186514e+00      -2.307394605000e+01      -3.033431178971e+01       5.607759930227e-01       5.607681271043e-01      -2.329304598857e-05       7.382106999936e-03       7.384581450039e-03      -2.070954320198e-05       2.684579230751e-03       6.397280421151e-03       7.368929109706e-03 
       4.203107155121e-03      -2.239083683380e+00      -4.644496559320e+01      -4.647188636259e+01      -2.192404755949e+00      -1.024225767653e+01      -3.247474735709e+01      -4.635372418593e+01       5.482643278959e-01       5.482591184894e-01       1.232116689654e-04       1.143990478497e-02       1.144381902888e-02       8.822102634522e-05       3.400878992109e-03       9.440377577063e-03       1.141743166830e-02 
       5.291398406075e-03      -2.165900833642e+00      -7.086266683827e+01      -7.091733647694e+01      -2.105662427807e+00      -1.186722453009e+01      -4.498356706365e+01      -7.071428010185e+01       5.324438304919e-01       5.324404742644e-01       1.566082845503e-05       1.760969376373e-02       1.761579772257e-02       5.391385617882e-05       4.157475692850e-03       1.362205360575e-02       1.757085071871e-02 
       6.661475917335e-03      -2.081829247737e+00      -1.075595513906e+02      -1.076763443588e+02      -2.046873960178e+00      -1.256959168954e+01      -6.076382544989e+01      -1.073300633161e+02       5.127929132260e-01       5.127913461229e-01       7.247415096533e-05       2.688248779361e-02       2.689212094264e-02       9.432424720156e-05       2.953077732588e-03       1.905844406968e-02       2.681468451207e-02 
       8.386301312388e-03      -2.033696965002e+00      -1.618957484341e+02      -1.621526971578e+02      -1.975594792582e+00      -9.126082729464e+00      -7.919015646679e+01      -1.615653372481e+02       4.887917323718e-01       4.887911631285e-01      -1.362503819725e-04       4.061695353694e-02       4.063218514428e-02      -7.827543235919e-05       3.700399267519e-03       2.613546024961e-02       4.050434627963e-02 
       1.055772783313e-02      -1.874052015176e+00      -2.408143541674e+02      -2.413901757500e+02      -1.839798205072e+00      -1.036841049945e+01      -9.826743676968e+01      -2.404098794717e+02       4.599510168820e-01       4.599507731616e-01      -2.384224574427e-05       6.058172154875e-02       6.060600456097e-02      -1.422274272914e-05       3.704598833193e-03       3.466073624705e-02       6.039787920787e-02 
       1.329139185993e-02      -1.734770124289e+00      -3.525292028910e+02      -3.538241949417e+02      -1.703100478272e+00      -9.605314474770e+00      -1.156403189675e+02      -3.522077606547e+02       4.257752249459e-01       4.257750841357e-01      -2.144959343066e-05       8.888936979251e-02       8.892846673951e-02      -1.285156613461e-05       3.974835957663e-03       4.454514499833e-02       8.859797999158e-02 
       1.673287097055e-02      -1.572417843017e+00      -5.052322567420e+02      -5.081072917391e+02      -1.543710643222e+00      -8.975385630518e+00      -1.354036836718e+02      -5.055123923654e+02       3.859276608113e-01       3.859275745715e-01      -1.955523574391e-05       1.277011503828e-01       1.277650488451e-01      -1.176585053382e-05       4.035907272152e-03       5.415639496271e-02       1.272511503403e-01 
       2.106543630464e-02      -1.386901804325e+00      -7.042215126639e+02      -7.103868734096e+02      -1.361580130186e+00      -8.016450971708e+00      -1.429018983209e+02      -7.062540836447e+02       3.403950325460e-01       3.403949822606e-01      -1.736868492512e-05       1.785238991516e-01       1.786290845707e-01      -1.049752023392e-05       3.568173418706e-03       5.878253753544e-02       1.778435131728e-01 
       2.651968288901e-02      -1.182602180714e+00      -9.481068761783e+02      -9.604976311921e+02      -1.161010590569e+00      -6.932783411362e+00      -1.426072139475e+02      -9.540980869232e+02       2.902526476422e-01       2.902526194043e-01      -1.489352279589e-05       2.412594378724e-01       2.414302754125e-01      -9.034546349444e-06       3.139467882244e-03       6.118239674388e-02       2.402947625332e-01 
       3.336851896947e-02      -9.729810068138e-01      -1.229723121489e+03      -1.251979306549e+03      -9.552170174156e-01      -5.712207484870e+00      -1.325161450266e+02      -1.242502877575e+03       2.388042543539e-01       2.388042393241e-01      -1.231204448963e-05       3.142515285537e-01       3.145135097138e-01      -7.491821764563e-06       2.686216898293e-03       5.937548364676e-02       3.129513603086e-01 
       4.143681699672e-02      -7.915836259569e-01      -1.538685131007e+03      -1.571384907508e+03      -7.771311969959e-01      -4.683222803807e+00      -1.179637850810e+02      -1.558580098686e+03       1.942827992490e-01       1.942827911190e-01      -1.005528003947e-05       3.942544900299e-01       3.946034643848e-01      -6.133566257253e-06       2.254642879802e-03       5.441000665828e-02       3.925646379776e-01 
       4.823404509118e-02      -6.861484531334e-01      -1.808411554788e+03      -1.845374752394e+03      -6.736199592990e-01      -4.068668004782e+00      -1.075675532576e+02      -1.830440252385e+03       1.684049898247e-01       1.684049845569e-01      -8.735800237501e-06       4.630941140397e-01       4.634757024118e-01      -5.335844541603e-06       1.797253474081e-03       5.048606342349e-02       4.610346412828e-01 
       5.316451176930e-02      -6.299545153278e-01      -2.020836260226e+03      -2.057633778637e+03      -6.184510286682e-01      -3.741005302334e+00      -1.014333073710e+02      -2.041586686591e+03       1.546127571671e-01       1.546127531622e-01      -8.030548649076e-06       5.165783226546e-01       5.169588125751e-01      -4.908452911994e-06       1.808590387588e-03       4.810744627903e-02       5.142121806974e-01 
       5.723119236715e-02      -5.924571744061e-01      -2.206687979612e+03      -2.241753592309e+03      -5.816375648844e-01      -3.523999482273e+00      -9.714806467167e+01      -2.224987998333e+03       1.454093912211e-01       1.454093879513e-01      -7.559175245133e-06       5.630412299207e-01       5.634106671885e-01      -4.622438184807e-06       1.691856343769e-03       4.640471400780e-02       5.604014480437e-01 
       6.086253476325e-02      -5.634445462773e-01      -2.377431633443e+03      -2.410375529145e+03      -5.531541177795e-01      -3.346051428594e+00      -9.369044154195e+01      -2.393035510150e+03       1.382885294449e-01       1.382885266944e-01      -7.193819803665e-06       6.056148992184e-01       6.059725540280e-01      -4.400526473800e-06       1.611795705625e-03       4.499819952634e-02       6.027235821070e-01 
       6.424957644542e-02      -5.387397896596e-01      -2.536643521569e+03      -2.567727463039e+03      -5.289000885097e-01      -3.198440232627e+00      -9.059473700982e+01      -2.549833585107e+03       1.322250221274e-01       1.322250197630e-01      -6.882095535958e-06       6.453353647619e-01       6.456854234420e-01      -4.211014769062e-06       1.443506979743e-03       4.374659576253e-02       6.422123902023e-01 
       6.749344715603e-02      -5.162745675664e-01      -2.685015313551e+03      -2.714947520207e+03      -5.068448854922e-01      -3.077947634209e+00      -8.760661647349e+01      -2.696445201284e+03       1.267112213731e-01       1.267112193039e-01      -6.598025096820e-06       6.824695646089e-01       6.828194276719e-01      -4.038162979476e-06       1.404281247468e-03       4.252026549773e-02       6.791357009662e-01 
       7.065479183495e-02      -4.949211827274e-01      -2.822118186188e+03      -2.851930749798e+03      -4.858813813619e-01      -2.940920376492e+00      -8.463444900086e+01      -2.832716099500e+03       1.214703453405e-01       1.214703435348e-01      -6.327537155259e-06       7.169768739784e-01       7.173361074972e-01      -3.873475912105e-06       1.429418713068e-03       4.119953932612e-02       7.134544461102e-01 
       7.377344927649e-02      -4.740608741206e-01      -2.947230105481e+03      -2.978174178288e+03      -4.654020899052e-01      -2.821282854434e+00      -8.166230426087e+01      -2.958112438706e+03       1.163505224763e-01       1.163505208856e-01      -6.062878775056e-06       7.487211704001e-01       7.491005986336e-01      -3.712253609935e-06       1.229380371545e-03       3.981392737120e-02       7.450342269300e-01 
       7.687749830552e-02      -4.533895719611e-01      -3.059805729778e+03      -3.093243683027e+03      -4.451084656951e-01      -2.704224448255e+00      -7.862600230140e+01      -3.072185132379e+03       1.112771164238e-01       1.112771150167e-01      -5.800084561564e-06       7.775885562990e-01       7.779993401657e-01      -3.552021815037e-06       1.315534348362e-03       3.845554126709e-02       7.737627593176e-01 
       7.998788894043e-02      -4.328216829515e-01      -3.159834499596e+03      -3.197118932899e+03      -4.249164469066e-01      -2.569370779843e+00      -7.547300647943e+01      -3.174915239255e+03       1.062291117267e-01       1.062291104908e-01      -5.538272397733e-06       8.035748406321e-01       8.040274703007e-01      -3.392304892363e-06       1.180845371280e-03       3.706871706594e-02       7.996347533450e-01 
       8.312101603522e-02      -4.124285694128e-01      -3.248086095753e+03      -3.290430166018e+03      -4.048960599731e-01      -2.463053809326e+00      -7.226284636303e+01      -3.266951247628e+03       1.012240149933e-01       1.012240138952e-01      -5.278463246028e-06       8.268455449551e-01       8.273487981202e-01      -3.233751721274e-06       1.087882658554e-03       3.556409604559e-02       8.228132169801e-01 
       8.629024436624e-02      -3.923948386570e-01      -3.326290499660e+03      -3.374633487385e+03      -3.852285074150e-01      -2.336717593103e+00      -6.908819105617e+01      -3.349783776505e+03       9.630712685375e-02       9.630712588579e-02      -5.023020983217e-06       8.477802537480e-01       8.483401590896e-01      -3.077792305095e-06       1.178800757371e-03       3.401451384824e-02       8.436736844809e-01 
       8.950686006107e-02      -3.729793697352e-01      -3.397216661852e+03      -3.452096317465e+03      -3.661679076113e-01      -2.215464899763e+00      -6.598257866789e+01      -3.425829308340e+03       9.154197690282e-02       9.154197604902e-02      -4.775303719481e-06       8.669938412089e-01       8.676127495099e-01      -2.926483000136e-06       9.781837297346e-04       3.254415182596e-02       8.628246578793e-01 
       9.278068955300e-02      -3.544764654517e-01      -3.464622699362e+03      -3.526069290750e+03      -3.480031587395e-01      -2.118245455845e+00      -6.296480410374e+01      -3.498399031349e+03       8.700078968489e-02       8.700078892482e-02      -4.539085538847e-06       8.853284079667e-01       8.860042954450e-01      -2.782122211532e-06       9.199301454437e-04       3.116464328895e-02       8.811002233995e-01 
       9.612051638708e-02      -3.371755764280e-01      -3.533048303906e+03      -3.600518352515e+03      -3.310184011747e-01      -2.013276032064e+00      -6.009587383726e+01      -3.571525936306e+03       8.275460029368e-02       8.275459962004e-02      -4.318157811162e-06       9.038091419940e-01       9.045352869343e-01      -2.647052923883e-06       1.016587238461e-03       2.982912303741e-02       8.995157580812e-01 
       9.953437002553e-02      -3.213212075922e-01      -3.607439699691e+03      -3.679807330676e+03      -3.154536584402e-01      -1.909341629319e+00      -5.745341345437e+01      -3.649640217990e+03       7.886341461004e-02       7.886341401362e-02      -4.115724805594e-06       9.235616799994e-01       9.243268482675e-01      -2.523258325342e-06       9.522147367387e-04       2.854475242141e-02       9.191866620489e-01 
       1.030297307152e-01      -3.070752080332e-01      -3.692606013149e+03      -3.768228221572e+03      -3.014678173093e-01      -1.823979459499e+00      -5.508471631225e+01      -3.737090536895e+03       7.536695432732e-02       7.536695379518e-02      -3.933854891506e-06       9.456903839437e-01       9.464796310986e-01      -2.412000818352e-06       8.030494634924e-04       2.736796344452e-02       9.412083075951e-01 
       1.066136776005e-01      -2.944850497798e-01      -3.792532848009e+03      -3.869401002238e+03      -2.891074871379e-01      -1.754049855453e+00      -5.299671029870e+01      -3.837533749445e+03       7.227687178449e-02       7.227687130635e-02      -3.773144162078e-06       9.711232486599e-01       9.719194093807e-01      -2.313643585093e-06       7.159239120696e-04       2.634019640818e-02       9.665019250508e-01 
       1.102929974112e-01      -2.834664844388e-01      -3.909678378080e+03      -3.985651401792e+03      -2.782899733656e-01      -1.692410592838e+00      -5.116872205114e+01      -3.953303525724e+03       6.957249334140e-02       6.957249291013e-02      -3.632521657888e-06       1.000451523683e+00       1.001237307839e+00      -2.227541855420e-06       6.897593912897e-04       2.546129017935e-02       9.956553757688e-01 
       1.140742651042e-01      -2.737983116753e-01      -4.044273499952e+03      -4.117383178543e+03      -2.687981405472e-01      -1.636282379233e+00      -4.956048388598e+01      -4.084774938327e+03       6.719953513680e-02       6.719953474681e-02      -3.509163292595e-06       1.033768392460e+00       1.034528968459e+00      -2.151982209130e-06       6.746419271533e-04       2.470200207028e-02       1.028763251780e+00 
       1.179639041415e-01      -2.651386276142e-01      -4.193850724011e+03      -4.262641240523e+03      -2.602963612594e-01      -1.584112426222e+00      -4.811407177325e+01      -4.229924652223e+03       6.507409031486e-02       6.507408996158e-02      -3.398687395578e-06       1.070557431212e+00       1.071283142947e+00      -2.084296024914e-06       6.449911351776e-04       2.402172451624e-02       1.065316182708e+00 
       1.219682317317e-01      -2.570605274298e-01      -4.353118281204e+03      -4.416967600243e+03      -2.523655625229e-01      -1.533164720823e+00      -4.675668298918e+01      -4.384190418386e+03       6.309139063072e-02       6.309139031067e-02      -3.295612343992e-06       1.109657172850e+00       1.110345932842e+00      -2.021137801942e-06       6.089285233291e-04       2.337720771080e-02       1.104165362852e+00 
       1.260934928360e-01      -2.491072465690e-01      -4.514351213201e+03      -4.573708718361e+03      -2.445573548747e-01      -1.481146783791e+00      -4.540833809974e+01      -4.540789629517e+03       6.113933871868e-02       6.113933842917e-02      -3.194067408839e-06       1.149342395996e+00       1.150001217438e+00      -1.958919785402e-06       6.190097588111e-04       2.272596392567e-02       1.143602684307e+00 
       1.303458857367e-01      -2.408625869425e-01      -4.668430360132e+03      -4.724896056956e+03      -2.364631668106e-01      -1.431400241015e+00      -4.399403046829e+01      -4.691619506180e+03       5.911579170266e-02       5.911579144070e-02      -3.088703815730e-06       1.187553298374e+00       1.188198393440e+00      -1.894370781328e-06       7.181599981373e-04       2.203041253739e-02       1.181587409854e+00 
       1.347315812958e-01      -2.320247469209e-01      -4.806487642194e+03      -4.862672748987e+03      -2.277867214555e-01      -1.387222465082e+00      -4.245748106176e+01      -4.828709724740e+03       5.694668036386e-02       5.694668012628e-02      -2.975654984038e-06       1.222265048455e+00       1.222920077935e+00      -1.825127606520e-06       7.233203667897e-04       2.126574941355e-02       1.216111997995e+00 
       1.392567375885e-01      -2.224700398760e-01      -4.921986934359e+03      -4.981123674248e+03      -2.184065880348e-01      -1.328560273557e+00      -4.077444880843e+01      -4.946081237710e+03       5.460164700871e-02       5.460164679563e-02      -2.853338277064e-06       1.251960329242e+00       1.252652661548e+00      -1.750219069117e-06       5.195566597187e-04       2.043113778620e-02       1.245670592350e+00 
       1.439275113025e-01      -2.122851740444e-01      -5.012724109194e+03      -5.078053047252e+03      -2.084078717397e-01      -1.262421261828e+00      -3.896291411806e+01      -5.041548588679e+03       5.210196793493e-02       5.210196774522e-02      -2.722847140526e-06       1.276087085631e+00       1.276842438171e+00      -1.670297820958e-06       6.577675940328e-04       1.955525271015e-02       1.269713298276e+00 
       1.487500670968e-01      -2.017590954949e-01      -5.082262409482e+03      -5.156290126776e+03      -1.980742085318e-01      -1.207262928369e+00      -3.708598962282e+01      -5.118038577125e+03       4.951855213296e-02       4.951855196316e-02      -2.587935016698e-06       1.295392953389e+00       1.296229311742e+00      -1.587666319252e-06       4.913831367202e-04       1.867473225765e-02       1.288976785798e+00 
       1.537305859894e-01      -1.913278728812e-01      -5.140187469238e+03      -5.223979103143e+03      -1.878336627537e-01      -1.139500155696e+00      -3.523318867976e+01      -5.183873189861e+03       4.695841568843e-02       4.695841553831e-02      -2.454204295265e-06       1.311996282085e+00       1.312918530541e+00      -1.505742534184e-06       6.238698288361e-04       1.778352561972e-02       1.305557012331e+00 
       1.588752737623e-01      -1.814791557826e-01      -5.200757247596e+03      -5.293474921609e+03      -1.781649392589e-01      -1.080297377345e+00      -3.347780161555e+01      -5.251633551111e+03       4.454123481473e-02       4.454123468143e-02      -2.327971254088e-06       1.329096529966e+00       1.330093516557e+00      -1.428403525782e-06       4.194886162156e-04       1.685892653105e-02       1.322621655870e+00 
       1.641903703228e-01      -1.726306121026e-01      -5.279756104329e+03      -5.378646012390e+03      -1.694780505580e-01      -1.033270906399e+00      -3.187294296553e+01      -5.335408207861e+03       4.236951263950e-02       4.236951251999e-02      -2.214570996964e-06       1.350274173605e+00       1.351319723606e+00      -1.358898426572e-06       4.392809508418e-04       1.602943070837e-02       1.343719542303e+00 
       1.696821609277e-01      -1.650112621298e-01      -5.389977202162e+03      -5.490927130364e+03      -1.619978259765e-01      -9.870716082039e-01      -3.050101237521e+01      -5.446779723925e+03       4.049945649413e-02       4.049945638729e-02      -2.116942274123e-06       1.378470224159e+00       1.379528818822e+00      -1.299025964594e-06       5.060233279682e-04       1.542419891851e-02       1.371767853167e+00 
       1.753569901571e-01      -1.585830443340e-01      -5.536495080086e+03      -5.635125481095e+03      -1.556869129273e-01      -9.470819987827e-01      -2.936314609708e+01      -5.590570914256e+03       3.892172823184e-02       3.892172813587e-02      -2.034637535158e-06       1.414905549813e+00       1.415941999940e+00      -1.248535042251e-06       5.027737140298e-04       1.480899012287e-02       1.407980001658e+00 
       1.812212795127e-01      -1.530389011402e-01      -5.713560417187e+03      -5.806601470414e+03      -1.502438944916e-01      -9.137353248628e-01      -2.834857099348e+01      -5.761996573585e+03       3.756097362290e-02       3.756097353617e-02      -1.963672507674e-06       1.458358342653e+00       1.459349097446e+00      -1.204982031238e-06       4.806082959120e-04       1.431170136046e-02       1.451151270885e+00 
       1.872815495043e-01      -1.479090851506e-01      -5.905610800593e+03      -5.992115951328e+03      -1.452076445817e-01      -8.840332000653e-01      -2.744449029853e+01      -5.947532044120e+03       3.630191114543e-02       3.630191106678e-02      -1.898004286440e-06       1.505387911902e+00       1.506330190033e+00      -1.164676483531e-06       4.495608662326e-04       1.388027680447e-02       1.497877361878e+00 
