# Matter power spectrum P(k) at redshift z=10
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       2.452613550584e+00 
       1.329139185993e-05       2.055980319650e+00 
       1.673287097058e-05       1.876478362410e+00 
       2.106543647714e-05       1.917535586008e+00 
       2.651981329161e-05       2.129706424688e+00 
       3.338646686884e-05       2.341453353156e+00 
       4.203107155121e-05       2.735580287255e+00 
       5.291398406075e-05       3.290434114962e+00 
       6.661475917335e-05       3.997964457743e+00 
       8.386301312388e-05       4.878361692502e+00 
       1.055772783313e-04       6.004582973633e+00 
       1.329139185993e-04       7.428218198988e+00 
       1.673287097058e-04       9.206298512004e+00 
       2.106543647714e-04       1.144353473374e+01 
       2.651981329161e-04       1.423742784025e+01 
       3.338646686884e-04       1.772498197750e+01 
       4.203107155121e-04       2.207063653923e+01 
       5.291398406075e-04       2.747564700024e+01 
       6.661475917335e-04       3.418244177675e+01 
       8.386301312388e-04       4.247719317281e+01 
       1.055772783313e-03       5.268720729155e+01 
       1.329139185993e-03       6.516926632094e+01 
       1.673287097058e-03       8.028527803153e+01 
       2.106543647714e-03       9.837175200555e+01 
       2.651981329161e-03       1.196902768556e+02 
       3.338646686884e-03       1.443570038979e+02 
       4.203107155121e-03       1.722196842821e+02 
       5.291398406075e-03       2.027058148281e+02 
       6.661475917335e-03       2.346456492719e+02 
       8.386301312388e-03       2.660713502734e+02 
       1.055772783313e-02       2.940298385334e+02 
       1.329139185993e-02       3.144076947528e+02 
       1.673287097055e-02       3.222894602640e+02 
       2.106543630464e-02       3.129062270289e+02 
       2.651968288901e-02       2.838784101270e+02 
       3.336851896947e-02       2.396419221302e+02 
       4.143681699672e-02       1.953087337932e+02 
       4.823404509118e-02       1.698009137521e+02 
       5.316451176930e-02       1.571533820074e+02 
       5.723119236715e-02       1.491988292961e+02 
       6.086253476325e-02       1.431574856165e+02 
       6.424957644542e-02       1.378664316702e+02 
       6.749344715603e-02       1.327411239639e+02 
       7.065479183495e-02       1.274699064025e+02 
       7.377344927649e-02       1.219037805113e+02 
       7.687749830552e-02       1.160056588023e+02 
       7.998788894043e-02       1.098230303395e+02 
       8.312101603522e-02       1.034652962443e+02 
       8.629024436624e-02       9.708385602859e+01 
       8.950686006107e-02       9.085141599311e+01 
       9.278068955300e-02       8.494103527074e+01 
       9.612051638708e-02       7.950659702937e+01 
       9.953437002553e-02       7.466639757313e+01 
       1.030297307152e-01       7.049062427773e+01 
       1.066136776005e-01       6.699321237540e+01 
       1.102929974112e-01       6.412976224932e+01 
       1.140742651042e-01       6.179848095064e+01 
       1.179639041415e-01       5.984753638850e+01 
       1.219682317317e-01       5.808881593395e+01 
       1.260934928360e-01       5.632032979619e+01 
       1.303458857367e-01       5.435775082453e+01 
       1.347315812958e-01       5.207029801791e+01 
       1.392567375885e-01       4.941270607715e+01 
       1.439275113025e-01       4.643978819526e+01 
       1.487500670968e-01       4.329706341361e+01 
       1.537305859894e-01       4.018648058324e+01 
       1.588752737623e-01       3.731654855308e+01 
       1.641903703228e-01       3.485006400695e+01 
       1.696821609277e-01       3.286339248863e+01 
       1.753569901571e-01       3.132671859952e+01 
       1.812212795127e-01       3.011074294103e+01 
       1.872815495043e-01       2.902829111282e+01 
       1.935444470862e-01       2.787257382024e+01 
       2.000167793067e-01       2.648962267147e+01 
       2.067055540477e-01       2.486089861687e+01 
       2.136180287652e-01       2.309879782484e+01 
       2.207617681994e-01       2.138534039285e+01 
       2.281447121219e-01       1.988462042363e+01 
       2.357752543364e-01       1.867739678063e+01 
       2.436623343696e-01       1.773330284661e+01 
       2.518155435963e-01       1.692549543118e+01 
       2.602452479655e-01       1.609754542645e+01 
       2.689627300654e-01       1.515450909626e+01 
       2.779803540253e-01       1.411501593670e+01 
       2.873117577581e-01       1.309012095101e+01 
       2.969720783784e-01       1.219722638268e+01 
       3.069782183933e-01       1.146917153916e+01 
       3.173491626118e-01       1.084257057701e+01 
       3.281063588685e-01       1.022029432736e+01 
       3.392741799351e-01       9.552039067469e+00 
       3.508804898550e-01       8.873026793403e+00 
       3.629573460968e-01       8.252973911849e+00 
       3.755418804277e-01       7.719845146171e+00 
       3.886774179035e-01       7.233642426866e+00 
       4.024149174211e-01       6.745567559858e+00 
       4.168148529936e-01       6.256126953001e+00 
       4.319497090464e-01       5.799179402896e+00 
       4.479073469010e-01       5.385751390164e+00 
       4.647956327992e-01       4.993904502880e+00 
       4.827489350835e-01       4.606206845701e+00 
       5.019374634823e-01       4.236761176409e+00 
       5.225810589461e-01       3.893198465202e+00 
       5.449701910559e-01       3.558918697310e+00 
       5.694990879330e-01       3.235327873911e+00 
       5.967202222480e-01       2.925614279008e+00 
       6.274383917711e-01       2.621791253217e+00 
       6.628827694619e-01       2.324428309210e+00 
       7.050434828574e-01       2.028243217001e+00 
       7.573826324241e-01       1.729494368824e+00 
       8.264573875107e-01       1.421690581728e+00 
       9.257548230965e-01       1.098921204174e+00 
       1.082796239762e+00       7.664277649054e-01 
       1.332734404789e+00       4.716132902078e-01 
       1.675045845447e+00       2.737433072530e-01 
       2.108705412281e+00       1.568521031980e-01 
       2.654702635419e+00       8.913501521282e-02 
       3.342072608385e+00       5.027946577406e-02 
       4.207420134757e+00       2.817190210093e-02 
       5.296828125740e+00       1.568833565311e-02 
       6.668311529400e+00       8.688853467447e-03 
       8.394906838122e+00       4.787362606705e-03 
       1.056856154816e+01       2.625650316140e-03 
       1.330503069908e+01       1.433905831459e-03 
       1.675004125178e+01       7.801072465283e-04 
       2.108705258046e+01       4.228376739836e-04 
       2.654702635339e+01       2.284554807970e-04 
       3.342072608385e+01       1.230409448500e-04 
       4.207420134757e+01       6.607515047689e-05 
       5.296828125740e+01       3.538464105052e-05 
       6.668311529400e+01       1.889472920051e-05 
       8.394906838122e+01       1.006088486418e-05 
       1.056856154816e+02       5.339569548516e-06 
       1.330503069908e+02       2.822078970201e-06 
       1.675004125178e+02       1.484457248293e-06 
       2.108705258046e+02       7.753722426110e-07 
