# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=30
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       5.291398406075e-04      -1.708546652771e+00      -1.285612968391e+00      -1.285616189910e+00      -1.708351089816e+00      -1.606046562297e+00      -1.333457096480e+00      -1.289012147269e+00       6.029271698052e-01       5.983549332941e-01       6.397463174039e-05       7.027570645061e-05       7.027600329493e-05       6.386149345720e-05       6.460059162323e-05       6.863313340882e-05       7.020444852469e-05 
       6.661475917335e-04      -1.776656885612e+00      -1.342925171432e+00      -1.342933324439e+00      -1.776180587269e+00      -1.670318773303e+00      -1.390166426605e+00      -1.346405927384e+00       6.022018034398e-01       5.977980794691e-01       9.575730645985e-05       1.112993064943e-04       1.113000591517e-04       9.549109373158e-05       9.730067498696e-05       1.072208801131e-04       1.111234712017e-04 
       8.386301312388e-04      -1.877172119173e+00      -1.433594957830e+00      -1.433615552773e+00      -1.876033554591e+00      -1.765423665330e+00      -1.477367338260e+00      -1.437142019807e+00       6.010694338714e-01       5.969232590567e-01       1.382689569702e-04       1.761972755412e-04       1.761991722501e-04       1.376685920693e-04       1.420332942517e-04       1.661376551027e-04       1.757678616505e-04 
       1.055772783313e-03      -2.018922199013e+00      -1.576890045372e+00      -1.576942065762e+00      -2.016281930447e+00      -1.900196562847e+00      -1.609099294003e+00      -1.580393804920e+00       5.993170685802e-01       5.955560459384e-01       1.877484496291e-04       2.787555416799e-04       2.787603199277e-04       1.864924498472e-04       1.967707815183e-04       2.542020701462e-04       2.777239565172e-04 
       1.329139185993e-03      -2.203647879771e+00      -1.802996538157e+00      -1.803127039665e+00      -2.197825949487e+00      -2.077529355128e+00      -1.802588402663e+00      -1.806094814825e+00       5.966418829673e-01       5.934368368252e-01       2.279690704142e-04       4.405646064334e-04       4.405765280340e-04       2.256995148475e-04       2.489895530964e-04       3.816156826013e-04       4.381499007086e-04 
       1.673287097058e-03      -2.411105986612e+00      -2.158891986770e+00      -2.159216957836e+00      -2.399348226937e+00      -2.281210550857e+00      -2.074417503999e+00      -2.160631787747e+00       5.926348966964e-01       5.901869531726e-01       2.191838672434e-04       6.952146564137e-04       6.952439951263e-04       2.163487102342e-04       2.659374836548e-04       5.572945978452e-04       6.897888794318e-04 
       2.106543647714e-03      -2.576654119655e+00      -2.717123969927e+00      -2.717946350050e+00      -2.556235334979e+00      -2.456026220631e+00      -2.430591103320e+00      -2.715371826572e+00       5.868233917857e-01       5.853090460054e-01       9.719492158753e-05       1.094492382713e-03       1.094565809838e-03       9.796577412813e-05       1.933635682037e-04       7.843549191133e-04       1.083056342935e-03 
       2.651981329161e-03      -2.584681610623e+00      -3.588322268360e+00      -3.590374098095e+00      -2.558773280581e+00      -2.502024846144e+00      -2.850289145492e+00      -3.579020623998e+00       5.787590372700e-01       5.782072501051e-01      -1.686223929755e-04       1.717223872881e-03       1.717403704339e-03      -1.511362661188e-04       4.203388177426e-06       1.060148647121e-03       1.695354400056e-03 
       3.338646686884e-03      -2.354442290158e+00      -4.938669943454e+00      -4.943785840902e+00      -2.343303974315e+00      -2.348463341406e+00      -3.279155659574e+00      -4.915890445231e+00       5.681706003590e-01       5.683013071398e-01      -3.961822075553e-04       2.681468751958e-03       2.681906421438e-03      -3.468818207719e-04      -1.532326867427e-04       1.401748486238e-03       2.645015317512e-03 
       4.203107155121e-03      -2.071794516388e+00      -7.013646319518e+00      -7.026356894927e+00      -2.102583179621e+00      -2.146706357541e+00      -3.678766131204e+00      -6.972081758651e+00       5.550159634078e-01       5.552467685990e-01      -1.228150189922e-04       4.161159904072e-03       4.162215404911e-03      -8.848721809069e-05       8.945554088100e-05       1.909878124742e-03       4.108590385399e-03 
       5.291398406075e-03      -2.148731996306e+00      -1.016905699933e+01      -1.020047572410e+01      -2.171739891294e+00      -2.219914667706e+00      -4.145241359138e+00      -1.010810643070e+01       5.390715393609e-01       5.390065317660e-01       4.037337949573e-04       6.408974284544e-03       6.411498757842e-03       2.924245304441e-04       5.186832215866e-04       2.732636456654e-03       6.333444209565e-03 
       6.661475917335e-03      -2.208542168503e+00      -1.490680848860e+01      -1.498396447836e+01      -2.151702843121e+00      -2.265985740934e+00      -4.836298102491e+00      -1.483093679660e+01       5.194118486308e-01       5.193295745734e-01      -3.253282603576e-04       9.786002701114e-03       9.792001689688e-03      -2.949064371220e-04       5.153260838598e-05       3.664083676887e-03       9.661244175393e-03 
       8.386301312388e-03      -1.856822613815e+00      -2.190246568715e+01      -2.209021514530e+01      -1.920784911682e+00      -2.047983235044e+00      -5.535293231630e+00      -2.183632602466e+01       4.952296340985e-01       4.952441262189e-01       1.614298283380e-04       1.478831822735e-02       1.480246413036e-02       2.330059595916e-04       4.389032314415e-04       4.359864244395e-03       1.460554533311e-02 
       1.055772783313e-02      -1.968392959192e+00      -3.200232099649e+01      -3.245324986865e+01      -1.888764526065e+00      -2.060541119796e+00      -6.102014275342e+00      -3.203916635051e+01       4.662262555859e-01       4.661972910077e-01      -4.256770970993e-04       2.205612141027e-02       2.208909831819e-02      -3.943085763585e-04      -5.920672230254e-07       5.329437278128e-03       2.178158542535e-02 
       1.329139185993e-02      -1.766052835231e+00      -4.614288800082e+01      -4.720554287972e+01      -1.788578068896e+00      -1.935688455790e+00      -6.580618266474e+00      -4.652395378187e+01       4.317639732677e-01       4.317488110383e-01       6.781949370641e-04       3.235292860534e-02       3.242849093650e-02       7.938192108103e-05       5.029251129511e-04       5.996352990479e-03       3.197659324603e-02 
       1.673287097055e-02      -1.667756332090e+00      -6.510254780878e+01      -6.753529535108e+01      -1.607581988636e+00      -1.751746102901e+00      -6.827223955350e+00      -6.640431725461e+01       3.914992726712e-01       3.914994688411e-01       1.036055140834e-03       4.644590027894e-02       4.661424537944e-02       2.179075779362e-04       5.962781660300e-04       6.602604209382e-03       4.594774523125e-02 
       2.106543630464e-02      -1.359308760543e+00      -8.902228895426e+01      -9.434655219120e+01      -1.415622755005e+00      -1.492535217136e+00      -5.113604320052e+00      -9.244933155179e+01       3.453989409997e-01       3.453970966937e-01      -8.964403603770e-05       6.484659221422e-02       6.520480518825e-02      -2.411439668138e-04       3.098051683041e-04       7.613613686714e-04       6.420668147325e-02 
       2.651968288901e-02      -1.165340535542e+00      -1.169157293500e+02      -1.277666184786e+02      -1.174754092628e+00      -1.206009611705e+00      -4.305194728187e+00      -1.246287936756e+02       2.945988372505e-01       2.945977929461e-01      -1.080125629576e-04       8.746880451534e-02       8.817531848821e-02       4.990645405859e-05      -2.104727096092e-04       5.682211382470e-03       8.681039619881e-02 
       3.336851896947e-02      -9.697793792074e-01      -1.473487037158e+02      -1.670446072269e+02      -9.697277004294e-01      -1.015526419867e+00      -3.472365628547e+00      -1.620930466166e+02       2.424332267764e-01       2.424323837629e-01      -8.241604675766e-06       1.137001322156e-01       1.149263069732e-01      -7.659452250809e-06      -1.365494103991e-04       4.307403070344e-03       1.130895463296e-01 
       4.143681699672e-02      -7.891256288255e-01      -1.808817596109e+02      -2.100842417411e+02      -7.890640763295e-01      -8.237665268136e-01      -2.802115007616e+00      -2.031746006496e+02       1.972660190824e-01       1.972655560645e-01      -6.509529279304e-06       1.425323661002e-01       1.442280247167e-01      -6.456478980542e-06      -1.296439483244e-04       2.736598195581e-03       1.418883661808e-01 
       4.823404509118e-02      -6.840722863049e-01      -2.132342318244e+02      -2.464875799213e+02      -6.840188684040e-01      -7.129374072690e-01      -2.402414022560e+00      -2.385284067624e+02       1.710047171010e-01       1.710044196447e-01      -5.642429090185e-06       1.676056899255e-01       1.693777859476e-01      -5.596342151855e-06       4.087684556135e-04       2.712301308008e-03       1.666623793914e-01 
       5.316451176930e-02      -6.280735457019e-01      -2.409984350687e+02      -2.742925642081e+02      -6.280244223892e-01      -6.591324451018e-01      -2.217331440649e+00      -2.659958590521e+02       1.570061055973e-01       1.570058759387e-01      -5.189521117824e-06       1.872514527314e-01       1.888779270864e-01      -5.147077011853e-06      -2.682317777455e-04       2.378470622471e-03       1.858988788153e-01 
       5.723119236715e-02      -5.907033429688e-01      -2.663419228593e+02      -2.982254469237e+02      -5.906570748162e-01      -6.133042774404e-01      -2.127518839044e+00      -2.898579905888e+02       1.476642687041e-01       1.476640841512e-01      -4.882855006657e-06       2.043812323337e-01       2.058028925486e-01      -4.842823997008e-06      -3.954677181085e-04       2.114115950694e-03       2.026078468537e-01 
       6.086253476325e-02      -5.617870579146e-01      -2.899985759994e+02      -3.200780514125e+02      -5.617430021966e-01      -5.869254954955e-01      -2.033754039841e+00      -3.117243301883e+02       1.404357505491e-01       1.404355907827e-01      -4.637196115895e-06       2.200873670129e-01       2.213085243519e-01      -4.599037573419e-06      -3.535192920049e-04       2.512249893084e-03       2.179204378804e-01 
       6.424957644542e-02      -5.371628204468e-01      -3.120116772956e+02      -3.404798383069e+02      -5.371206589205e-01      -5.675238929413e-01      -1.902650323690e+00      -3.321277169787e+02       1.342801647301e-01       1.342800260133e-01      -4.434950033027e-06       2.347195434138e-01       2.357799716562e-01      -4.398402873627e-06      -1.234865559743e-04       2.188029986898e-03       2.322052085917e-01 
       6.749344715603e-02      -5.147704749805e-01      -3.321800083372e+02      -3.596318208243e+02      -5.147300491797e-01      -5.427473131040e-01      -1.870816310314e+00      -3.512062350695e+02       1.286825122949e-01       1.286823884908e-01      -4.251134546404e-06       2.483556305422e-01       2.493193439065e-01      -4.216074662022e-06       2.815277451283e-04       1.899782471223e-03       2.455622021082e-01 
       7.065479183495e-02      -4.934851706402e-01      -3.502343695708e+02      -3.775580882850e+02      -4.934464082544e-01      -5.080189302481e-01      -1.769768763468e+00      -3.689384926495e+02       1.233616020636e-01       1.233615033240e-01      -4.071414555028e-06       2.609671316055e-01       2.619150409309e-01      -4.037790827115e-06       5.273378188790e-04       2.321724840979e-03       2.579795978676e-01 
       7.377344927649e-02      -4.726908567267e-01      -3.659338823366e+02      -3.942186516842e+02      -4.726537315784e-01      -4.737318866501e-01      -1.696605834334e+00      -3.852548791967e+02       1.181634328946e-01       1.181633537343e-01      -3.907427524181e-06       2.724962231615e-01       2.735193446184e-01      -3.875227064465e-06       2.955201239737e-04       1.631227511362e-03       2.694008130895e-01 
       7.687749830552e-02      -4.520844735445e-01      -3.791293564206e+02      -4.095704017569e+02      -4.520489807178e-01      -4.531157935475e-01      -1.646285614612e+00      -4.000966926353e+02       1.130122451794e-01       1.130121740971e-01      -3.737412555189e-06       2.828989600276e-01       2.840912116435e-01      -3.706638902069e-06      -2.088175729823e-04       2.077181973819e-03       2.797945442276e-01 
       7.998788894043e-02      -4.315804012221e-01      -3.898186715368e+02      -4.236108591715e+02      -4.315465396917e-01      -4.444985553511e-01      -1.536278553835e+00      -4.134612087316e+02       1.078866349229e-01       1.078865684225e-01      -3.573280768617e-06       2.921780576495e-01       2.936281672707e-01      -3.543938588400e-06      -4.411681359696e-04       1.697781427681e-03       2.891520469408e-01 
       8.312101603522e-02      -4.112503351454e-01      -3.981847176108e+02      -4.364081319594e+02      -4.112180953238e-01      -4.340752979836e-01      -1.504058216235e+00      -4.254336730156e+02       1.028045238310e-01       1.028044578883e-01      -3.407527940808e-06       3.004050372853e-01       3.021880296207e-01      -3.379612151873e-06      -1.812280841922e-04       1.594158607330e-03       2.975372913084e-01 
       8.629024436624e-02      -3.912776977574e-01      -4.046223270707e+02      -4.481231710226e+02      -3.912470525638e-01      -4.129150309404e-01      -1.402229875630e+00      -4.362080288314e+02       9.781176314095e-02       9.781170652546e-02      -3.241857599698e-06       3.077365357332e-01       3.099051457253e-01      -3.215345498075e-06       2.705346253317e-04       1.857752236443e-03       3.050858830335e-01 
       8.950686006107e-02      -3.719210625386e-01      -4.097446521457e+02      -4.590214900984e+02      -3.718919616819e-01      -3.842949377209e-01      -1.343636147837e+00      -4.460998556898e+02       9.297299042047e-02       9.297294307325e-02      -3.086666423870e-06       3.144214188121e-01       3.169982853825e-01      -3.061512876694e-06       5.100554267743e-04       1.228980476702e-03       3.120120867906e-01 
       9.278068955300e-02      -3.534737276264e-01      -4.143633384814e+02      -4.694717475646e+02      -3.534460951328e-01      -3.567097686821e-01      -1.290247508266e+00      -4.555405332286e+02       8.836152378320e-02       8.836148459584e-02      -2.933313001576e-06       3.207963056232e-01       3.237679870244e-01      -2.909448500514e-06       4.159516373814e-04       1.682391665150e-03       3.186254545553e-01 
       9.612051638708e-02      -3.362242057239e-01      -4.194366409681e+02      -4.799281458845e+02      -3.361979408237e-01      -3.352981377843e-01      -1.200283341364e+00      -4.650552202795e+02       8.404948520592e-02       8.404945322573e-02      -2.793448402431e-06       3.272670948285e-01       3.305810921307e-01      -2.770780239172e-06       1.363702672996e-04       1.372879350897e-03       3.252860541289e-01 
       9.953437002553e-02      -3.204166031028e-01      -4.259842332339e+02      -4.908954083724e+02      -3.203915844657e-01      -3.200010922743e-01      -1.169634162483e+00      -4.752211880192e+02       8.009789611643e-02       8.009786631707e-02      -2.664311927761e-06       3.342753723484e-01       3.378413098989e-01      -2.642728462340e-06      -1.344579627558e-04       1.117357923326e-03       3.324012099177e-01 
       1.030297307152e-01      -3.062120884778e-01      -4.349693223759e+02      -5.028757080508e+02      -3.061881815631e-01      -3.084005696471e-01      -1.112278162064e+00      -4.866042774340e+02       7.654704539077e-02       7.654701840809e-02      -2.544518885452e-06       3.422498753241e-01       3.459457749477e-01      -2.523896579258e-06      -2.988222204060e-04       1.536530509610e-03       3.403697883648e-01 
       1.066136776005e-01      -2.936581749436e-01      -4.471538504302e+02      -5.162998913502e+02      -2.936352419441e-01      -2.984583061288e-01      -1.051398052107e+00      -4.996805637870e+02       7.340881048602e-02       7.340878608684e-02      -2.441124352209e-06       3.515452484251e-01       3.552295312490e-01      -2.421337203903e-06      -3.534639611761e-04       1.131206354860e-03       3.495187325365e-01 
       1.102929974112e-01      -2.826710772773e-01      -4.629537175308e+02      -5.314552808900e+02      -2.826489884190e-01      -2.893473786902e-01      -1.031760087182e+00      -5.147536491496e+02       7.066224710476e-02       7.066222365955e-02      -2.348928819729e-06       3.623793159308e-01       3.659079188378e-01      -2.329858948063e-06      -3.343677245990e-04       9.849531799668e-04       3.600650904204e-01 
       1.140742651042e-01      -2.730302171327e-01      -4.823002403134e+02      -5.484118325581e+02      -2.730088622819e-01      -2.810465355965e-01      -9.951760233525e-01      -5.318713818838e+02       6.825221557046e-02       6.825219417646e-02      -2.265776637781e-06       3.747708212613e-01       3.780185058866e-01      -2.247325029319e-06      -2.872361608252e-04       1.346372252672e-03       3.720439615362e-01 
       1.179639041415e-01      -2.643948455440e-01      -5.045553087564e+02      -5.669692456265e+02      -2.643741442881e-01      -2.734415914679e-01      -9.493484039373e-01      -5.507694182027e+02       6.609353607202e-02       6.609351703438e-02      -2.193064016717e-06       3.884976448193e-01       3.913806284200e-01      -2.175159783198e-06      -2.668041362073e-04       1.159073170214e-03       3.852665411842e-01 
       1.219682317317e-01      -2.563394813663e-01      -5.285049140974e+02      -5.866367631423e+02      -2.563193899255e-01      -2.654694525669e-01      -9.278394060909e-01      -5.708531830657e+02       6.407984748137e-02       6.407982990314e-02      -2.125833598821e-06       4.030858178738e-01       4.055819843379e-01      -2.108440174711e-06      -3.182191793476e-04       8.407366932342e-04       3.993188712445e-01 
       1.260934928360e-01      -2.484087187041e-01      -5.524618621131e+02      -6.066645322510e+02      -2.483892320613e-01      -2.551900957743e-01      -9.093841428509e-01      -5.912393666770e+02       6.209730801531e-02       6.209729220256e-02      -2.058626403556e-06       4.178447892200e-01       4.200070144555e-01      -2.041743217241e-06      -4.086135253783e-04       9.868055437157e-04       4.135855156612e-01 
       1.303458857367e-01      -2.401875787185e-01      -5.745007006003e+02      -6.261410675894e+02      -2.401687267342e-01      -2.419079793986e-01      -8.743743362591e-01      -6.108733248949e+02       6.004218168355e-02       6.004216846020e-02      -1.989322004677e-06       4.319605736306e-01       4.339183460628e-01      -1.972980546377e-06      -3.559322357883e-04       1.204656290196e-03       4.273268725308e-01 
       1.347315812958e-01      -2.313751620962e-01      -5.928105855623e+02      -6.441548097593e+02      -2.313569993988e-01      -2.297447211626e-01      -8.331213048273e-01      -6.287178740383e+02       5.783924984971e-02       5.783923872340e-02      -1.916335581178e-06       4.446430295907e-01       4.465887879055e-01      -1.900589723704e-06       3.861866838947e-05       1.114690190485e-03       4.398155334490e-01 
       1.392567375885e-01      -2.218481200389e-01      -6.061269023525e+02      -6.600046153667e+02      -2.218307106288e-01      -2.256112757200e-01      -7.970509855329e-01      -6.439947269933e+02       5.545767765719e-02       5.545766678121e-02      -1.838411031949e-06       4.553118451656e-01       4.574706685435e-01      -1.823322526628e-06       4.952231099949e-04       8.511741419208e-04       4.505069010487e-01 
       1.439275113025e-01      -2.116928206771e-01      -6.141364863096e+02      -6.734068950261e+02      -2.116762199652e-01      -2.245386176438e-01      -7.651962999071e-01      -6.564191624634e+02       5.291905499129e-02       5.291904373071e-02      -1.756143160444e-06       4.637747545434e-01       4.663603354813e-01      -1.741764877150e-06       2.101636526207e-04       6.540969447270e-04       4.592015910521e-01 
       1.487500670968e-01      -2.011972507849e-01      -6.177519609650e+02      -6.846516347785e+02      -2.011814885384e-01      -2.084505907877e-01      -7.328238155532e-01      -6.663721847108e+02       5.029537213459e-02       5.029536275217e-02      -1.671128669519e-06       4.703548522273e-01       4.735190113375e-01      -1.657488838187e-06      -4.506816941989e-04       5.818448111420e-04       4.661672941158e-01 
       1.537305859894e-01      -1.907961162352e-01      -6.191279695078e+02      -6.946437493449e+02      -1.907811844186e-01      -1.899123831666e-01      -6.986621688737e-01      -6.749376629071e+02       4.769529610464e-02       4.769528876769e-02      -1.585564885528e-06       4.759121900976e-01       4.796997246946e-01      -1.572656046143e-06       1.375317335399e-04       5.711016384312e-04       4.721649124166e-01 
       1.588752737623e-01      -1.809755905200e-01      -6.213328075876e+02      -7.047853520969e+02      -1.809614394262e-01      -1.916115199335e-01      -6.644716755061e-01      -6.837539971133e+02       4.524035985656e-02       4.524035185298e-02      -1.504750982052e-06       4.817221469415e-01       4.860452995576e-01      -1.492526766913e-06       2.634799572953e-04       5.562350735489e-04       4.783374510664e-01 
       1.641903703228e-01      -1.721520934141e-01      -6.276549119377e+02      -7.166728992507e+02      -1.721386381810e-01      -1.745114844696e-01      -6.322728756768e-01      -6.946554516158e+02       4.303465954524e-02       4.303465336349e-02      -1.432186986477e-06       4.891935914532e-01       4.938389308875e-01      -1.420568594530e-06      -3.905403265677e-04       5.070851336876e-04       4.859678152586e-01 
       1.696821609277e-01      -1.645540185256e-01      -6.406502400975e+02      -7.316457880618e+02      -1.645411556371e-01      -1.708060878606e-01      -6.027013322840e-01      -7.091502185540e+02       4.113528890928e-02       4.113528294968e-02      -1.368250243520e-06       4.994649209285e-01       5.041390157285e-01      -1.357142127212e-06       4.528718822271e-04       4.262332753788e-04       4.961151757196e-01 
       1.753569901571e-01      -1.581434876858e-01      -6.611815914703e+02      -7.502992188210e+02      -1.581311178964e-01      -1.611695912655e-01      -5.749643471391e-01      -7.278670162679e+02       3.953277947411e-02       3.953277448071e-02      -1.314749714756e-06       5.129822189417e-01       5.173910597217e-01      -1.304061056956e-06      -4.062229221844e-04       3.583639390655e-04       5.092131957146e-01 
       1.812212795127e-01      -1.526144552016e-01      -6.878224073321e+02      -7.721484128371e+02      -1.526025063134e-01      -1.605276937913e-01      -5.486742086935e-01      -7.501838960912e+02       3.815062657834e-02       3.815062166178e-02      -1.267329833342e-06       5.292237367145e-01       5.331666925617e-01      -1.256995663205e-06       3.248545144648e-04       4.034110295133e-04       5.248318164162e-01 
       1.872815495043e-01      -1.474986418667e-01      -7.170754161807e+02      -7.957151447266e+02      -1.474870822855e-01      -1.481273144108e-01      -5.269560984004e-01      -7.743337143072e+02       3.687177057136e-02       3.687176681976e-02      -1.223956547009e-06       5.467957233582e-01       5.502420382602e-01      -1.213950143079e-06      -5.633433455232e-05       6.424183799197e-04       5.417347157994e-01 
