# Matter power spectrum P(k) at redshift z=0.5
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       2.720457596251e+01 
       1.329139185993e-05       3.611039431174e+01 
       1.673287097058e-05       4.465189395339e+01 
       2.106543647714e-05       5.556231030325e+01 
       2.651981329161e-05       6.868894987540e+01 
       3.338646686884e-05       8.641464316222e+01 
       4.203107155121e-05       1.084180737946e+02 
       5.291398406075e-05       1.356660105349e+02 
       6.661475917335e-05       1.693336057482e+02 
       8.386301312388e-05       2.112338224617e+02 
       1.055772783313e-04       2.635079518280e+02 
       1.329139185993e-04       3.286442703763e+02 
       1.673287097058e-04       4.097917962273e+02 
       2.106543647714e-04       5.110102075604e+02 
       2.651981329161e-04       6.370576792663e+02 
       3.338646686884e-04       7.940060932409e+02 
       4.203107155121e-04       9.891321299377e+02 
       5.291398406075e-04       1.231332269371e+03 
       6.661475917335e-04       1.531219413741e+03 
       8.386301312388e-04       1.901261333373e+03 
       1.055772783313e-03       2.355731035693e+03 
       1.329139185993e-03       2.910398945915e+03 
       1.673287097058e-03       3.581608594819e+03 
       2.106543647714e-03       4.384829700173e+03 
       2.651981329161e-03       5.332052535797e+03 
       3.338646686884e-03       6.428014562015e+03 
       4.203107155121e-03       7.665522640104e+03 
       5.291398406075e-03       9.018706695556e+03 
       6.661475917335e-03       1.043461390934e+04 
       8.386301312388e-03       1.182467042333e+04 
       1.055772783313e-02       1.305558212669e+04 
       1.329139185993e-02       1.394502468902e+04 
       1.673287097055e-02       1.427350614046e+04 
       2.106543630464e-02       1.382785314557e+04 
       2.651968288901e-02       1.251498101639e+04 
       3.336851896947e-02       1.054024727648e+04 
       4.143681699672e-02       8.578689813743e+03 
       4.823404509118e-02       7.458074502918e+03 
       5.316451176930e-02       6.905954441254e+03 
       5.723119236715e-02       6.560773414511e+03 
       6.086253476325e-02       6.300035197693e+03 
       6.424957644542e-02       6.072610995973e+03 
       6.749344715603e-02       5.852832071613e+03 
       7.065479183495e-02       5.627017470003e+03 
