# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       1.055772783313e-04      -2.138795929439e+00      -1.608536790308e+00      -1.608537104961e+00      -2.138618101570e+00      -1.611260052328e+00      -1.608589120240e+00      -1.608662497833e+00       4.949117443071e-01       4.947966450310e-01       1.056075617766e-05       1.182442402530e-05       1.182444653643e-05       1.053351036664e-05       1.179437578193e-05       1.182316018943e-05       1.182402476753e-05 
       1.329139185993e-04      -2.202951617512e+00      -1.663220841153e+00      -1.663221628888e+00      -2.202515265934e+00      -1.665486505527e+00      -1.663237621143e+00      -1.663348711339e+00       4.948653786256e-01       4.947549196809e-01       1.562734284440e-05       1.873903463911e-05       1.873909075750e-05       1.556180731708e-05       1.866398760564e-05       1.873597970956e-05       1.873805169038e-05 
       1.673287097058e-04      -2.297053627440e+00      -1.749867156108e+00      -1.749869117067e+00      -2.295998016826e+00      -1.750895616718e+00      -1.749792478180e+00      -1.749996577893e+00       4.947949941642e-01       4.946915946652e-01       2.212263226372e-05       2.969597429441e-05       2.969611353738e-05       2.196917327528e-05       2.950892252493e-05       2.968849565484e-05       2.969358152622e-05 
       2.106543647714e-04      -2.428448065021e+00      -1.887162478582e+00      -1.887167350621e+00      -2.425949858773e+00      -1.884962538291e+00      -1.886854419370e+00      -1.887289945011e+00       4.946815741574e-01       4.945886639152e-01       2.895694895050e-05       4.705614060804e-05       4.705648384289e-05       2.861321144322e-05       4.659145314624e-05       4.703767190549e-05       4.705041867044e-05 
       2.651981329161e-04      -2.596807448417e+00      -2.104657860153e+00      -2.104669885077e+00      -2.591103884015e+00      -2.094241361025e+00      -2.103759286211e+00      -2.104772222568e+00       4.945083440178e-01       4.944304094143e-01       3.253643767578e-05       7.455743758350e-05       7.455827477922e-05       3.182384854334e-05       7.340972693742e-05       7.451160652513e-05       7.454413601366e-05 
       3.338646686884e-04      -2.780184963593e+00      -2.449134020524e+00      -2.449163403776e+00      -2.767903235956e+00      -2.418221670505e+00      -2.446748847930e+00      -2.449206326265e+00       4.942394178067e-01       4.941815182121e-01       2.486895916459e-05       1.181115142060e-04       1.181135226220e-04       2.359187606742e-05       1.153026469526e-04       1.179974665335e-04       1.180819265420e-04 
       4.203107155121e-04      -2.916477236600e+00      -2.994503876188e+00      -2.994574554593e+00      -2.892485101384e+00      -2.913524241006e+00      -2.988395806769e+00      -2.994468742485e+00       4.938354098172e-01       4.938014944527e-01      -5.845023197001e-06       1.870619380467e-04       1.870666384607e-04      -7.481003555109e-06       1.802847690750e-04       1.867780194790e-04       1.870004347465e-04 
       5.291398406075e-04      -2.906853857302e+00      -3.857450136074e+00      -3.857616278288e+00      -2.867251973496e+00      -3.657294403096e+00      -3.842071067938e+00      -3.857179445788e+00       4.932388255589e-01       4.932283873872e-01      -6.339769773280e-05       2.961525083017e-04       2.961631174956e-04      -6.352369140377e-05       2.801477984948e-04       2.954467433660e-04       2.960367464723e-04 
       6.661475917335e-04      -2.707144372111e+00      -5.221805397895e+00      -5.222182722742e+00      -2.659542152230e+00      -4.747829704969e+00      -5.183511588776e+00      -5.221084460416e+00       4.923789015278e-01       4.923834428491e-01      -1.145611607749e-04       4.686060962059e-04       4.686288684126e-04      -1.082367792866e-04       4.319666586222e-04       4.668584677612e-04       4.684141981707e-04 
       8.386301312388e-04      -2.500434607229e+00      -7.376484208933e+00      -7.377299755686e+00      -2.474144648811e+00      -6.303553139331e+00      -7.282163233500e+00      -7.374984895507e+00       4.911592558985e-01       4.911646498378e-01      -9.703622678214e-05       7.409055427501e-04       7.409513973664e-04      -8.129447325246e-05       6.604673478226e-04       7.366082700416e-04       7.406164874395e-04 
       1.055772783313e-03      -2.521562518439e+00      -1.077406075869e+01      -1.077570960868e+01      -2.534474628680e+00      -8.473320381087e+00      -1.054495473094e+01      -1.077117745114e+01       4.894406689226e-01       4.894404074965e-01      -7.843601353401e-05       1.170182402615e-03       1.170268332369e-03      -6.959428292837e-05       1.002014505125e-03       1.159734271269e-03       1.169719088588e-03 
       1.329139185993e-03      -2.427898233029e+00      -1.612033286450e+01      -1.612339908228e+01      -2.425475742742e+00      -1.148154445680e+01      -1.557466907400e+01      -1.611467436009e+01       4.870253388395e-01       4.870254479823e-01      -1.669576240292e-04       1.845509127633e-03       1.845658704709e-03      -1.798655791089e-04       1.508338244965e-03       1.820522473613e-03       1.844696643931e-03 
       1.673287097058e-03      -2.337861100630e+00      -2.450918778371e+01      -2.451439199355e+01      -2.313574454198e+00      -1.566825570073e+01      -2.324507418660e+01      -2.449794117701e+01       4.836712901026e-01       4.836708166915e-01      -1.124707705987e-04       2.904886793708e-03       2.905128338236e-03      -1.052664170213e-04       2.239946583379e-03       2.846426087132e-03       2.903502498334e-03 
       2.106543647714e-03      -2.201986359533e+00      -3.762348147840e+01      -3.763175692344e+01      -2.205365222336e+00      -2.134847789145e+01      -3.480031697347e+01      -3.760108536020e+01       4.790931957020e-01       4.790929230215e-01      -2.130779287348e-04       4.560537867309e-03       4.560906951087e-03      -2.063500500267e-04       3.252118079995e-03       4.427194029658e-03       4.558017020382e-03 
       2.651981329161e-03      -2.193855573635e+00      -5.802641686230e+01      -5.803976712112e+01      -2.171084516783e+00      -2.863029269126e+01      -5.198777970567e+01      -5.798300948256e+01       4.729539386298e-01       4.729532265048e-01      -2.255048156296e-04       7.135673776779e-03       7.136237967035e-03      -2.280048468451e-04       4.615824633381e-03       6.838796261733e-03       7.131113849170e-03 
       3.338646686884e-03      -2.102410887946e+00      -8.957514430092e+01      -8.959855488893e+01      -2.080566443187e+00      -3.761298158313e+01      -7.718998673287e+01      -8.949448555645e+01       4.648746702911e-01       4.648740458997e-01      -2.358377978087e-04       1.111665848576e-02       1.111755568597e-02      -2.516353033552e-04       6.400662846088e-03       1.046762168160e-02       1.110839410691e-02 
       4.203107155121e-03      -1.941750572539e+00      -1.379937168575e+02      -1.380359269144e+02      -1.851036071861e+00      -4.706717530909e+01      -1.134264368809e+02      -1.378467803844e+02       4.544570002248e-01       4.544569450705e-01      -2.091436271790e-04       1.722501873613e-02       1.722642975448e-02      -2.659104025282e-04       8.146277161340e-03       1.586911760584e-02       1.720981625413e-02 
       5.291398406075e-03      -1.771227329543e+00      -2.116124145425e+02      -2.116908794490e+02      -1.764923527486e+00      -5.366081183115e+01      -1.644513707910e+02      -2.113509401622e+02       4.412866439183e-01       4.412866014853e-01      -2.329092411957e-04       2.651059706444e-02       2.651279017039e-02      -2.324913788944e-04       1.037464493392e-02       2.384159901964e-02       2.648366847652e-02 
       6.661475917335e-03      -1.704169872675e+00      -3.222477622553e+02      -3.224019299837e+02      -1.699793448006e+00      -6.103068209970e+01      -2.344450096888e+02      -3.218054663333e+02       4.249481910685e-01       4.249481753860e-01      -2.246698480241e-04       4.046361281330e-02       4.046704717600e-02      -2.232531387991e-04       1.415406810756e-02       3.525979100494e-02       4.041731285445e-02 
       8.386301312388e-03      -1.624229692008e+00      -4.860910821175e+02      -4.864067585908e+02      -1.620058917521e+00      -7.235593014840e+01      -3.259727267800e+02      -4.853776327824e+02       4.050147296042e-01       4.050147204146e-01      -2.141672932278e-04       6.112710720725e-02       6.113248226514e-02      -2.128164177657e-04       1.627284286692e-02       5.091592501264e-02       6.104526156052e-02 
       1.055772783313e-02      -1.528135955417e+00      -7.241744815091e+02      -7.248430855228e+02      -1.524211555842e+00      -7.668582349498e+01      -4.370976336759e+02      -7.230771127043e+02       3.810528889605e-01       3.810528830710e-01      -2.015336046864e-04       9.115706000121e-02       9.116550542142e-02      -2.002624708480e-04       1.875157489543e-02       7.131402304818e-02       9.101458787776e-02 
       1.329139185993e-02      -1.414331184366e+00      -1.061549029356e+03      -1.062991687455e+03      -1.410698669977e+00      -7.834145176424e+01      -5.641876370583e+02      -1.060022148518e+03       3.526746674942e-01       3.526746636892e-01      -1.865663941419e-04       1.337286413926e-01       1.337419857485e-01      -1.853897442649e-04       2.019413216931e-02       9.640454275593e-02       1.334850531692e-01 
       1.673287097055e-02      -1.281669891947e+00      -1.523629992591e+03      -1.526742880749e+03      -1.278377717963e+00      -7.716725904154e+01      -6.954961911650e+02      -1.521867005665e+03       3.195944294909e-01       3.195944271090e-01      -1.691121563277e-04       1.920878371797e-01       1.921091332772e-01      -1.680456900188e-04       2.095506894337e-02       1.238282857160e-01       1.916798664071e-01 
       2.106543630464e-02      -1.130191883940e+00      -2.127690137855e+03      -2.134240755386e+03      -1.127288461709e+00      -7.256977468002e+01      -7.999116704585e+02      -2.126422333545e+03       2.818221154273e-01       2.818221140019e-01      -1.491663395326e-04       2.684894826455e-01       2.685236140511e-01      -1.482257513571e-04       2.066402113837e-02       1.512386846707e-01       2.678358238896e-01 
       2.651968288901e-02      -9.634877214552e-01      -2.871610178192e+03      -2.884617003299e+03      -9.610122863634e-01      -6.499726833836e+01      -8.668350012663e+02      -2.872593301850e+03       2.402530715908e-01       2.402530707773e-01      -1.272019502028e-04       3.627975608042e-01       3.628515754421e-01      -1.263999696543e-04       1.922537954993e-02       1.733920184212e-01       3.617997402547e-01 
       3.336851896947e-02      -7.925384916673e-01      -3.735013979404e+03      -3.758203876992e+03      -7.905020650294e-01      -5.544996152836e+01      -8.779638585474e+02      -3.740626973123e+03       1.976255162573e-01       1.976255158142e-01      -1.046639273269e-04       4.725184742770e-01       4.725996816543e-01      -1.040041430732e-04       1.694926974255e-02       1.860173456301e-01       4.710742065880e-01 
       4.143681699672e-02      -6.446666340295e-01      -4.681564820501e+03      -4.715503536381e+03      -6.430100113828e-01      -4.625054539275e+01      -8.443368465896e+02      -4.691733817625e+03       1.607525028457e-01       1.607525026035e-01      -8.515851028185e-05       5.927513191379e-01       5.928587827166e-01      -8.462175518788e-05       1.454058674613e-02       1.890179912291e-01       5.907744728537e-01 
       4.823404509118e-02      -5.587377374244e-01      -5.499753013138e+03      -5.538077276992e+03      -5.573018274769e-01      -4.063246213042e+01      -8.101677337035e+02      -5.509709729457e+03       1.393254568692e-01       1.393254567110e-01      -7.382052240366e-05       6.961626727250e-01       6.962811129378e-01      -7.335526346726e-05       1.296789732342e-02       1.884245962959e-01       6.937064607608e-01 
       5.316451176930e-02      -5.129454570649e-01      -6.138210213395e+03      -6.176375741582e+03      -5.116271642941e-01      -3.756277793063e+01      -7.888185618799e+02      -6.145005089350e+03       1.279067910735e-01       1.279067909526e-01      -6.777754556203e-05       7.764825313427e-01       7.766022292415e-01      -6.735038631708e-05       1.209670426347e-02       1.878970222523e-01       7.736478507659e-01 
       5.723119236715e-02      -4.823910266543e-01      -6.694129285185e+03      -6.730535348384e+03      -4.811512137688e-01      -3.549665903444e+01      -7.730900296327e+02      -6.696816261067e+03       1.202878034422e-01       1.202878033432e-01      -6.374508486872e-05       8.462484634338e-01       8.463664771074e-01      -6.334334774786e-05       1.144460911088e-02       1.874782088228e-01       8.430829203776e-01 
       6.086253476325e-02      -4.587521011034e-01      -7.203958907936e+03      -7.238212497549e+03      -4.575730087151e-01      -3.386578972035e+01      -7.594112725794e+02      -7.202427511247e+03       1.143932521788e-01       1.143932520951e-01      -6.062499189559e-05       9.101732466815e-01       9.102892621873e-01      -6.024292458408e-05       1.096856890912e-02       1.869061020696e-01       9.067035353978e-01 
       6.424957644542e-02      -4.386248754682e-01      -7.679544821554e+03      -7.711921061594e+03      -4.374974879724e-01      -3.247108804158e+01      -7.459646785572e+02      -7.674185894273e+03       1.093743719931e-01       1.093743719209e-01      -5.796808834328e-05       9.698172632490e-01       9.699323488596e-01      -5.760277107621e-05       1.055368503678e-02       1.859791582756e-01       9.660630916943e-01 
       6.749344715603e-02      -4.203239682113e-01      -8.123718207600e+03      -8.154949423644e+03      -4.192435991408e-01      -3.119508177991e+01      -7.317358557427e+02      -8.115290851340e+03       1.048108997852e-01       1.048108997222e-01      -5.555192457986e-05       1.025584669715e+00       1.025700785396e+00      -5.520183996644e-05       1.016335853577e-02       1.845511195585e-01       1.021564030499e+00 
       7.065479183495e-02      -4.029304649199e-01      -8.535734047141e+03      -8.566883632767e+03      -4.018947882017e-01      -2.997216774309e+01      -7.161676552432e+02      -8.525277601047e+03       1.004736970504e-01       1.004736969951e-01      -5.325522318871e-05       1.077416480301e+00       1.077536180392e+00      -5.291961846640e-05       9.796054713679e-03       1.825337171668e-01       1.073147813257e+00 
       7.377344927649e-02      -3.859400770623e-01      -8.913789175008e+03      -8.946143742527e+03      -3.849480618098e-01      -2.876162943024e+01      -6.989788822164e+02      -8.902538283204e+03       9.623701545245e-02       9.623701540367e-02      -5.101144034678e-05       1.125109227587e+00       1.125235408497e+00      -5.068998229045e-05       9.445544024051e-03       1.799032738570e-01       1.120612123330e+00 
       7.687749830552e-02      -3.691049589412e-01      -9.256432866936e+03      -9.291391345045e+03      -3.681562102066e-01      -2.754444619016e+01      -6.800734283626e+02      -9.245723122829e+03       9.203905255166e-02       9.203905250856e-02      -4.878787271284e-05       1.168492293949e+00       1.168627941339e+00      -4.848043399434e-05       9.086746102459e-03       1.766748479611e-01       1.163787258960e+00 
       7.998788894043e-02      -3.523552245844e-01      -9.563616893526e+03      -9.602566207066e+03      -3.514495263719e-01      -2.632318236949e+01      -6.595630686450e+02      -9.554774418739e+03       8.786238159297e-02       8.786238155486e-02      -4.657535131257e-05       1.207558385573e+00       1.207706300554e+00      -4.628186248524e-05       8.701407016271e-03       1.728810211521e-01       1.202665914794e+00 
       8.312101603522e-02      -3.357487341185e-01      -9.837427950878e+03      -9.881609918683e+03      -3.348857199864e-01      -2.511093704565e+01      -6.377825804968e+02      -9.831648244629e+03       8.372142999661e-02       8.372142996289e-02      -4.438150156110e-05       1.242555374245e+00       1.242717891695e+00      -4.410184415625e-05       8.295426063233e-03       1.685926532652e-01       1.237494674690e+00 
       8.629024436624e-02      -3.194356506510e-01      -1.008260430448e+04      -1.013297779922e+04      -3.186145681583e-01      -2.392068520881e+01      -6.152169746810e+02      -1.008082443846e+04       7.965364203958e-02       7.965364200974e-02      -4.222626175346e-05       1.274049637558e+00       1.274228347530e+00      -4.196019221751e-05       7.894651900147e-03       1.639383388055e-01       1.268837127108e+00 
       8.950686006107e-02      -3.036265759727e-01      -1.030680155838e+04      -1.036391181028e+04      -3.028461301367e-01      -2.276499532189e+01      -5.924216712311e+02      -1.030957686572e+04       7.571153253418e-02       7.571153250775e-02      -4.013746506842e-05       1.302961461191e+00       1.303156960158e+00      -3.988456384909e-05       7.513522744030e-03       1.590895531545e-01       1.297609050490e+00 
       9.278068955300e-02      -2.885609719284e-01      -1.052046858315e+04      -1.058433895481e+04      -2.878192515789e-01      -2.165967842037e+01      -5.699810735022e+02      -1.052786869939e+04       7.195481289472e-02       7.195481287129e-02      -3.814679478385e-05       1.330551057313e+00       1.330762763301e+00      -3.790644254937e-05       7.155760947038e-03       1.542243983462e-01       1.325064416283e+00 
       9.612051638708e-02      -2.744743578192e-01      -1.073629387024e+04      -1.080635855351e+04      -2.737688457575e-01      -2.062204568496e+01      -5.484832085149e+02      -1.074783570998e+04       6.844221143938e-02       6.844221141857e-02      -3.628540802121e-05       1.358353455243e+00       1.358579524218e+00      -3.605678895660e-05       6.820255371642e-03       1.495092856858e-01       1.352730605973e+00 
       9.953437002553e-02      -2.615656713898e-01      -1.096817393461e+04      -1.104326993787e+04      -2.608933385658e-01      -1.966771591022e+01      -5.284651959272e+02      -1.098280917484e+04       6.522333464144e-02       6.522333462291e-02      -3.457962371578e-05       1.388054812903e+00       1.388292192721e+00      -3.436175606354e-05       6.510466914140e-03       1.450930125838e-01       1.382285403005e+00 
       1.030297307152e-01      -2.499665657985e-01      -1.122970114495e+04      -1.130813622331e+04      -2.493240444868e-01      -1.880716214106e+01      -5.103366053630e+02      -1.124587437983e+04       6.233101112170e-02       6.233101110514e-02      -3.304686482948e-05       1.421310042752e+00       1.421554693166e+00      -3.283865704259e-05       6.233076950899e-03       1.410962966076e-01       1.415375574671e+00 
       1.066136776005e-01      -2.397156236900e-01      -1.153224491815e+04      -1.161195399650e+04      -2.390994470209e-01      -1.804492363380e+01      -4.943098015967e+02      -1.154803496275e+04       5.977486175523e-02       5.977486174038e-02      -3.169225222633e-05       1.459510613327e+00       1.459757910469e+00      -3.149258063487e-05       5.999963284864e-03       1.375928530101e-01       1.453385849598e+00 
       1.102929974112e-01      -2.307442176928e-01      -1.188297330728e+04      -1.196175856823e+04      -2.301510954098e-01      -1.738159713061e+01      -4.803610017209e+02      -1.189631397425e+04       5.753777385244e-02       5.753777383906e-02      -3.050672610073e-05       1.503544470406e+00       1.503789773394e+00      -3.031452429921e-05       5.814764512342e-03       1.345933865787e-01       1.497200033844e+00 
       1.140742651042e-01      -2.228722573000e-01      -1.228286818701e+04      -1.235871287190e+04      -2.222993625990e-01      -1.680769533413e+01      -4.682150353027e+02      -1.229184026479e+04       5.557484064975e-02       5.557484063764e-02      -2.946649561612e-05       1.553553889434e+00       1.553793236337e+00      -2.928084746524e-05       5.635011170619e-03       1.320363345938e-01       1.546960049625e+00 
       1.179639041415e-01      -2.158214109959e-01      -1.272536879432e+04      -1.279678565639e+04      -2.152666330882e-01      -1.628679616733e+01      -4.573675404265e+02      -1.272852755107e+04       5.381665827204e-02       5.381665826106e-02      -2.853476805429e-05       1.608768636763e+00       1.608999473944e+00      -2.835498952987e-05       5.419100960010e-03       1.297914299079e-01       1.601899951669e+00 
       1.219682317317e-01      -2.092441776660e-01      -1.319595982706e+04      -1.326232034801e+04      -2.087062997628e-01      -1.578925925957e+01      -4.471412089622e+02      -1.319264844084e+04       5.217657494069e-02       5.217657493073e-02      -2.766560645043e-05       1.667451904691e+00       1.667673726147e+00      -2.749130334852e-05       5.280082567159e-03       1.276738852822e-01       1.660292193357e+00 
       1.260934928360e-01      -2.027687619844e-01      -1.367320759348e+04      -1.373498460536e+04      -2.022475237114e-01      -1.531925900972e+01      -4.367791851760e+02      -1.366379321159e+04       5.056188092786e-02       5.056188091880e-02      -2.680986101353e-05       1.727021739447e+00       1.727236491650e+00      -2.664094917114e-05       5.136237498803e-03       1.254698637597e-01       1.719568154548e+00 
       1.303458857367e-01      -1.960563915118e-01      -1.413162012714e+04      -1.419046727586e+04      -1.955524038255e-01      -1.480950082434e+01      -4.255691430279e+02      -1.411757966162e+04       4.888810095637e-02       4.888810094817e-02      -2.592274040352e-05       1.784393934036e+00       1.784606033152e+00      -2.575941809539e-05       4.951140111133e-03       1.229711422757e-01       1.776659384208e+00 
       1.347315812958e-01      -1.888614137454e-01      -1.454622771958e+04      -1.460483423991e+04      -1.883759193536e-01      -1.428194393216e+01      -4.129763818152e+02      -1.453002380743e+04       4.709397983841e-02       4.709397983100e-02      -2.497176546231e-05       1.836534913241e+00       1.836750764758e+00      -2.481443573125e-05       4.779028929732e-03       1.200145826678e-01       1.828547648155e+00 
       1.392567375885e-01      -1.810831459572e-01      -1.489842135656e+04      -1.496010952033e+04      -1.806176463090e-01      -1.369397600922e+01      -3.987631951791e+02      -1.488313492625e+04       4.515441157726e-02       4.515441157060e-02      -2.394362319782e-05       1.881169582604e+00       1.881396567304e+00      -2.379277292232e-05       4.616133507186e-03       1.165239573534e-01       1.872969065101e+00 
       1.439275113025e-01      -1.727921504970e-01      -1.518159280217e+04      -1.524968762147e+04      -1.723479652405e-01      -1.306924374242e+01      -3.830644267058e+02      -1.517033810593e+04       4.308699131013e-02       4.308699130418e-02      -2.284764371411e-05       1.917467134076e+00       1.917712162530e+00      -2.270370079349e-05       4.380373897097e-03       1.125440458787e-01       1.909096444022e+00 
       1.487500670968e-01      -1.642235878662e-01      -1.540523096706e+04      -1.548229789838e+04      -1.638014314462e-01      -1.242809860241e+01      -3.664085219006e+02      -1.540044053416e+04       4.095035786154e-02       4.095035785624e-02      -2.171492026936e-05       1.946542527825e+00       1.946810406095e+00      -2.157811637181e-05       4.151989918800e-03       1.082414976377e-01       1.938038413135e+00 
       1.537305859894e-01      -1.557323609950e-01      -1.559574612526e+04      -1.568286602067e+04      -1.553320346633e-01      -1.179090023930e+01      -3.496262792803e+02      -1.559848295352e+04       3.883300866583e-02       3.883300866112e-02      -2.059238292676e-05       1.971564002471e+00       1.971855995535e+00      -2.046265365427e-05       3.939761842210e-03       1.038396334391e-01       1.962946196404e+00 
       1.588752737623e-01      -1.477153535978e-01      -1.579282138419e+04      -1.588911937291e+04      -1.473356375393e-01      -1.118696438259e+01      -3.336099305834e+02      -1.580232100962e+04       3.683390938482e-02       3.683390938064e-02      -1.953251764551e-05       1.997320437155e+00       1.997633493461e+00      -1.940946758303e-05       3.741568582072e-03       9.957130415479e-02       1.988583426790e+00 
       1.641903703228e-01      -1.405124894459e-01      -1.604070546627e+04      -1.614334148656e+04      -1.401512894256e-01      -1.064313882898e+01      -3.191268012054e+02      -1.605434644857e+04       3.503782235641e-02       3.503782235267e-02      -1.858027512936e-05       2.029173998865e+00       2.029501040301e+00      -1.846322540249e-05       3.571539024061e-03       9.572686809992e-02       2.020284803762e+00 
       1.696821609277e-01      -1.343101521951e-01      -1.637558429855e+04      -1.648032938324e+04      -1.339648946446e-01      -1.017776451741e+01      -3.067139468145e+02      -1.638941007995e+04       3.349122366114e-02       3.349122365779e-02      -1.776030611727e-05       2.071532329979e+00       2.071863794983e+00      -1.764842248565e-05       3.437958853974e-03       9.246483979157e-02       2.062435786560e+00 
       1.753569901571e-01      -1.290773524934e-01      -1.681225919142e+04      -1.691461837999e+04      -1.287455437773e-01      -9.786712979375e+00      -2.962936196958e+02      -1.682202051782e+04       3.218638594432e-02       3.218638594131e-02      -1.706852163557e-05       2.126229370926e+00       2.126555824596e+00      -1.696099580453e-05       3.290477713755e-03       8.972657533809e-02       2.116861562763e+00 
       1.812212795127e-01      -1.245641789976e-01      -1.733529295889e+04      -1.743191949124e+04      -1.242439685915e-01      -9.443332931025e+00      -2.873621824246e+02      -1.733777726761e+04       3.106099214787e-02       3.106099214514e-02      -1.647187502957e-05       2.191442015400e+00       2.191757188071e+00      -1.636810721827e-05       3.177929853381e-03       8.744577348187e-02       2.181750033974e+00 
       1.872815495043e-01      -1.203883026089e-01      -1.790179480811e+04      -1.799173359684e+04      -1.200788236985e-01      -9.132063865946e+00      -2.790447069144e+02      -1.789599915824e+04       3.001970592462e-02       3.001970592215e-02      -1.591981539843e-05       2.262023979793e+00       2.262327213149e+00      -1.581952474627e-05       3.070539981379e-03       8.527674425488e-02       2.251982489256e+00 
