# Matter power spectrum P(k) at redshift z=3
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       4.790540303950e+00 
       1.329139185993e-05       6.612186584704e+00 
       1.673287097058e-05       7.825415112029e+00 
       2.106543647714e-05       9.513186771906e+00 
       2.651981329161e-05       1.139846537841e+01 
       3.338646686884e-05       1.443651911130e+01 
       4.203107155121e-05       1.822673000264e+01 
       5.291398406075e-05       2.277691556667e+01 
       6.661475917335e-05       2.844646446276e+01 
       8.386301312388e-05       3.543269423398e+01 
       1.055772783313e-04       4.416801898947e+01 
       1.329139185993e-04       5.505635763704e+01 
       1.673287097058e-04       6.861330569442e+01 
       2.106543647714e-04       8.555637301583e+01 
       2.651981329161e-04       1.066393168777e+02 
       3.338646686884e-04       1.329189462448e+02 
       4.203107155121e-04       1.655986994767e+02 
       5.291398406075e-04       2.061808092691e+02 
       6.661475917335e-04       2.564502922986e+02 
       8.386301312388e-04       3.185036737151e+02 
       1.055772783313e-03       3.947222210664e+02 
       1.329139185993e-03       4.877176651347e+02 
       1.673287097058e-03       6.001978940853e+02 
       2.106543647714e-03       7.347536156711e+02 
       2.651981329161e-03       8.933901219374e+02 
       3.338646686884e-03       1.076895156731e+03 
       4.203107155121e-03       1.284096423670e+03 
       5.291398406075e-03       1.510700319354e+03 
       6.661475917335e-03       1.747926735222e+03 
       8.386301312388e-03       1.981033723978e+03 
       1.055772783313e-02       2.188122062428e+03 
       1.329139185993e-02       2.338894506860e+03 
       1.673287097055e-02       2.396974188599e+03 
       2.106543630464e-02       2.326047202134e+03 
       2.651968288901e-02       2.109612211451e+03 
       3.336851896947e-02       1.780378341612e+03 
       4.143681699672e-02       1.450722755803e+03 
       4.823404509118e-02       1.261113638788e+03 
       5.316451176930e-02       1.167111253426e+03 
       5.723119236715e-02       1.107992705060e+03 
       6.086253476325e-02       1.063096653644e+03 
       6.424957644542e-02       1.023781024324e+03 
       6.749344715603e-02       9.857016633040e+02 
       7.065479183495e-02       9.465431084751e+02 
       7.377344927649e-02       9.051991905312e+02 
       7.687749830552e-02       8.613935637072e+02 
       7.998788894043e-02       8.154775565846e+02 
       8.312101603522e-02       7.682633533328e+02 
       8.629024436624e-02       7.208745486865e+02 
       8.950686006107e-02       6.745924894982e+02 
       9.278068955300e-02       6.307018984133e+02 
       9.612051638708e-02       5.903454472494e+02 
       9.953437002553e-02       5.544013130914e+02 
       1.030297307152e-01       5.233905311819e+02 
       1.066136776005e-01       4.974166198188e+02 
       1.102929974112e-01       4.761501493992e+02 
       1.140742651042e-01       4.588355737514e+02 
       1.179639041415e-01       4.443458463822e+02 
       1.219682317317e-01       4.312844053619e+02 
       1.260934928360e-01       4.181514931808e+02 
       1.303458857367e-01       4.035783238558e+02 
       1.347315812958e-01       3.865936912709e+02 
       1.392567375885e-01       3.668614527505e+02 
       1.439275113025e-01       3.447885573196e+02 
       1.487500670968e-01       3.214553094191e+02 
       1.537305859894e-01       2.983608636908e+02 
       1.588752737623e-01       2.770531121998e+02 
       1.641903703228e-01       2.587406676335e+02 
       1.696821609277e-01       2.439904632990e+02 
       1.753569901571e-01       2.325809916256e+02 
       1.812212795127e-01       2.235521722574e+02 
       1.872815495043e-01       2.155154344802e+02 
       1.935444470862e-01       2.069350965230e+02 
       2.000167793067e-01       1.966665917151e+02 
       2.067055540477e-01       1.845729954690e+02 
       2.136180287652e-01       1.714899607124e+02 
       2.207617681994e-01       1.587691368501e+02 
       2.281447121219e-01       1.476277888843e+02 
       2.357752543364e-01       1.386647784721e+02 
       2.436623343696e-01       1.316550788543e+02 
       2.518155435963e-01       1.256574673886e+02 
       2.602452479655e-01       1.195105784564e+02 
       2.689627300654e-01       1.125093741763e+02 
       2.779803540253e-01       1.047918238421e+02 
       2.873117577581e-01       9.718245556298e+01 
       2.969720783784e-01       9.055343071957e+01 
       3.069782183933e-01       8.514836246940e+01 
       3.173491626118e-01       8.049630479239e+01 
       3.281063588685e-01       7.587628321911e+01 
       3.392741799351e-01       7.091486947665e+01 
       3.508804898550e-01       6.587377218145e+01 
       3.629573460968e-01       6.127048347549e+01 
       3.755418804277e-01       5.731255297460e+01 
       3.886774179035e-01       5.370276037489e+01 
       4.024149174211e-01       5.007905779421e+01 
       4.168148529936e-01       4.644549983504e+01 
       4.319497090464e-01       4.305315879862e+01 
       4.479073469010e-01       3.998363633279e+01 
       4.647956327992e-01       3.707454453907e+01 
       4.827489350835e-01       3.419629093322e+01 
       5.019374634823e-01       3.145340272398e+01 
       5.225810589461e-01       2.890278727412e+01 
       5.449701910559e-01       2.642103646683e+01 
       5.694990879330e-01       2.401867595255e+01 
       5.967202222480e-01       2.171932414135e+01 
       6.274383917711e-01       1.946371688990e+01 
       6.628827694619e-01       1.725607750272e+01 
       7.050434828574e-01       1.505717856395e+01 
       7.573826324241e-01       1.283925610317e+01 
       8.264573875107e-01       1.055411905831e+01 
       9.257548230965e-01       8.157890676895e+00 
       1.082796239762e+00       5.689493736949e+00 
       1.332734404789e+00       3.500854087486e+00 
       1.675045845447e+00       2.031939839203e+00 
       2.108705412281e+00       1.164205841764e+00 
       2.654702635419e+00       6.615313585097e-01 
       3.342072608385e+00       3.731161711700e-01 
       4.207420134757e+00       2.090297219707e-01 
       5.296828125740e+00       1.163841367449e-01 
       6.668311529400e+00       6.444537798589e-02 
       8.394906838122e+00       3.549986928466e-02 
       1.056856154816e+01       1.946521177399e-02 
       1.330503069908e+01       1.062737889246e-02 
       1.675004125178e+01       5.780075373130e-03 
       2.108705258046e+01       3.131930617401e-03 
       2.654702635339e+01       1.691515334631e-03 
       3.342072608385e+01       9.105845495255e-04 
       4.207420134757e+01       4.886965387438e-04 
       5.296828125740e+01       2.614801892189e-04 
       6.668311529400e+01       1.394485711932e-04 
       8.394906838122e+01       7.411106229178e-05 
       1.056856154816e+02       3.921858957625e-05 
       1.330503069908e+02       2.063563058837e-05 
       1.675004125178e+02       1.078067021732e-05 
       2.108705258046e+02       5.572801413233e-06 
