# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=6
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       1.329139185993e-02      -1.781193957862e+00      -2.027160533086e+02      -2.039249478213e+02      -1.712484211455e+00      -3.995763884218e+00      -4.933134642920e+01      -2.027197288905e+02       4.283906810757e-01       4.283902516933e-01      -4.754213444483e-05       6.767356328503e-02       6.772349051825e-02      -7.844367147041e-06       1.853750596589e-03       2.494342864947e-02       6.737197323657e-02 
       1.673287097055e-02      -1.616058828933e+00      -2.900086823764e+02      -2.927404566615e+02      -1.553330277457e+00      -3.765602927536e+00      -5.379686480156e+01      -2.907917468203e+02       3.883325840103e-01       3.883322975263e-01      -2.885410865183e-05       9.722213839961e-02       9.730739624685e-02      -4.855164492885e-06       1.623628169412e-03       3.158202103252e-02       9.678359632762e-02 
       2.106543630464e-02      -1.425587105851e+00      -4.033439713763e+02      -4.092689164392e+02      -1.370253487664e+00      -3.316503850799e+00      -5.740085592518e+01      -4.061537406201e+02       3.425633702790e-01       3.425631992553e-01      -2.564537255528e-05       1.359143841437e-01       1.360613242927e-01      -4.473594860453e-06       1.446110115189e-03       3.177378077368e-02       1.352776768049e-01 
       2.651968288901e-02      -1.215694857119e+00      -5.415067792659e+02      -5.535000107997e+02      -1.168515011409e+00      -2.798306595676e+00      -5.469643624033e+01      -5.485912342009e+02       2.921287528503e-01       2.921286581926e-01      -2.194779803657e-05       1.836658655582e-01       1.839146505785e-01      -3.898434602008e-06       1.342899459198e-03       3.226574445911e-02       1.828072677667e-01 
       3.336851896947e-02      -1.000281776326e+00      -7.001232707175e+02      -7.217617813643e+02      -9.614686185446e-01      -2.323923603279e+00      -4.878886497568e+01      -7.143586105208e+02       2.403671546361e-01       2.403671034471e-01      -1.811686691407e-05       2.392148344516e-01       2.396079418925e-01      -3.270975751459e-06       1.182608452032e-03       2.975145742166e-02       2.381082538566e-01 
       4.143681699672e-02      -8.138434848180e-01      -8.742609734699e+02      -9.061344470237e+02      -7.822662882324e-01      -1.890177416838e+00      -4.233218801917e+01      -8.960492181290e+02       1.955665720581e-01       1.955665443585e-01      -1.477598157613e-05       3.001107888053e-01       3.006394950422e-01      -2.698510874377e-06       8.552700063069e-04       2.648936213461e-02       2.987113218480e-01 
       4.823404509118e-02      -7.054706717831e-01      -1.027946102319e+03      -1.064010408006e+03      -6.780946012109e-01      -1.649402864178e+00      -3.788341175230e+01      -1.052331073606e+03       1.695236503027e-01       1.695236323048e-01      -1.282873378627e-05       3.525443443282e-01       3.531158021012e-01      -2.356603127354e-06       7.518941712853e-04       2.415260782092e-02       3.508323664533e-01 
       5.316451176930e-02      -6.477102157265e-01      -1.150195252918e+03      -1.186104406664e+03      -6.225711572039e-01      -1.508690104869e+00      -3.543303630751e+01      -1.173714604745e+03       1.556427893010e-01       1.556427757060e-01      -1.179055394123e-05       3.933036247295e-01       3.938620287558e-01      -2.172400558396e-06       6.065250508904e-04       2.276160338976e-02       3.913113415603e-01 
       5.723119236715e-02      -6.091667411745e-01      -1.257702502747e+03      -1.291914459441e+03      -5.855198988456e-01      -1.425144144953e+00      -3.370827517910e+01      -1.279149101025e+03       1.463799747114e-01       1.463799635654e-01      -1.109730011136e-05       4.287202853919e-01       4.292496756879e-01      -2.048585017150e-06       5.320178608745e-04       2.177333051025e-02       4.264704381399e-01 
       6.086253476325e-02      -5.793437109227e-01      -1.356658535129e+03      -1.388784767837e+03      -5.568516587426e-01      -1.360470157834e+00      -3.231995959591e+01      -1.375757533330e+03       1.392129146857e-01       1.392129052165e-01      -1.056012400530e-05       4.611736128385e-01       4.616735213255e-01      -1.952157748358e-06       7.157170661160e-04       2.093047285355e-02       4.586857438296e-01 
       6.424957644542e-02      -5.539477886096e-01      -1.448896317097e+03      -1.479187578303e+03      -5.324396557980e-01      -1.282992376330e+00      -3.113027898016e+01      -1.465899313895e+03       1.331099139495e-01       1.331099059471e-01      -1.010201723462e-05       4.914491061655e-01       4.919274528947e-01      -1.869802997188e-06       5.561573952448e-04       2.012778309350e-02       4.887438740404e-01 
       6.749344715603e-02      -5.308529173490e-01      -1.534659717694e+03      -1.563805118795e+03      -5.102402633769e-01      -1.249925694814e+00      -3.004527860302e+01      -1.550185373135e+03       1.275600658442e-01       1.275600587379e-01      -9.684165833258e-06       5.197475343891e-01       5.202178090385e-01      -1.794210157708e-06       6.077462640105e-04       1.946325647832e-02       5.168497643654e-01 
       7.065479183495e-02      -5.088998227963e-01      -1.613589950945e+03      -1.642596987918e+03      -4.891390988714e-01      -1.179430898010e+00      -2.894248622853e+01      -1.628526416177e+03       1.222847747178e-01       1.222847686100e-01      -9.285888241422e-06       5.460361549805e-01       5.465156456378e-01      -1.721832708004e-06       4.756788999909e-04       1.890561626984e-02       5.429736655848e-01 
       7.377344927649e-02      -4.874525608842e-01      -1.685195362194e+03      -1.715287386807e+03      -4.685247880062e-01      -1.145382212926e+00      -2.780863484916e+01      -1.700615324239e+03       1.171311970015e-01       1.171311915386e-01      -8.896072530102e-06       5.702102251072e-01       5.707184501453e-01      -1.650914498340e-06       6.416802518648e-04       1.819623754380e-02       5.670127831736e-01 
       7.687749830552e-02      -4.661988005681e-01      -1.749122844636e+03      -1.781633558932e+03      -4.480969942467e-01      -1.085676183037e+00      -2.671531844208e+01      -1.766194155024e+03       1.120242485617e-01       1.120242437958e-01      -8.509328182419e-06       5.921826817845e-01       5.927397724759e-01      -1.580603506637e-06       3.499756479923e-04       1.739487651781e-02       5.888807851496e-01 
       7.998788894043e-02      -4.450507238527e-01      -1.805368431830e+03      -1.841623463558e+03      -4.277711595211e-01      -1.039776645242e+00      -2.562235679141e+01      -1.825252050052e+03       1.069427898803e-01       1.069427856545e-01      -8.123546180159e-06       6.119508724094e-01       6.125757870145e-01      -1.509979178584e-06       6.412440737451e-04       1.675318341255e-02       6.085757814483e-01 
       8.312101603522e-02      -4.240818151971e-01      -1.854421541989e+03      -1.895611435109e+03      -4.076177545949e-01      -9.935187280852e-01      -2.447103455117e+01      -1.878161636910e+03       1.019044386487e-01       1.019044349051e-01      -7.740774895197e-06       6.296423590065e-01       6.303510243351e-01      -1.439872887960e-06       3.014731259451e-04       1.612601067090e-02       6.262204941038e-01 
       8.629024436624e-02      -4.034821082734e-01      -1.897370221490e+03      -1.944418657389e+03      -3.878192749954e-01      -9.387881649713e-01      -2.332774135559e+01      -1.925780215136e+03       9.695481874885e-02       9.695481546889e-02      -7.364561920592e-06       6.455487018122e-01       6.463521545981e-01      -1.370883806374e-06       5.766263766424e-04       1.532904486969e-02       6.421007372320e-01 
       8.950686006107e-02      -3.835180088840e-01      -1.935944118766e+03      -1.989382648054e+03      -3.686316282303e-01      -9.006553744996e-01      -2.225341323710e+01      -1.969497483934e+03       9.215790705757e-02       9.215790412435e-02      -6.999991533499e-06       6.601415181588e-01       6.610442304455e-01      -1.304016834446e-06       2.752095618689e-04       1.455128085966e-02       6.566793572358e-01 
       9.278068955300e-02      -3.644922621638e-01      -1.972478470599e+03      -2.032342357107e+03      -3.503456628676e-01      -8.483569393665e-01      -2.122064297240e+01      -2.011217131613e+03       8.758641571689e-02       8.758641314748e-02      -6.652315529659e-06       6.740661554172e-01       6.750647680031e-01      -1.239914226808e-06       5.388245002124e-04       1.394917552153e-02       6.705923881370e-01 
       9.612051638708e-02      -3.467026098738e-01      -2.009781184294e+03      -2.075543986281e+03      -3.332474459895e-01      -8.116875280645e-01      -2.021610241928e+01      -2.053257765583e+03       8.331186149738e-02       8.331185920331e-02      -6.327469044718e-06       6.881077605537e-01       6.891904789443e-01      -1.179997435330e-06       2.109255102919e-04       1.339455988682e-02       6.846114402402e-01 
       9.953437002553e-02      -3.304005674887e-01      -2.050897469202e+03      -2.121461934463e+03      -3.175786523102e-01      -7.747592440752e-01      -1.928455199698e+01      -2.098166410395e+03       7.939466307756e-02       7.939466103399e-02      -6.030005296005e-06       7.031278730007e-01       7.042747711471e-01      -1.125023391596e-06       5.121446992743e-04       1.277310724809e-02       6.995861322845e-01 
       1.030297307152e-01      -3.157526203611e-01      -2.098771868086e+03      -2.172533166621e+03      -3.034992744450e-01      -7.318005703024e-01      -1.846491005867e+01      -2.148443209028e+03       7.587481861125e-02       7.587481681317e-02      -5.763154238991e-06       7.199711488577e-01       7.211555773404e-01      -1.075725640787e-06       2.613147460689e-04       1.215601728440e-02       7.163493660168e-01 
       1.066136776005e-01      -3.028075881277e-01      -2.155823815024e+03      -2.230817246583e+03      -2.910562597808e-01      -7.139976188798e-01      -1.775488300501e+01      -2.206190462110e+03       7.276406494519e-02       7.276406329946e-02      -5.527584567128e-06       7.393466029131e-01       7.405378322827e-01      -1.032065483385e-06       2.449549436940e-04       1.164959197385e-02       7.356031277413e-01 
       1.102929974112e-01      -2.914787889426e-01      -2.223514558352e+03      -2.297643379673e+03      -2.801663671412e-01      -6.828006667270e-01      -1.713250424960e+01      -2.272749536231e+03       7.004159178530e-02       7.004159031533e-02      -5.321664887587e-06       7.617048921239e-01       7.628718513224e-01      -9.937581494094e-07       4.793111436291e-04       1.126887479765e-02       7.577949371463e-01 
       1.140742651042e-01      -2.815386837141e-01      -2.301919643510e+03      -2.373253763111e+03      -2.706110146312e-01      -6.518294940954e-01      -1.657776633212e+01      -2.348335678924e+03       6.765275365780e-02       6.765275234986e-02      -5.141283744156e-06       7.871149756362e-01       7.882308767948e-01      -9.601690319259e-07       3.311025169990e-04       1.096391249271e-02       7.829962399257e-01 
       1.179639041415e-01      -2.726355878115e-01      -2.389445954486e+03      -2.456554502590e+03      -2.620523288719e-01      -6.348740651371e-01      -1.607366437092e+01      -2.431785208155e+03       6.551308221797e-02       6.551308102303e-02      -4.979880820876e-06       8.151790029591e-01       8.162262232446e-01      -9.300859485901e-07       1.458412491405e-04       1.068436619022e-02       8.108195427451e-01 
       1.219682317317e-01      -2.643303942325e-01      -2.482765334250e+03      -2.545031895247e+03      -2.540684221730e-01      -6.206510577784e-01      -1.560028503759e+01      -2.520474899282e+03       6.351710554325e-02       6.351710444505e-02      -4.829283420100e-06       8.450055801216e-01       8.459799842831e-01      -9.019941906188e-07       1.675103880867e-04       1.040356784025e-02       8.403906564528e-01 
       1.260934928360e-01      -2.561532958699e-01      -2.577068009066e+03      -2.634924299008e+03      -2.462078879330e-01      -6.023494717278e-01      -1.513357650731e+01      -2.610505303661e+03       6.155197198324e-02       6.155197098634e-02      -4.680807373993e-06       8.752724336645e-01       8.761861726741e-01      -8.743154042255e-07       2.424404210268e-04       1.011020675519e-02       8.704094067781e-01 
       1.303458857367e-01      -2.476762264186e-01      -2.666714171358e+03      -2.721718943544e+03      -2.380594022784e-01      -5.811817152360e-01      -1.464950238525e+01      -2.697218261130e+03       5.951485056959e-02       5.951484967126e-02      -4.526547948324e-06       9.044022455316e-01       9.052839983354e-01      -8.456012436606e-07       2.611005790602e-04       9.795940185302e-03       8.993224744306e-01 
       1.347315812958e-01      -2.385887991558e-01      -2.746254884527e+03      -2.800958956208e+03      -2.293246907192e-01      -5.580706677715e-01      -1.412975450499e+01      -2.776031808170e+03       5.733117267981e-02       5.733117187261e-02      -4.360781913290e-06       9.308458077079e-01       9.317377106818e-01      -8.147885031189e-07       2.462869620879e-04       9.450360790199e-03       9.256019817867e-01 
       1.392567375885e-01      -2.287638428214e-01      -2.811714835905e+03      -2.869280423788e+03      -2.198815036034e-01      -5.332793540979e-01      -1.356603469671e+01      -2.843508614198e+03       5.497037590085e-02       5.497037517741e-02      -4.181193225730e-06       9.534437794350e-01       9.543947736313e-01      -7.814385198722e-07       2.634812072722e-04       9.061870361218e-03       9.481018258285e-01 
       1.439275113025e-01      -2.182905955440e-01      -2.861819470131e+03      -2.925421232171e+03      -2.098155191116e-01      -5.099498726170e-01      -1.296118617114e+01      -2.898392170896e+03       5.245387977790e-02       5.245387912901e-02      -3.989488154023e-06       9.717768581981e-01       9.728331102372e-01      -7.458573617110e-07       3.269775899947e-04       8.623248640302e-03       9.664030696263e-01 
       1.487500670968e-01      -2.074663067716e-01      -2.898866005971e+03      -2.970964296776e+03      -1.994122853865e-01      -4.890054341531e-01      -1.232819405988e+01      -2.942365115145e+03       4.985307134663e-02       4.985307076533e-02      -3.791233116446e-06       9.864212289577e-01       9.876152183041e-01      -7.090694666278e-07       2.338929801333e-04       8.149091531745e-03       9.810665603158e-01 
       1.537305859894e-01      -1.967395423028e-01      -2.928859221986e+03      -3.010506424088e+03      -1.891027575939e-01      -4.586672923136e-01      -1.169091620265e+01      -2.980212033004e+03       4.727568939846e-02       4.727568888943e-02      -3.594748740633e-06       9.990020916666e-01       1.000342928006e+00      -6.725781731108e-07       7.278941957168e-05       7.701511887378e-03       9.936876215235e-01 
       1.588752737623e-01      -1.866119093751e-01      -2.960651396028e+03      -3.051037936053e+03      -1.793688818144e-01      -4.350423488119e-01      -1.108819485159e+01      -3.019166212821e+03       4.484222045359e-02       4.484222000080e-02      -3.409297489296e-06       1.011970939513e+00       1.013439001004e+00      -6.380473453337e-07       3.505947001176e-04       7.364009750525e-03       1.006678396084e+00 
       1.641903703228e-01      -1.775130115498e-01      -3.003979534643e+03      -3.100418457445e+03      -1.706234509290e-01      -4.171739762832e-01      -1.056250326622e+01      -3.067327441826e+03       4.265586273224e-02       4.265586232529e-02      -3.242926382044e-06       1.028068772174e+00       1.029617399652e+00      -6.070381063746e-07       5.376993956946e-05       7.097752942532e-03       1.022738484427e+00 
       1.696821609277e-01      -1.696783785521e-01      -3.066671635512e+03      -3.165141658170e+03      -1.630928107270e-01      -3.960640647263e-01      -1.011553468208e+01      -3.131354582586e+03       4.077320268175e-02       4.077320232023e-02      -3.099953382193e-06       1.049544548848e+00       1.051110117234e+00      -5.803378397094e-07       3.330559636347e-04       6.735359901541e-03       1.044088254677e+00 
       1.753569901571e-01      -1.630688155971e-01      -3.151744125347e+03      -3.247955974663e+03      -1.567393559939e-01      -3.791940665842e-01      -9.715333686492e+00      -3.214020561393e+03       3.918483899846e-02       3.918483867468e-02      -2.979637072675e-06       1.077328326910e+00       1.078847533128e+00      -5.578403406966e-07       5.133287201962e-05       6.413195197942e-03       1.071651659864e+00 
       1.812212795127e-01      -1.573684640628e-01      -3.255515942998e+03      -3.346260434338e+03      -1.512596514781e-01      -3.715228178646e-01      -9.382366300303e+00      -3.312575004409e+03       3.781491286953e-02       3.781491257162e-02      -2.875983100840e-06       1.110479316109e+00       1.111909479554e+00      -5.383694164559e-07       1.097180850854e-04       6.310401012648e-03       1.104512700211e+00 
       1.872815495043e-01      -1.520941121271e-01      -3.368240468585e+03      -3.452578608797e+03      -1.461894497230e-01      -3.582775822492e-01      -9.081618665642e+00      -3.419239083376e+03       3.654736243075e-02       3.654736216172e-02      -2.780126391285e-06       1.146358230450e+00       1.147693735673e+00      -5.203988111770e-07       2.747891009740e-04       6.011922833800e-03       1.140078621591e+00 
