# Matter power spectrum P(k) at redshift z=0.1
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       4.175686920047e+01 
       1.329139185993e-05       5.493707830835e+01 
       1.673287097058e-05       6.816093022405e+01 
       2.106543647714e-05       8.487583296288e+01 
       2.651981329161e-05       1.051624267088e+02 
       3.338646686884e-05       1.321009567707e+02 
       4.203107155121e-05       1.655748303660e+02 
       5.291398406075e-05       2.070647613917e+02 
       6.661475917335e-05       2.584235302162e+02 
       8.386301312388e-05       3.223633071014e+02 
       1.055772783313e-04       4.021258188349e+02 
       1.329139185993e-04       5.015262149684e+02 
       1.673287097058e-04       6.253752130606e+02 
       2.106543647714e-04       7.798265834017e+02 
       2.651981329161e-04       9.721697629379e+02 
       3.338646686884e-04       1.211635019353e+03 
       4.203107155121e-04       1.509329958423e+03 
       5.291398406075e-04       1.878805290229e+03 
       6.661475917335e-04       2.336238355795e+03 
       8.386301312388e-04       2.900642269201e+03 
       1.055772783313e-03       3.593804225565e+03 
       1.329139185993e-03       4.439786570829e+03 
       1.673287097058e-03       5.463509744980e+03 
       2.106543647714e-03       6.688591327469e+03 
       2.651981329161e-03       8.133378712807e+03 
       3.338646686884e-03       9.805254212311e+03 
       4.203107155121e-03       1.169356534357e+04 
       5.291398406075e-03       1.375937895202e+04 
       6.661475917335e-03       1.592304147138e+04 
       8.386301312388e-03       1.805108407996e+04 
       1.055772783313e-02       1.994225646580e+04 
       1.329139185993e-02       2.132086821679e+04 
       1.673287097055e-02       2.185305658764e+04 
       2.106543630464e-02       2.120974970704e+04 
       2.651968288901e-02       1.923841141865e+04 
       3.336851896947e-02       1.623741726501e+04 
       4.143681699672e-02       1.323165733152e+04 
       4.823404509118e-02       1.150260936448e+04 
       5.316451176930e-02       1.064538614918e+04 
       5.723119236715e-02       1.010625635233e+04 
       6.086253476325e-02       9.696817379657e+03 
       6.424957644542e-02       9.338257331233e+03 
       6.749344715603e-02       8.990964749373e+03 
       7.065479183495e-02       8.633822290369e+03 
       7.377344927649e-02       8.256738976415e+03 
       7.687749830552e-02       7.857197840160e+03 
       7.998788894043e-02       7.438401825870e+03 
       8.312101603522e-02       7.007765126682e+03 
       8.629024436624e-02       6.575526958140e+03 
       8.950686006107e-02       6.153378348597e+03 
       9.278068955300e-02       5.753037361035e+03 
       9.612051638708e-02       5.384927601611e+03 
       9.953437002553e-02       5.057060589786e+03 
       1.030297307152e-01       4.774189712539e+03 
       1.066136776005e-01       4.537260203340e+03 
       1.102929974112e-01       4.343268894163e+03 
       1.140742651042e-01       4.185325055411e+03 
       1.179639041415e-01       4.053150279649e+03 
       1.219682317317e-01       3.934006381015e+03 
       1.260934928360e-01       3.814212874490e+03 
       1.303458857367e-01       3.681283738110e+03 
       1.347315812958e-01       3.526359117035e+03 
       1.392567375885e-01       3.346372554999e+03 
       1.439275113025e-01       3.145035965255e+03 
       1.487500670968e-01       2.932202957068e+03 
       1.537305859894e-01       2.721547686870e+03 
       1.588752737623e-01       2.527189011424e+03 
       1.641903703228e-01       2.360151480453e+03 
       1.696821609277e-01       2.225606459760e+03 
       1.753569901571e-01       2.121533124776e+03 
       1.812212795127e-01       2.039173965859e+03 
       1.872815495043e-01       1.965866438078e+03 
       1.935444470862e-01       1.887601480338e+03 
       2.000167793067e-01       1.793933427537e+03 
       2.067055540477e-01       1.683615823239e+03 
       2.136180287652e-01       1.564275388058e+03 
       2.207617681994e-01       1.448242335771e+03 
       2.281447121219e-01       1.346616710575e+03 
       2.357752543364e-01       1.264858696236e+03 
       2.436623343696e-01       1.200917187831e+03 
       2.518155435963e-01       1.146208453846e+03 
       2.602452479655e-01       1.090138929440e+03 
       2.689627300654e-01       1.026276925412e+03 
       2.779803540253e-01       9.558797309757e+02 
       2.873117577581e-01       8.864685451777e+02 
       2.969720783784e-01       8.260008712616e+02 
       3.069782183933e-01       7.766982145727e+02 
       3.173491626118e-01       7.342635441402e+02 
       3.281063588685e-01       6.921208163378e+02 
       3.392741799351e-01       6.468638471060e+02 
       3.508804898550e-01       6.008806264318e+02 
       3.629573460968e-01       5.588912059429e+02 
       3.755418804277e-01       5.227885893583e+02 
       3.886774179035e-01       4.898606854270e+02 
       4.024149174211e-01       4.568058455211e+02 
       4.168148529936e-01       4.236620933548e+02 
       4.319497090464e-01       3.927185690329e+02 
       4.479073469010e-01       3.647187011327e+02 
       4.647956327992e-01       3.381829675885e+02 
       4.827489350835e-01       3.119286350442e+02 
       5.019374634823e-01       2.869085603679e+02 
       5.225810589461e-01       2.636427316935e+02 
       5.449701910559e-01       2.410048673850e+02 
       5.694990879330e-01       2.190912894149e+02 
       5.967202222480e-01       1.981172540953e+02 
       6.274383917711e-01       1.775422723293e+02 
       6.628827694619e-01       1.574048536024e+02 
       7.050434828574e-01       1.373471293239e+02 
       7.573826324241e-01       1.171158923475e+02 
       8.264573875107e-01       9.627154483940e+01 
       9.257548230965e-01       7.441385211300e+01 
       1.082796239762e+00       5.189785612557e+01 
       1.332734404789e+00       3.193372372735e+01 
       1.675045845447e+00       1.853471731353e+01 
       2.108705412281e+00       1.061950343530e+01 
       2.654702635419e+00       6.034256355540e+00 
       3.342072608385e+00       3.403420557509e+00 
       4.207420134757e+00       1.906675284654e+00 
       5.296828125740e+00       1.061592706769e+00 
       6.668311529400e+00       5.878258474397e-01 
       8.394906838122e+00       3.237964623859e-01 
       1.056856154816e+01       1.775358789518e-01 
       1.330503069908e+01       9.692237047040e-02 
       1.675004125178e+01       5.270904599907e-02 
       2.108705258046e+01       2.855554445895e-02 
       2.654702635339e+01       1.541835531143e-02 
       3.342072608385e+01       8.296565026379e-03 
       4.207420134757e+01       4.449652872016e-03 
       5.296828125740e+01       2.378295299111e-03 
       6.668311529400e+01       1.266241223215e-03 
       8.394906838122e+01       6.711940446419e-04 
       1.056856154816e+02       3.537385872710e-04 
       1.330503069908e+02       1.849546790122e-04 
       1.675004125178e+02       9.570133598831e-05 
       2.108705258046e+02       4.876906640790e-05 
