# Matter power spectrum P(k) at redshift z=0.75
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       2.141250311691e+01 
       1.329139185993e-05       2.849596763945e+01 
       1.673287097058e-05       3.506614135266e+01 
       2.106543647714e-05       4.352229139485e+01 
       2.651981329161e-05       5.366322909691e+01 
       3.338646686884e-05       6.752549163536e+01 
       4.203107155121e-05       8.473765783486e+01 
       5.291398406075e-05       1.060414677341e+02 
       6.661475917335e-05       1.323403867482e+02 
       8.386301312388e-05       1.650667444122e+02 
       1.055772783313e-04       2.059022876680e+02 
       1.329139185993e-04       2.567842481356e+02 
       1.673287097058e-04       3.201696131456e+02 
       2.106543647714e-04       3.992428618285e+02 
       2.651981329161e-04       4.977078207804e+02 
       3.338646686884e-04       6.203144556822e+02 
       4.203107155121e-04       7.727352939138e+02 
       5.291398406075e-04       9.619101441864e+02 
       6.661475917335e-04       1.196104684303e+03 
       8.386301312388e-04       1.485014868019e+03 
       1.055772783313e-03       1.839720094961e+03 
       1.329139185993e-03       2.272455397638e+03 
       1.673287097058e-03       2.795899152961e+03 
       2.106543647714e-03       3.422001123676e+03 
       2.651981329161e-03       4.159944838325e+03 
       3.338646686884e-03       5.013287487066e+03 
       4.203107155121e-03       5.976258058163e+03 
       5.291398406075e-03       7.028319514818e+03 
       6.661475917335e-03       8.128378697232e+03 
       8.386301312388e-03       9.207852780334e+03 
       1.055772783313e-02       1.016241292984e+04 
       1.329139185993e-02       1.085121367994e+04 
       1.673287097055e-02       1.110433194181e+04 
       2.106543630464e-02       1.075570202326e+04 
       2.651968288901e-02       9.733804939480e+03 
       3.336851896947e-02       8.197153222900e+03 
       4.143681699672e-02       6.669812098181e+03 
       4.823404509118e-02       5.796271750025e+03 
       5.316451176930e-02       5.365267276429e+03 
       5.723119236715e-02       5.095434446612e+03 
       6.086253476325e-02       4.891393947626e+03 
       6.424957644542e-02       4.713329851291e+03 
       6.749344715603e-02       4.541251412097e+03 
       7.065479183495e-02       4.364504103663e+03 
       7.377344927649e-02       4.177985337701e+03 
       7.687749830552e-02       3.980395827917e+03 
       7.998788894043e-02       3.773308431851e+03 
