# Matter power spectrum P(k) at redshift z=0.25
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       3.578916687187e+01 
       1.329139185993e-05       4.703044396293e+01 
       1.673287097058e-05       5.818143095709e+01 
       2.106543647714e-05       7.237165147975e+01 
       2.651981329161e-05       8.953156067562e+01 
       3.338646686884e-05       1.124801648732e+02 
       4.203107155121e-05       1.409940088431e+02 
       5.291398406075e-05       1.763364319265e+02 
       6.661475917335e-05       2.200589162136e+02 
       8.386301312388e-05       2.744909630593e+02 
       1.055772783313e-04       3.423984359071e+02 
       1.329139185993e-04       4.270232303479e+02 
       1.673287097058e-04       5.324581438164e+02 
       2.106543647714e-04       6.639526089547e+02 
       2.651981329161e-04       8.276996869504e+02 
       3.338646686884e-04       1.031560184010e+03 
       4.203107155121e-04       1.284974041381e+03 
       5.291398406075e-04       1.599457207699e+03 
       6.661475917335e-04       1.988739711644e+03 
       8.386301312388e-04       2.468937973184e+03 
       1.055772783313e-03       3.058497968047e+03 
       1.329139185993e-03       3.777784477995e+03 
       1.673287097058e-03       4.647861941543e+03 
       2.106543647714e-03       5.688598185282e+03 
       2.651981329161e-03       6.915308503318e+03 
       3.338646686884e-03       8.333994364325e+03 
       4.203107155121e-03       9.935169062314e+03 
       5.291398406075e-03       1.168525079797e+04 
       6.661475917335e-03       1.351675703854e+04 
       8.386301312388e-03       1.531618916176e+04 
       1.055772783313e-02       1.691176690007e+04 
       1.329139185993e-02       1.807082775381e+04 
       1.673287097055e-02       1.851149166369e+04 
       2.106543630464e-02       1.795588205704e+04 
       2.651968288901e-02       1.627822503666e+04 
       3.336851896947e-02       1.373242956962e+04 
       4.143681699672e-02       1.118606409657e+04 
       4.823404509118e-02       9.722091823671e+03 
       5.316451176930e-02       8.996395598570e+03 
       5.723119236715e-02       8.540015550731e+03 
       6.086253476325e-02       8.193466338962e+03 
       6.424957644542e-02       7.890050045632e+03 
       6.749344715603e-02       7.596250469001e+03 
       7.065479183495e-02       7.294202050253e+03 
       7.377344927649e-02       6.975365484933e+03 
       7.687749830552e-02       6.637605250023e+03 
       7.998788894043e-02       6.283623225093e+03 
       8.312101603522e-02       5.919671509973e+03 
       8.629024436624e-02       5.554402149406e+03 
       8.950686006107e-02       5.197684163320e+03 
       9.278068955300e-02       4.859411850823e+03 
       9.612051638708e-02       4.548385745699e+03 
       9.953437002553e-02       4.271369037313e+03 
       1.030297307152e-01       4.032372477655e+03 
       1.066136776005e-01       3.832191384818e+03 
       1.102929974112e-01       3.668285970576e+03 
       1.140742651042e-01       3.534834432156e+03 
       1.179639041415e-01       3.423153334138e+03 
       1.219682317317e-01       3.322483371078e+03 
       1.260934928360e-01       3.221270002174e+03 
       1.303458857367e-01       3.108967842283e+03 
       1.347315812958e-01       2.978094685010e+03 
       1.392567375885e-01       2.826061103975e+03 
       1.439275113025e-01       2.656002151687e+03 
       1.487500670968e-01       2.476239367989e+03 
       1.537305859894e-01       2.298320340126e+03 
       1.588752737623e-01       2.134167904723e+03 
       1.641903703228e-01       1.993091314122e+03 
       1.696821609277e-01       1.879456804346e+03 
       1.753569901571e-01       1.791557086469e+03 
       1.812212795127e-01       1.721996072443e+03 
       1.872815495043e-01       1.660080256328e+03 
       1.935444470862e-01       1.593979500246e+03 
       2.000167793067e-01       1.514873177244e+03 
       2.067055540477e-01       1.421708800301e+03 
       2.136180287652e-01       1.320926570708e+03 
       2.207617681994e-01       1.222938445661e+03 
       2.281447121219e-01       1.137117574185e+03 
       2.357752543364e-01       1.068074496534e+03 
       2.436623343696e-01       1.014076875752e+03 
       2.518155435963e-01       9.678761836586e+02 
       2.602452479655e-01       9.205269416729e+02 
       2.689627300654e-01       8.665981574976e+02 
       2.779803540253e-01       8.071515591047e+02 
       2.873117577581e-01       7.485380947919e+02 
       2.969720783784e-01       6.974769733133e+02 
       3.069782183933e-01       6.558439666283e+02 
       3.173491626118e-01       6.200106077854e+02 
       3.281063588685e-01       5.844240359368e+02 
       3.392741799351e-01       5.462080602974e+02 
       3.508804898550e-01       5.073790515717e+02 
       3.629573460968e-01       4.719225760541e+02 
       3.755418804277e-01       4.414370374559e+02 
       3.886774179035e-01       4.136323735873e+02 
       4.024149174211e-01       3.857206599255e+02 
       4.168148529936e-01       3.577339586702e+02 
       4.319497090464e-01       3.316052094579e+02 
       4.479073469010e-01       3.079621678437e+02 
       4.647956327992e-01       2.855554723805e+02 
       4.827489350835e-01       2.633864593899e+02 
       5.019374634823e-01       2.422597151830e+02 
       5.225810589461e-01       2.226142671096e+02 
       5.449701910559e-01       2.034991186523e+02 
       5.694990879330e-01       1.849955865676e+02 
       5.967202222480e-01       1.672854283588e+02 
       6.274383917711e-01       1.499122597633e+02 
       6.628827694619e-01       1.329085942742e+02 
       7.050434828574e-01       1.159722553920e+02 
       7.573826324241e-01       9.888943852962e+01 
       8.264573875107e-01       8.128895953898e+01 
       9.257548230965e-01       6.283287419727e+01 
       1.082796239762e+00       4.382097619481e+01 
       1.332734404789e+00       2.696383931170e+01 
       1.675045845447e+00       1.565012520609e+01 
       2.108705412281e+00       8.966766888444e+00 
       2.654702635419e+00       5.095130934174e+00 
       3.342072608385e+00       2.873738316252e+00 
       4.207420134757e+00       1.609935345141e+00 
       5.296828125740e+00       8.963751996248e-01 
       6.668311529400e+00       4.963419097380e-01 
       8.394906838122e+00       2.734040652472e-01 
       1.056856154816e+01       1.499063283251e-01 
       1.330503069908e+01       8.183882752266e-02 
       1.675004125178e+01       4.450645180032e-02 
       2.108705258046e+01       2.411193938565e-02 
       2.654702635339e+01       1.301924792726e-02 
       3.342072608385e+01       7.005770489918e-03 
       4.207420134757e+01       3.757501022576e-03 
       5.296828125740e+01       2.008459299468e-03 
       6.668311529400e+01       1.069428864619e-03 
       8.394906838122e+01       5.669481496604e-04 
       1.056856154816e+02       2.988619279584e-04 
       1.330503069908e+02       1.563133675245e-04 
       1.675004125178e+02       8.092143051056e-05 
