# Matter power spectrum P(k) at redshift z=1.5
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       1.129092460076e+01 
       1.329139185993e-05       1.534395271267e+01 
       1.673287097058e-05       1.870902913188e+01 
       2.106543647714e-05       2.311651427682e+01 
       2.651981329161e-05       2.832803852174e+01 
       3.338646686884e-05       3.572878684671e+01 
       4.203107155121e-05       4.490446311277e+01 
       5.291398406075e-05       5.624462120760e+01 
       6.661475917335e-05       7.018129511666e+01 
       8.386301312388e-05       8.752140723187e+01 
       1.055772783313e-04       1.091666867048e+02 
       1.329139185993e-04       1.361318631108e+02 
       1.673287097058e-04       1.697159607712e+02 
       2.106543647714e-04       2.116312188260e+02 
       2.651981329161e-04       2.638224542943e+02 
       3.338646686884e-04       3.288270108681e+02 
       4.203107155121e-04       4.096475260062e+02 
       5.291398406075e-04       5.099758224990e+02 
       6.661475917335e-04       6.342047375760e+02 
       8.386301312388e-04       7.874862833687e+02 
       1.055772783313e-03       9.756923543200e+02 
       1.329139185993e-03       1.205298766181e+03 
       1.673287097058e-03       1.483036843512e+03 
       2.106543647714e-03       1.815283521738e+03 
       2.651981329161e-03       2.206938492664e+03 
       3.338646686884e-03       2.659949459933e+03 
       4.203107155121e-03       3.171363399648e+03 
       5.291398406075e-03       3.730507029132e+03 
       6.661475917335e-03       4.315576252068e+03 
       8.386301312388e-03       4.890716045682e+03 
       1.055772783313e-02       5.401121930352e+03 
       1.329139185993e-02       5.772417661405e+03 
       1.673287097055e-02       5.914593401715e+03 
       2.106543630464e-02       5.738423721830e+03 
       2.651968288901e-02       5.203525840112e+03 
       3.336851896947e-02       4.390741030578e+03 
       4.143681699672e-02       3.577282002812e+03 
       4.823404509118e-02       3.109491953459e+03 
       5.316451176930e-02       2.877589891746e+03 
       5.723119236715e-02       2.731749132852e+03 
       6.086253476325e-02       2.620999086684e+03 
       6.424957644542e-02       2.524022461715e+03 
       6.749344715603e-02       2.430104427189e+03 
       7.065479183495e-02       2.333533713227e+03 
       7.377344927649e-02       2.231581481120e+03 
       7.687749830552e-02       2.123565914264e+03 
