# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1.5
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       1.055772783313e-04      -1.717803401369e+00      -1.289475831365e+00      -1.289476025838e+00      -1.717743854159e+00      -1.301640016187e+00      -1.289835208024e+00      -1.289711959436e+00       5.863129504542e-01       5.859865450951e-01       9.249063872608e-06       9.705278711752e-06       9.705315075399e-06       9.232911214502e-06       9.665130549687e-06       9.703427611457e-06       9.704951836224e-06 
       1.329139185993e-04      -1.753512887589e+00      -1.317937961331e+00      -1.317938449046e+00      -1.753364846586e+00      -1.330023803696e+00      -1.318276331560e+00      -1.318178032182e+00       5.862633363388e-01       5.859431776207e-01       1.424605696471e-05       1.538079875138e-05       1.538088964032e-05       1.420617173561e-05       1.528042389393e-05       1.537624845065e-05       1.537998598514e-05 
       1.673287097058e-04      -1.808086609080e+00      -1.363031946233e+00      -1.363033161156e+00      -1.807721002993e+00      -1.374672683734e+00      -1.363310041793e+00      -1.363277105827e+00       5.861879668426e-01       5.858775054452e-01       2.156867998897e-05       2.437445683046e-05       2.437468325733e-05       2.147122002053e-05       2.412404863977e-05       2.436319658941e-05       2.437244724625e-05 
       2.106543647714e-04      -1.889704374999e+00      -1.434494577012e+00      -1.434497603757e+00      -1.888809858242e+00      -1.444633032324e+00      -1.434609142659e+00      -1.434744984359e+00       5.860653929657e-01       5.857698289321e-01       3.174842190008e-05       3.862445993440e-05       3.862502165714e-05       3.151408539302e-05       3.800164750527e-05       3.859645765314e-05       3.861953385553e-05 
       2.651981329161e-04      -2.007416649132e+00      -1.547701234137e+00      -1.547708734168e+00      -2.005261929617e+00      -1.553502174622e+00      -1.547387005219e+00      -1.547953213664e+00       5.858765989323e-01       5.856034757014e-01       4.459068274195e-05       6.119986084278e-05       6.120124466371e-05       4.404203717244e-05       5.965923362295e-05       6.113008248057e-05       6.118795480928e-05 
       3.338646686884e-04      -2.167205431868e+00      -1.727021791578e+00      -1.727040232470e+00      -2.162141836640e+00      -1.721201778276e+00      -1.725604703313e+00      -1.727260601033e+00       5.855787094560e-01       5.853383810683e-01       5.773465676578e-05       9.695537758538e-05       9.695874762798e-05       5.650508452621e-05       9.317675299226e-05       9.678133241454e-05       9.692722973435e-05 
       4.203107155121e-04      -2.362015856948e+00      -2.010940905483e+00      -2.010985671149e+00      -2.350578825149e+00      -1.975425580803e+00      -2.006725433526e+00      -2.011124125445e+00       5.851226795608e-01       5.849279397648e-01       6.419544204693e-05       1.535655294296e-04       1.535735944249e-04       6.163667826523e-05       1.444215800053e-04       1.531318675695e-04       1.535012547501e-04 
       5.291398406075e-04      -2.554522393636e+00      -2.460242430481e+00      -2.460349114763e+00      -2.530286893939e+00      -2.351738079709e+00      -2.449001934513e+00      -2.460266421405e+00       5.844321578731e-01       5.842957235863e-01       5.048941486482e-05       2.431433513473e-04       2.431621381701e-04       4.582688780878e-05       2.214693244499e-04       2.420656554485e-04       2.430042518263e-04 
       6.661475917335e-04      -2.663535693284e+00      -3.170698999068e+00      -3.170946005389e+00      -2.617244073236e+00      -2.889989255751e+00      -3.142009212164e+00      -3.170342344658e+00       5.834101295775e-01       5.833382049675e-01       3.014635093279e-06       3.847708821944e-04       3.848128974826e-04      -3.456358320931e-06       3.349756586439e-04       3.821059240423e-04       3.844931233842e-04 
       8.386301312388e-04      -2.600810975807e+00      -4.292846217276e+00      -4.293393502112e+00      -2.526311924637e+00      -3.626064543051e+00      -4.221365348390e+00      -4.291699059313e+00       5.819341485638e-01       5.819164265104e-01      -6.287590013919e-05       6.084244531674e-04       6.085130065238e-04      -6.644919374102e-05       4.990708540049e-04       6.018882957198e-04       6.079280405630e-04 
       1.055772783313e-03      -2.418955489839e+00      -6.062487932861e+00      -6.063625960076e+00      -2.329133248108e+00      -4.586712593746e+00      -5.887891679597e+00      -6.059887205023e+00       5.798578403355e-01       5.798631230504e-01      -7.010736196824e-05       9.610331879770e-04       9.612054016798e-04      -5.894350004881e-05       7.348704125351e-04       9.452081944647e-04       9.602431277196e-04 
       1.329139185993e-03      -2.390392457536e+00      -8.847431034345e+00      -8.849603237817e+00      -2.324413531836e+00      -5.814885712318e+00      -8.430534417664e+00      -8.842286627904e+00       5.769845560839e-01       5.769814350320e-01       6.113649878953e-06       1.515749627970e-03       1.516054058596e-03       3.856877459680e-05       1.077839238191e-03       1.478167457197e-03       1.514514400227e-03 
       1.673287097058e-03      -2.463493871324e+00      -1.321796755390e+01      -1.322172589809e+01      -2.441111078557e+00      -7.438688602440e+00      -1.225191293783e+01      -1.320803312208e+01       5.730197920135e-01       5.730117556347e-01      -6.047268845325e-05       2.385948333742e-03       2.386440708924e-03      -3.019223444350e-05       1.574174536711e-03       2.299046974352e-03       2.383777972070e-03 
       2.106543647714e-03      -2.270914856089e+00      -2.005168116012e+01      -2.005774880906e+01      -2.263874685907e+00      -9.640928420126e+00      -1.790027822294e+01      -2.003250493337e+01       5.676042108074e-01       5.676021292473e-01      -4.446770461730e-05       3.746039493256e-03       3.746791453623e-03      -4.334681187488e-05       2.237065513755e-03       3.551522072510e-03       3.742271143516e-03 
       2.651981329161e-03      -2.382273808487e+00      -3.068519858366e+01      -3.069517712611e+01      -2.343343756131e+00      -1.238754799039e+01      -2.612069781199e+01      -3.064955148935e+01       5.603500289684e-01       5.603447035304e-01      -2.390718826158e-05       5.861614737294e-03       5.862760534404e-03      -4.215422169195e-05       3.053046651440e-03       5.440031102911e-03       5.854987208381e-03 
       3.338646686884e-03      -2.260179586983e+00      -4.712987130458e+01      -4.714791320402e+01      -2.234936231347e+00      -1.554910648914e+01      -3.791604687533e+01      -4.706616137512e+01       5.507998560383e-01       5.507966734907e-01       1.302632911898e-05       9.132363026514e-03       9.134191102949e-03       4.280028881783e-05       4.075370616876e-03       8.239829779880e-03       9.120784519178e-03 
       4.203107155121e-03      -2.187114837646e+00      -7.237095529190e+01      -7.240471508777e+01      -2.156961253522e+00      -1.910643225618e+01      -5.449305247753e+01      -7.226048972203e+01       5.384877571797e-01       5.384854976132e-01       4.906053002950e-05       1.415142060885e-02       1.415430126740e-02       2.114463636906e-05       5.272928700511e-03       1.229052156402e-02       1.413105391325e-02 
       5.291398406075e-03      -2.124794914460e+00      -1.107530910190e+02      -1.108184139485e+02      -2.101136387332e+00      -2.219813612105e+01      -7.697038274430e+01      -1.105662952807e+02       5.229187438462e-01       5.229176776549e-01      -1.703135474808e-06       2.178213825134e-02       2.178662106488e-02       3.702343217733e-05       5.470418001106e-03       1.797072133938e-02       2.174549503347e-02 
       6.661475917335e-03      -2.063943689006e+00      -1.684366558810e+02      -1.685702173585e+02      -2.034448883069e+00      -1.997388197923e+01      -1.062656508223e+02      -1.681314230771e+02       5.035794973523e-01       5.035791316105e-01      -1.691370042460e-04       3.324940619899e-02       3.325644619898e-02      -1.145548357728e-04       5.420050261553e-03       2.597894454824e-02       3.318615174707e-02 
       8.386301312388e-03      -1.937632111727e+00      -2.538563183456e+02      -2.541396903678e+02      -1.919940724830e+00      -2.216804146408e+01      -1.427369118911e+02      -2.533945728515e+02       4.799914806646e-01       4.799913617131e-01      -4.653728021362e-05       5.023303742244e-02       5.024409915269e-02      -4.197586700465e-05       8.627101900289e-03       3.668370619017e-02       5.012868660223e-02 
       1.055772783313e-02      -1.823204304351e+00      -3.779570392121e+02      -3.785747686680e+02      -1.806544825465e+00      -2.198643810296e+01      -1.837998589021e+02      -3.773195207166e+02       4.516362055879e-01       4.516361377863e-01      -4.374196887921e-05       7.491898879423e-02       7.493646247733e-02      -3.951957856451e-05       8.218765212103e-03       4.990019563925e-02       7.474315353921e-02 
       1.329139185993e-02      -1.687611157588e+00      -5.537333921174e+02      -5.550954201297e+02      -1.672189108406e+00      -2.197786742076e+01      -2.267474906647e+02      -5.530183129299e+02       4.180472770455e-01       4.180472340862e-01      -4.057596978436e-05       1.099187933043e-01       1.099465982415e-01      -3.666670267076e-05       8.377344508027e-03       6.537017248166e-02       1.096309419741e-01 
       1.673287097055e-02      -1.529522788865e+00      -7.942693111912e+02      -7.972530183068e+02      -1.515544117051e+00      -2.070352695292e+01      -2.709670273812e+02      -7.939009828830e+02       3.788860292627e-01       3.788860030878e-01      -3.687475364060e-05       1.579049628856e-01       1.579497393585e-01      -3.333106351937e-05       7.948888946203e-03       8.033028226109e-02       1.574421402497e-01 
       2.106543630464e-02      -1.348932218597e+00      -1.108268191554e+03      -1.114610839865e+03      -1.336602779520e+00      -1.885576206633e+01      -2.948825715761e+02      -1.109272269524e+03       3.341506948801e-01       3.341506795044e-01      -3.260678914925e-05       2.207360074327e-01       2.208085139649e-01      -2.948091077902e-05       7.325066059012e-03       9.217895620277e-02       2.200197943660e-01 
       2.651968288901e-02      -1.150122113202e+00      -1.494126512782e+03      -1.506802750815e+03      -1.139609147988e+00      -1.639797858445e+01      -3.037373101961e+02      -1.498598252238e+03       2.849022869969e-01       2.849022783802e-01      -2.787235456449e-05       2.982983337676e-01       2.984142502456e-01      -2.520685101631e-05       6.438602754031e-03       9.928652918489e-02       2.972489075455e-01 
       3.336851896947e-02      -9.461832947687e-01      -1.940930196827e+03      -1.963621358676e+03      -9.375340790567e-01      -1.365273301239e+01      -2.918081706737e+02      -1.951592592974e+03       2.343835197642e-01       2.343835151462e-01      -2.298337171859e-05       3.885434016151e-01       3.887190491661e-01      -2.079031971379e-05       5.466964801058e-03       9.966753483117e-02       3.870846379060e-01 
       4.143681699672e-02      -7.697318289190e-01      -2.430936503018e+03      -2.464214464883e+03      -7.626951862847e-01      -1.119703520963e+01      -2.668004964585e+02      -2.448010093789e+03       1.906737965712e-01       1.906737940768e-01      -1.873332910100e-05       4.874467922630e-01       4.876798428534e-01      -1.694906212590e-05       4.398713421361e-03       9.460837813052e-02       4.855121878550e-01 
       4.823404509118e-02      -6.671808502180e-01      -2.856422457275e+03      -2.894019492213e+03      -6.610812614291e-01      -9.758847683618e+00      -2.473161312240e+02      -2.874967054289e+03       1.652703153573e-01       1.652703137380e-01      -1.625650062082e-05       5.725281889352e-01       5.727842325279e-01      -1.470974130650e-05       3.892315104699e-03       8.975401331859e-02       5.701604217826e-01 
       5.316451176930e-02      -6.125265069265e-01      -3.189849139579e+03      -3.227281440277e+03      -6.069262388361e-01      -8.962120348389e+00      -2.356633853543e+02      -3.206570844747e+03       1.517315597090e-01       1.517315584780e-01      -1.493469299955e-05       6.386183955007e-01       6.388757798298e-01      -1.351447423414e-05       3.647515577838e-03       8.674820906544e-02       6.359031952393e-01 
       5.723119236715e-02      -5.760575006827e-01      -3.480812847891e+03      -3.516497909048e+03      -5.707903961333e-01      -8.454218215441e+00      -2.273189011133e+02      -3.494600243124e+03       1.426975990333e-01       1.426975980277e-01      -1.405199327432e-05       6.960276206548e-01       6.962798583092e-01      -1.271620287315e-05       3.388892617329e-03       8.450269894097e-02       6.930066415454e-01 
       6.086253476325e-02      -5.478413229233e-01      -3.747869282371e+03      -3.781415928866e+03      -5.428320050643e-01      -8.047843246192e+00      -2.204057895387e+02      -3.758515918863e+03       1.357080012661e-01       1.357080004171e-01      -1.336848102260e-05       7.486306575688e-01       7.488771451402e-01      -1.209802132228e-05       3.225760827331e-03       8.255920230401e-02       7.453291024329e-01 
       6.424957644542e-02      -5.238155653168e-01      -3.996941241667e+03      -4.028617789354e+03      -5.190257846322e-01      -7.696276403062e+00      -2.141039792721e+02      -4.004763887897e+03       1.297564461581e-01       1.297564454277e-01      -1.278595128744e-05       7.977101410849e-01       7.979533870511e-01      -1.157113666591e-05       3.132354504078e-03       8.069205153919e-02       7.941484300802e-01 
       6.749344715603e-02      -5.019685937983e-01      -4.229325989046e+03      -4.259852365821e+03      -4.973784836194e-01      -7.366766448148e+00      -2.079720802838e+02      -4.235013724677e+03       1.243446209049e-01       1.243446202699e-01      -1.225573315387e-05       8.435974859430e-01       8.438420177927e-01      -1.109153772190e-05       3.006405264868e-03       7.880473033257e-02       8.397956203774e-01 
       7.065479183495e-02      -4.812035839112e-01      -4.444503923643e+03      -4.474927392060e+03      -4.768032980451e-01      -7.064075810354e+00      -2.017212693706e+02      -4.449023000708e+03       1.192008245113e-01       1.192008239546e-01      -1.175128030683e-05       8.862435363451e-01       8.864952335210e-01      -1.063521759932e-05       2.796048303296e-03       7.684279991312e-02       8.822226691065e-01 
       7.377344927649e-02      -4.609186756950e-01      -4.641445736025e+03      -4.673034625020e+03      -4.567038633089e-01      -6.784259336380e+00      -1.951987456014e+02      -4.645953085739e+03       1.141759658272e-01       1.141759653362e-01      -1.125804666374e-05       9.254807145714e-01       9.257462377335e-01      -1.018902214479e-05       2.677396999106e-03       7.472592177748e-02       9.212633286292e-01 
       7.687749830552e-02      -4.408181272566e-01      -4.819348586640e+03      -4.853482976969e+03      -4.367871339440e-01      -6.488473010679e+00      -1.884035808717e+02      -4.825099181129e+03       1.091967834860e-01       1.091967830529e-01      -1.076892781158e-05       9.611684554673e-01       9.614546713728e-01      -9.746529040100e-06       2.656783232787e-03       7.240662318788e-02       9.567777514764e-01 
       7.998788894043e-02      -4.208186497999e-01      -4.978192031350e+03      -5.016241158892e+03      -4.169705745751e-01      -6.183827402682e+00      -1.813936403326e+02      -4.986432029992e+03       1.042426436438e-01       1.042426432619e-01      -1.028195762109e-05       9.933012226717e-01       9.936145786948e-01      -9.305961378793e-06       2.502996206365e-03       6.994099362601e-02       9.887601319876e-01 
       8.312101603522e-02      -4.009895034213e-01      -5.119119275527e+03      -5.162310202283e+03      -3.973228033080e-01      -5.900810752848e+00      -1.742081196375e+02      -5.130969637301e+03       9.933070082699e-02       9.933070048913e-02      -9.798846080331e-06       1.022082671440e+00       1.022428550916e+00      -8.868864343991e-06       2.309422068431e-03       6.741104716414e-02       1.017412558656e+00 
       8.629024436624e-02      -3.815100708170e-01      -5.244717600093e+03      -5.293999133084e+03      -3.780215537447e-01      -5.625028250396e+00      -1.669187052301e+02      -5.261052460130e+03       9.450538843618e-02       9.450538813706e-02      -9.324017010010e-06       1.047980489292e+00       1.048362571788e+00      -8.439241491564e-06       2.244323733802e-03       6.483855521321e-02       1.043199091331e+00 
       8.950686006107e-02      -3.626319965469e-01      -5.359145070394e+03      -5.415058633926e+03      -3.593161610354e-01      -5.343364889042e+00      -1.596775684126e+02      -5.380475559090e+03       8.982904025885e-02       8.982903999448e-02      -8.863687207358e-06       1.071752658675e+00       1.072172348353e+00      -8.022721982496e-06       2.201579817805e-03       6.223128832150e-02       1.066871887696e+00 
       9.278068955300e-02      -3.446413823901e-01      -5.468062595344e+03      -5.530635175517e+03      -3.414901033563e-01      -5.071425871311e+00      -1.526707991414e+02      -5.494439425882e+03       8.537252583908e-02       8.537252560528e-02      -8.424889393718e-06       1.094437583805e+00       1.094893582618e+00      -7.625671416407e-06       2.080396663525e-03       5.965124793080e-02       1.089461943154e+00 
       9.612051638708e-02      -3.278195957826e-01      -5.578326700500e+03      -5.647004073264e+03      -3.248221691528e-01      -4.823150458968e+00      -1.460547343601e+02      -5.609277938062e+03       8.120554228821e-02       8.120554208083e-02      -8.014514767810e-06       1.117299742709e+00       1.117787855242e+00      -7.254325486374e-06       1.926947772859e-03       5.719475427652e-02       1.112225234972e+00 
       9.953437002553e-02      -3.124042976041e-01      -5.697427819613e+03      -5.771066202781e+03      -3.095478418506e-01      -4.599752037709e+00      -1.399418146184e+02      -5.731948560059e+03       7.738696046266e-02       7.738696027806e-02      -7.638390090170e-06       1.141727842856e+00       1.142241096093e+00      -6.913957717171e-06       1.800676634274e-03       5.493571849004e-02       1.136541362066e+00 
       1.030297307152e-01      -2.985528039140e-01      -5.832671606666e+03      -5.909604208236e+03      -2.958229971437e-01      -4.399122603152e+00      -1.344099402094e+02      -5.869280803463e+03       7.395574928591e-02       7.395574912103e-02      -7.300388223180e-06       1.169084716030e+00       1.169613859885e+00      -6.608075231249e-06       1.707925665507e-03       5.290637477593e-02       1.163764410318e+00 
       1.066136776005e-01      -2.863112487410e-01      -5.990141984940e+03      -6.068332880302e+03      -2.836933481066e-01      -4.220116877079e+00      -1.294980279305e+02      -6.027017914220e+03       7.092333702664e-02       7.092333687881e-02      -7.001663591232e-06       1.200516004220e+00       1.201050435767e+00      -6.337725892424e-06       1.633974744685e-03       5.111044904894e-02       1.195033041760e+00 
       1.102929974112e-01      -2.755977145739e-01      -6.173634732541e+03      -6.250915382670e+03      -2.730777299317e-01      -4.061325008505e+00      -1.251915395549e+02      -6.208825251860e+03       6.826943248292e-02       6.826943234988e-02      -6.740232288147e-06       1.236752281173e+00       1.237281341951e+00      -6.101117532278e-06       1.573796665203e-03       4.953473625145e-02       1.231074003480e+00 
       1.140742651042e-01      -2.661971421081e-01      -6.383592927860e+03      -6.457971593282e+03      -2.637630559541e-01      -3.920347771666e+00      -1.214123162808e+02      -6.415292328198e+03       6.594076398851e-02       6.594076386837e-02      -6.510846774105e-06       1.277909951108e+00       1.278424522851e+00      -5.893504323564e-06       1.540808029786e-03       4.814860153295e-02       1.272004297355e+00 
       1.179639041415e-01      -2.577771272575e-01      -6.616383560162e+03      -6.686389152506e+03      -2.554199695374e-01      -3.796047528294e+00      -1.180228817703e+02      -6.643241998217e+03       6.385499238436e-02       6.385499227549e-02      -6.305384323053e-06       1.323353482493e+00       1.323847662133e+00      -5.707538265329e-06       1.550909170758e-03       4.690156913962e-02       1.317194163844e+00 
       1.219682317317e-01      -2.499226315168e-01      -6.864091287677e+03      -6.929098549412e+03      -2.476372360242e-01      -3.687568361211e+00      -1.148425853645e+02      -6.885509566278e+03       6.190930900604e-02       6.190930890709e-02      -6.113699772978e-06       1.371651454902e+00       1.372124025829e+00      -5.534040942610e-06       1.546724602131e-03       4.572548447334e-02       1.365223139278e+00 
       1.260934928360e-01      -2.421895887188e-01      -7.115092961792e+03      -7.175562526037e+03      -2.399748580384e-01      -3.578697624877e+00      -1.116731298872e+02      -7.131442878513e+03       5.999371450960e-02       5.999371441973e-02      -5.924936204009e-06       1.420676572320e+00       1.421131940527e+00      -5.363189268513e-06       1.413698666736e-03       4.454236493819e-02       1.413979148307e+00 
       1.303458857367e-01      -2.341733713625e-01      -7.355614315117e+03      -7.413172048920e+03      -2.320319143678e-01      -3.450246053645e+00      -1.083304683609e+02      -7.368316120220e+03       5.800797859195e-02       5.800797851076e-02      -5.729188707866e-06       1.467888132002e+00       1.468336374811e+00      -5.186019799629e-06       1.354708317988e-03       4.327653752661e-02       1.460939078447e+00 
       1.347315812958e-01      -2.255805665924e-01      -7.572210308828e+03      -7.629505105569e+03      -2.235176783783e-01      -3.331713545572e+00      -1.046775291526e+02      -7.583611521388e+03       5.587941959458e-02       5.587941952120e-02      -5.519279597578e-06       1.510787752283e+00       1.511243525655e+00      -4.996036886722e-06       1.393588513865e-03       4.186978892855e-02       1.503620948491e+00 
       1.392567375885e-01      -2.162909192534e-01      -7.754914012074e+03      -7.815221624486e+03      -2.143129937825e-01      -3.188970680855e+00      -1.006532854558e+02      -7.767938888801e+03       5.357824844562e-02       5.357824837982e-02      -5.292275666734e-06       1.547502300247e+00       1.547982519856e+00      -4.790585854548e-06       1.230205983165e-03       4.030062462453e-02       1.540162805258e+00 
       1.439275113025e-01      -2.063887140954e-01      -7.900271377204e+03      -7.966873230828e+03      -2.045013697690e-01      -3.050761761431e+00      -9.629343332953e+01      -7.917866095064e+03       5.112534244226e-02       5.112534238334e-02      -5.050228145182e-06       1.577348723347e+00       1.577869252002e+00      -4.571520121518e-06       1.252097669287e-03       3.860243237014e-02       1.569884576415e+00 
       1.487500670968e-01      -1.961548448203e-01      -8.013532835484e+03      -8.088964040632e+03      -1.943611232630e-01      -2.891431046813e+00      -9.174019482185e+01      -8.037989688186e+03       4.859028081576e-02       4.859028076342e-02      -4.800019234965e-06       1.601246948240e+00       1.601818844645e+00      -4.345066462255e-06       1.201323248995e-03       3.685421828458e-02       1.593697573448e+00 
       1.537305859894e-01      -1.860132373229e-01      -8.109069398861e+03      -8.194402770480e+03      -1.843122936599e-01      -2.742929184070e+00      -8.721460308660e+01      -8.141379243802e+03       4.607807341498e-02       4.607807336848e-02      -4.552033757613e-06       1.621808012317e+00       1.622434227159e+00      -4.120621672567e-06       1.057335612095e-03       3.511454016473e-02       1.614192889985e+00 
       1.588752737623e-01      -1.764379632796e-01      -8.208368732774e+03      -8.302748579802e+03      -1.748246079531e-01      -2.605790348005e+00      -8.292814085234e+01      -8.247793270725e+03       4.370615198828e-02       4.370615194692e-02      -4.317885227648e-06       1.642977431559e+00       1.643651014229e+00      -3.908695113674e-06       9.895407188774e-04       3.340184610334e-02       1.635287756311e+00 
       1.641903703228e-01      -1.678350623518e-01      -8.335307513976e+03      -8.435938364374e+03      -1.663003859980e-01      -2.480215902890e+00      -7.903803396098e+01      -8.379357838788e+03       4.157509649949e-02       4.157509646262e-02      -4.107510978711e-06       1.669172085676e+00       1.669876832251e+00      -3.718279087833e-06       9.472620152481e-04       3.185252402018e-02       1.661369201311e+00 
       1.696821609277e-01      -1.604271793612e-01      -8.509327620622e+03      -8.612040795396e+03      -1.589602345927e-01      -2.369903142433e+00      -7.570240579490e+01      -8.554263226190e+03       3.974005864818e-02       3.974005861517e-02      -3.926359481984e-06       1.704021547592e+00       1.704735525900e+00      -3.554304678142e-06       8.968119825586e-04       3.059281619326e-02       1.696043905592e+00 
       1.753569901571e-01      -1.541773128217e-01      -8.738265932469e+03      -8.838626008431e+03      -1.527674939826e-01      -2.274347051737e+00      -7.290318087354e+01      -8.780083035166e+03       3.819187349564e-02       3.819187346597e-02      -3.773546067905e-06       1.749034683660e+00       1.749736214083e+00      -3.415974660267e-06       8.680567821020e-04       2.944715447360e-02       1.740812614730e+00 
       1.812212795127e-01      -1.487869577916e-01      -9.013615342382e+03      -9.108315180064e+03      -1.474263969622e-01      -2.194044059369e+00      -7.046411417320e+01      -9.049301623869e+03       3.685659924054e-02       3.685659921373e-02      -3.641746793682e-06       1.802707622642e+00       1.803382253477e+00      -3.296661324582e-06       9.180729829676e-04       2.852802978880e-02       1.794185674227e+00 
       1.872815495043e-01      -1.437994416766e-01      -9.312040607963e+03      -9.400129385829e+03      -1.424844573512e-01      -2.127127045430e+00      -6.823348818769e+01      -9.340682533810e+03       3.562111433780e-02       3.562111431347e-02      -3.519798929632e-06       1.860799200306e+00       1.861445330422e+00      -3.186266142504e-06       8.695592352555e-04       2.761737430776e-02       1.851953447105e+00 
