# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.5
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       4.143681699672e-02      -7.864772842117e-01      -1.756390540382e+03      -1.789266949767e+03      -7.746130635057e-01      -5.975580223749e+00      -1.496085715389e+02      -1.775609016232e+03       1.936532658764e-01       1.936532599811e-01      -1.135760564290e-05       4.198599719332e-01       4.201724176239e-01      -8.083522554425e-06       2.591151279847e-03       6.406793678753e-02       4.180968160046e-01 
       4.823404509118e-02      -6.817150501628e-01      -2.064127139449e+03      -2.101283643839e+03      -6.714303850056e-01      -5.197822735036e+00      -1.370114814563e+02      -2.085320244711e+03       1.678575962514e-01       1.678575924341e-01      -9.864388077920e-06       4.931624582602e-01       4.935046799192e-01      -7.025984071110e-06       2.378911010683e-03       5.977278580158e-02       4.910123694219e-01 
       5.316451176930e-02      -6.258803948455e-01      -2.306082391500e+03      -2.343072945235e+03      -6.164373211088e-01      -4.765133664242e+00      -1.295490781617e+02      -2.325863908549e+03       1.541093302772e-01       1.541093273763e-01      -9.066635643320e-06       5.501099803083e-01       5.504522032769e-01      -6.460293004167e-06       2.118390205427e-03       5.718671120589e-02       5.476425546405e-01 
       5.723119236715e-02      -5.886230689377e-01      -2.517587556957e+03      -2.552840917179e+03      -5.797415123756e-01      -4.489433146162e+00      -1.243037927827e+02      -2.534799338152e+03       1.449353780939e-01       1.449353757287e-01      -8.533498866128e-06       5.995800292734e-01       5.999134173267e-01      -6.081973463986e-06       2.038676182035e-03       5.530192743329e-02       5.968309464099e-01 
       6.086253476325e-02      -5.597963762870e-01      -2.711837254239e+03      -2.744963224355e+03      -5.513493116571e-01      -4.272295516435e+00      -1.200442611737e+02      -2.726243155571e+03       1.378373279143e-01       1.378373259168e-01      -8.120407037641e-06       6.449089053289e-01       6.452327499489e-01      -5.788686070304e-06       1.935158643462e-03       5.371299644538e-02       6.419010189994e-01 
       6.424957644542e-02      -5.352501873860e-01      -2.892980014718e+03      -2.924242436992e+03      -5.271731808509e-01      -4.085390968562e+00      -1.162281662825e+02      -2.904871252293e+03       1.317932952127e-01       1.317932934938e-01      -7.768052601835e-06       6.872004872912e-01       6.875184002246e-01      -5.538392260995e-06       1.832303066847e-03       5.227038588480e-02       6.839537860817e-01 
       6.749344715603e-02      -5.129293894673e-01      -3.061855024087e+03      -3.091965806807e+03      -5.051889957421e-01      -3.921264584392e+00      -1.125414752895e+02      -3.071894613559e+03       1.262972489355e-01       1.262972474404e-01      -7.447061897324e-06       7.267394885074e-01       7.270578987216e-01      -5.310266440204e-06       1.719586202287e-03       5.087837162744e-02       7.232744296143e-01 
       7.065479183495e-02      -4.917134782968e-01      -3.218011117881e+03      -3.248007124854e+03      -4.842931412061e-01      -3.766649253842e+00      -1.088248786917e+02      -3.227137416908e+03       1.210732853015e-01       1.210732839887e-01      -7.141464015428e-06       7.634829879465e-01       7.638102185451e-01      -5.092994680849e-06       1.691450778927e-03       4.941232512878e-02       7.598214530351e-01 
       7.377344927649e-02      -4.709876415288e-01      -3.360651157895e+03      -3.391788942134e+03      -4.638800639359e-01      -3.598621609553e+00      -1.050546154960e+02      -3.369991505226e+03       1.159700159840e-01       1.159700148300e-01      -6.842511165499e-06       7.972862521823e-01       7.976317247344e-01      -4.880380128218e-06       1.661478897332e-03       4.781895093744e-02       7.934515738108e-01 
       7.687749830552e-02      -4.504497733862e-01      -3.489166927964e+03      -3.522814429314e+03      -4.436521972283e-01      -3.444763830212e+00      -1.012164352856e+02      -3.499945546200e+03       1.109130493071e-01       1.109130482898e-01      -6.545869507467e-06       8.280280589067e-01       8.284014875088e-01      -4.669336611289e-06       1.484449161965e-03       4.617959579450e-02       8.240446741132e-01 
       7.998788894043e-02      -4.300148021378e-01      -3.603545521837e+03      -3.641060572932e+03      -4.235257312615e-01      -3.298900471090e+00      -9.725681763222e+01      -3.616977985362e+03       1.058814328154e-01       1.058814319143e-01      -6.250306543115e-06       8.557038266488e-01       8.561143384157e-01      -4.458974078683e-06       1.491758012140e-03       4.453874384316e-02       8.515960937166e-01 
       8.312101603522e-02      -4.097535660574e-01      -3.704647937825e+03      -3.747248072742e+03      -4.035704126566e-01      -3.131371093654e+00      -9.318854602802e+01      -3.721827285691e+03       1.008926031641e-01       1.008926023705e-01      -5.956997156433e-06       8.804895249529e-01       8.809447515594e-01      -4.250159924455e-06       1.463624945168e-03       4.282639085427e-02       8.762791839323e-01 
       8.629024436624e-02      -3.898494576515e-01      -3.794413625772e+03      -3.843041128883e+03      -3.839668440032e-01      -2.982002406213e+00      -8.911653665321e+01      -3.816191573754e+03       9.599171100080e-02       9.599171029927e-02      -5.668703112800e-06       9.027888969260e-01       9.032940714859e-01      -4.044879671178e-06       1.265074540340e-03       4.102466791992e-02       8.984933292491e-01 
       8.950686006107e-02      -3.705596719253e-01      -3.875950875179e+03      -3.931144664018e+03      -3.649683173016e-01      -2.845816014788e+00      -8.513836457926e+01      -3.902823870343e+03       9.124207932540e-02       9.124207870281e-02      -5.389130294735e-06       9.232560590610e-01       9.238132075902e-01      -3.845755854859e-06       1.259463664942e-03       3.923528990605e-02       9.188870406077e-01 
       9.278068955300e-02      -3.521765843876e-01      -3.953482571196e+03      -4.015271896646e+03      -3.468627760262e-01      -2.698246658318e+00      -8.130384256139e+01      -3.985496362199e+03       8.671569400655e-02       8.671569345637e-02      -5.122556244109e-06       9.427869523658e-01       9.433942882869e-01      -3.655837131086e-06       1.295722590928e-03       3.755117248376e-02       9.383484564640e-01 
       9.612051638708e-02      -3.349877428373e-01      -4.032114250662e+03      -4.099952272229e+03      -3.299334125675e-01      -2.558869378942e+00      -7.766178233060e+01      -4.068803443938e+03       8.248335314187e-02       8.248335265517e-02      -4.873231651444e-06       9.624724143164e-01       9.631240588097e-01      -3.478167477765e-06       1.170929612703e-03       3.598107830369e-02       9.579589738877e-01 
       9.953437002553e-02      -3.192360447943e-01      -4.117413454393e+03      -4.190168683690e+03      -3.144194482128e-01      -2.441748681618e+00      -7.428364367523e+01      -4.157792015305e+03       7.860486205321e-02       7.860486161987e-02      -4.644730786891e-06       9.835102721095e-01       9.841964182497e-01      -3.315303399189e-06       1.025159428322e-03       3.450723299341e-02       9.789066738491e-01 
       1.030297307152e-01      -3.050822803448e-01      -4.214798913398e+03      -4.290820881510e+03      -3.004792423492e-01      -2.340060668147e+00      -7.123454846169e+01      -4.257416188359e+03       7.511981058729e-02       7.511981019958e-02      -4.439413202125e-06       1.007075828201e+00       1.007783442427e+00      -3.168932274397e-06       9.649071185044e-04       3.314201216674e-02       1.002357914671e+00 
       1.066136776005e-01      -2.925736128114e-01      -4.328768519802e+03      -4.406040024899e+03      -2.881592495163e-01      -2.247919237518e+00      -6.854224840873e+01      -4.371842029840e+03       7.203981237908e-02       7.203981203109e-02      -4.257977617973e-06       1.034156828883e+00       1.034870951081e+00      -3.039557953943e-06       9.543537240393e-04       3.191583817749e-02       1.029293576512e+00 
       1.102929974112e-01      -2.816263419726e-01      -4.462106895023e+03      -4.538478231222e+03      -2.773770427219e-01      -2.165068374828e+00      -6.619145714079e+01      -4.503728216360e+03       6.934426068047e-02       6.934426036711e-02      -4.099213667227e-06       1.065382796483e+00       1.066088367990e+00      -2.926324299290e-06       9.421468631486e-04       3.084353041930e-02       1.060339719932e+00 
       1.140742651042e-01      -2.720207060587e-01      -4.615096492326e+03      -4.688592045905e+03      -2.679161931983e-01      -2.091442627924e+00      -6.413067677142e+01      -4.653502150364e+03       6.697904829958e-02       6.697904801643e-02      -3.959927276490e-06       1.100853339939e+00       1.101537455013e+00      -2.826961847471e-06       9.077453508280e-04       2.991092801304e-02       1.095597161568e+00 
       1.179639041415e-01      -2.634170260623e-01      -4.784984907315e+03      -4.854144048688e+03      -2.594421692736e-01      -2.024328566176e+00      -6.228079736427e+01      -4.818858917473e+03       6.486054231839e-02       6.486054206193e-02      -3.835174856342e-06       1.140019411587e+00       1.140673683768e+00      -2.737953755488e-06       8.487827893284e-04       2.908075578215e-02       1.134523482157e+00 
       1.219682317317e-01      -2.553911765384e-01      -4.965839404935e+03      -5.030039066454e+03      -2.515372691583e-01      -1.958810467974e+00      -6.054374064465e+01      -4.994601172456e+03       6.288431728957e-02       6.288431705725e-02      -3.718777818518e-06       1.181645524356e+00       1.182268168852e+00      -2.654901053956e-06       7.888702658635e-04       2.830362700498e-02       1.175895255076e+00 
       1.260934928360e-01      -2.474893673694e-01      -5.148982855220e+03      -5.208675932107e+03      -2.437545726307e-01      -1.892435108598e+00      -5.881417476892e+01      -5.173002000403e+03       6.093864315769e-02       6.093864294750e-02      -3.604119864251e-06       1.223896168236e+00       1.224493332311e+00      -2.573089868123e-06       8.042929738114e-04       2.752835151802e-02       1.217893419729e+00 
       1.303458857367e-01      -2.392981105603e-01      -5.324159194839e+03      -5.380953795587e+03      -2.356868483061e-01      -1.831876453706e+00      -5.699552963362e+01      -5.344830440086e+03       5.892171207653e-02       5.892171188607e-02      -3.485174300815e-06       1.264579598011e+00       1.265165440970e+00      -2.488225246426e-06       9.011160726715e-04       2.671155432402e-02       1.258344652777e+00 
       1.347315812958e-01      -2.305175684377e-01      -5.481382673390e+03      -5.537901835088e+03      -2.270387916738e-01      -1.773231885673e+00      -5.501838256249e+01      -5.501006422129e+03       5.675969791844e-02       5.675969774591e-02      -3.357582668628e-06       1.301541025249e+00       1.302136187487e+00      -2.397202427676e-06       8.027059992270e-04       2.582621176013e-02       1.295110968513e+00 
       1.392567375885e-01      -2.210248572679e-01      -5.613279552602e+03      -5.672769164102e+03      -2.176893712088e-01      -1.691135302532e+00      -5.285762614285e+01      -5.634718468261e+03       5.442234280219e-02       5.442234264800e-02      -3.219546981829e-06       1.333165450225e+00       1.333793788983e+00      -2.298734154109e-06       6.992422992296e-04       2.486453573712e-02       1.326588895889e+00 
       1.439275113025e-01      -2.109061166403e-01      -5.717340820403e+03      -5.783054283668e+03      -2.077234135192e-01      -1.620512688961e+00      -5.054019493650e+01      -5.743476913162e+03       5.193085337979e-02       5.193085324150e-02      -3.072324615095e-06       1.358864798779e+00       1.359548716718e+00      -2.193711802413e-06       7.972330379541e-04       2.382780217988e-02       1.352192456628e+00 
       1.487500670968e-01      -2.004484018174e-01      -5.797542183934e+03      -5.871995052761e+03      -1.974236199093e-01      -1.533422677176e+00      -4.813520898881e+01      -5.830615966780e+03       4.935590497732e-02       4.935590485469e-02      -2.920133463907e-06       1.379433895153e+00       1.380189043028e+00      -2.085145338084e-06       6.405076724564e-04       2.271345233906e-02       1.372706180058e+00 
       1.537305859894e-01      -1.900849332578e-01      -5.864638335701e+03      -5.948898176948e+03      -1.872166463843e-01      -1.462479222797e+00      -4.573033041830e+01      -5.905616120878e+03       4.680416159606e-02       4.680416148658e-02      -2.769288454507e-06       1.397126195906e+00       1.397956798984e+00      -1.977530240232e-06       6.347419369789e-04       2.154889061305e-02       1.390362113786e+00 
       1.588752737623e-01      -1.803001792813e-01      -5.934653089698e+03      -6.027876450437e+03      -1.775796246135e-01      -1.383217496896e+00      -4.343051801594e+01      -5.982810037105e+03       4.439490615339e-02       4.439490605641e-02      -2.626852899224e-06       1.415345815906e+00       1.416242125364e+00      -1.875897517068e-06       7.041211430752e-04       2.046537812080e-02       1.408534666391e+00 
       1.641903703228e-01      -1.715090912668e-01      -6.025347082062e+03      -6.124767082924e+03      -1.689212260063e-01      -1.312133733085e+00      -4.137177629365e+01      -6.078247968077e+03       4.223030650157e-02       4.223030641542e-02      -2.498886390736e-06       1.437902733996e+00       1.438841920616e+00      -1.784568226121e-06       6.197664725433e-04       1.957216584259e-02       1.431002484166e+00 
       1.696821609277e-01      -1.639391933311e-01      -6.151136926087e+03      -6.252623620587e+03      -1.614655357040e-01      -1.254440098763e+00      -3.961974882063e+01      -6.205124909547e+03       4.036638392599e-02       4.036638384880e-02      -2.388732974728e-06       1.467926959433e+00       1.468878071024e+00      -1.705935567624e-06       5.502446488203e-04       1.873010029784e-02       1.460871432121e+00 
       1.753569901571e-01      -1.575526678495e-01      -6.317771266596e+03      -6.416927546065e+03      -1.551753159838e-01      -1.206199138540e+00      -3.811033781822e+01      -6.368934753422e+03       3.879382899596e-02       3.879382892643e-02      -2.295827065228e-06       1.506718480564e+00       1.507650875365e+00      -1.639596533377e-06       5.350749096041e-04       1.800339439110e-02       1.499435006915e+00 
       1.812212795127e-01      -1.520444732582e-01      -6.518826679154e+03      -6.612370977744e+03      -1.497501505972e-01      -1.165295404343e+00      -3.683447382626e+01      -6.564226393889e+03       3.743753764929e-02       3.743753758641e-02      -2.215704244353e-06       1.552978219916e+00       1.553871417844e+00      -1.582369527622e-06       5.471914228015e-04       1.746807022789e-02       1.545409965527e+00 
       1.872815495043e-01      -1.469479157263e-01      -6.736841910553e+03      -6.823826300879e+03      -1.447304163726e-01      -1.128745843463e+00      -3.563502983603e+01      -6.775592769551e+03       3.618260409316e-02       3.618260403619e-02      -2.141581040587e-06       1.603045967238e+00       1.603897599570e+00      -1.529430559113e-06       5.173869308627e-04       1.684435593097e-02       1.595170017388e+00 
