# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_tot              
       1.055772783313e-04      -1.637361804624e+00      -1.228309494497e+00      -1.228309576670e+00      -1.637347354022e+00      -1.270063578105e+00      -1.229771965779e+00      -1.228776230596e+00       5.987411542551e-01       5.980451186056e-01       6.868856862901e-06       7.032506340142e-06       7.032547027071e-06       6.861216921189e-06       6.992619077532e-06       7.030185936097e-06       7.032270960509e-06 
       1.329139185993e-04      -1.656095403757e+00      -1.242793066799e+00      -1.242793273577e+00      -1.656059280076e+00      -1.284854429145e+00      -1.244252046802e+00      -1.243264595690e+00       5.986957738611e-01       5.980063625466e-01       1.073606466928e-05       1.114511496743e-05       1.114521683705e-05       1.071700475387e-05       1.104527339536e-05       1.113935986847e-05       1.114452684478e-05 
       1.673287097058e-04      -1.685245651763e+00      -1.265736282632e+00      -1.265736796724e+00      -1.685155707858e+00      -1.308113811364e+00      -1.267170540186e+00      -1.266214748232e+00       5.986269736760e-01       5.979479424276e-01       1.664313732538e-05       1.766225555391e-05       1.766250999206e-05       1.659580534349e-05       1.741283293285e-05       1.764793568925e-05       1.766079045931e-05 
       2.106543647714e-04      -1.730155150746e+00      -1.302105763490e+00      -1.302107047698e+00      -1.729932112187e+00      -1.344559398499e+00      -1.303452447850e+00      -1.302593607813e+00       5.985134298590e-01       5.978506074988e-01       2.546046560244e-05       2.798868428690e-05       2.798931825600e-05       2.534363799711e-05       2.736696064055e-05       2.795294289852e-05       2.798504927028e-05 
       2.651981329161e-04      -1.798117087530e+00      -1.359717741387e+00      -1.359720933612e+00      -1.797568246100e+00      -1.401241503505e+00      -1.360804881093e+00      -1.360216466897e+00       5.983381415160e-01       5.977003690056e-01       3.812309722289e-05       4.434898178812e-05       4.435055381939e-05       3.783771950529e-05       4.280596685275e-05       4.425972694968e-05       4.434002697189e-05 
       3.338646686884e-04      -1.898130787334e+00      -1.450982775560e+00      -1.450990668451e+00      -1.896796268294e+00      -1.488462882519e+00      -1.451357291398e+00      -1.451489123343e+00       5.980616375186e-01       5.974620150303e-01       5.510712629546e-05       7.026304400312e-05       7.026691306324e-05       5.442137560609e-05       6.645946094576e-05       7.004021580888e-05       7.024122854262e-05 
       4.203107155121e-04      -2.038571145473e+00      -1.595506910640e+00      -1.595526220860e+00      -2.035387482705e+00      -1.620386486895e+00      -1.594003770285e+00      -1.596002540023e+00       5.976307221940e-01       5.970878249565e-01       7.506925691340e-05       1.112962841563e-04       1.113056941349e-04       7.346414460188e-05       1.020209145762e-04       1.107409292978e-04       1.112440690435e-04 
       5.291398406075e-04      -2.220523092768e+00      -1.824259126278e+00      -1.824305755913e+00      -2.213153073880e+00      -1.814617996569e+00      -1.817934271096e+00      -1.824685773588e+00       5.969666950231e-01       5.965049275596e-01       9.210137642578e-05       1.762365892662e-04       1.762590542288e-04       8.849939202256e-05       1.539974039115e-04       1.748571392061e-04       1.761150408524e-04 
       6.661475917335e-04      -2.423770984333e+00      -2.186062295930e+00      -2.186172474379e+00      -2.407503316270e+00      -2.088866734391e+00      -2.167589533717e+00      -2.186267646199e+00       5.959600331199e-01       5.956070926203e-01       9.215691403587e-05       2.789336947780e-04       2.789857885596e-04       8.460631942885e-05       2.269948637849e-04       2.755268748933e-04       2.786627441560e-04 
       8.386301312388e-04      -2.588209033448e+00      -2.757700963879e+00      -2.757952415092e+00      -2.554891768603e+00      -2.452343927241e+00      -2.709157552457e+00      -2.757336316802e+00       5.944638577672e-01       5.942418178304e-01       5.444581256482e-05       4.411538017594e-04       4.412692765348e-04       4.028565839881e-05       3.246205624109e-04       4.328166679147e-04       4.405884508591e-04 
       1.055772783313e-03      -2.617673354942e+00      -3.659485403495e+00      -3.660030239773e+00      -2.556889722857e+00      -2.892922133375e+00      -3.537992691103e+00      -3.657851374775e+00       5.923037581380e-01       5.922110346914e-01      -2.481196418544e-05       6.969790034738e-04       6.972180957478e-04      -4.688264858565e-05       4.505204519582e-04       6.768649893634e-04       6.959072412701e-04 
       1.329139185993e-03      -2.474393361040e+00      -5.079080088963e+00      -5.080175349895e+00      -2.380735120372e+00      -3.376825652087e+00      -4.785263056104e+00      -5.074965531093e+00       5.892861727847e-01       5.892780218206e-01      -7.557544105957e-05       1.099523328754e-03       1.099972100551e-03      -1.006793597812e-04       6.185800017937e-04       1.052027101292e-03       1.097719860506e-03 
       1.673287097058e-03      -2.356638010609e+00      -7.307460069865e+00      -7.309463664217e+00      -2.238777453733e+00      -3.901828009378e+00      -6.621468234987e+00      -7.298992729582e+00       5.851802090437e-01       5.851806830535e-01       2.026746327735e-05       1.731064754413e-03       1.731809215189e-03       4.280436199101e-06       8.726874994590e-04       1.622314437933e-03       1.728261221506e-03 
       2.106543647714e-03      -2.497890096532e+00      -1.079264576132e+01      -1.079605557548e+01      -2.366454194616e+00      -4.591266060955e+00      -9.258930882007e+00      -1.077674202917e+01       5.796632231568e-01       5.796381262159e-01       7.803693751306e-05       2.718175072506e-03       2.719290303511e-03       8.288340154624e-05       1.260446296323e-03       2.479036430530e-03       2.713467350846e-03 
       2.651981329161e-03      -2.447070983808e+00      -1.621737717103e+01      -1.622330637996e+01      -2.316923131946e+00      -5.565911227385e+00      -1.296819447267e+01      -1.618834868574e+01       5.722733088793e-01       5.722602613892e-01      -1.645926973627e-04       4.253685136336e-03       4.255371521789e-03      -1.092740568405e-04       1.701786235300e-03       3.750677819779e-03       4.245203976771e-03 
       3.338646686884e-03      -2.321204910474e+00      -2.460878794232e+01      -2.462035088614e+01      -2.243511758732e+00      -6.603803590190e+00      -1.812230412529e+01      -2.455837710755e+01       5.625440696190e-01       5.625359971287e-01       2.308468906915e-05       6.627791722630e-03       6.630513789756e-03       1.005873352447e-04       2.138860996977e-03       5.605747426182e-03       6.613794454842e-03 
       4.203107155121e-03      -2.223155633462e+00      -3.749121587088e+01      -3.751473878127e+01      -2.176363314999e+00      -7.666947630235e+00      -2.518822845435e+01      -3.740733174334e+01       5.500062431483e-01       5.500010476380e-01      -1.599626582893e-04       1.027127593779e-02       1.027559239260e-02      -9.856920239211e-05       2.709735741626e-03       8.227020369789e-03       1.024722584833e-02 
       5.291398406075e-03      -2.248248820396e+00      -5.708265340564e+01      -5.713202300197e+01      -2.171553370809e+00      -8.734000825334e+00      -3.450723174015e+01      -5.694877333267e+01       5.341516818139e-01       5.341456323405e-01      -5.946768714189e-05       1.581135916631e-02       1.581809758960e-02      -1.019212595809e-04       3.252908442196e-03       1.178311173852e-02       1.577069814104e-02 
       6.661475917335e-03      -2.229924098014e+00      -8.652581348948e+01      -8.663422515743e+01      -2.087220057066e+00      -9.719332259077e+00      -4.614377267718e+01      -8.632446505527e+01       5.144583686791e-01       5.144540363374e-01      -1.398196275955e-04       2.413805613034e-02       2.414873534143e-02      -1.066100245914e-04       3.804863352231e-03       1.644117008663e-02       2.406966300581e-02 
       8.386301312388e-03      -1.985626317430e+00      -1.301177996927e+02      -1.303614574808e+02      -1.938105017411e+00      -7.198113489502e+00      -5.943159055070e+01      -1.298391887417e+02       4.903980982776e-01       4.903974175086e-01      -1.107102994690e-04       3.647192403436e-02       3.648891982903e-02      -9.992429275404e-05       1.163861216775e-03       2.185763062957e-02       3.635503645179e-02 
       1.055772783313e-02      -1.891294516164e+00      -1.934181288292e+02      -1.939726863381e+02      -1.845910688690e+00      -7.562211323490e+00      -7.229724863772e+01      -1.931027023963e+02       4.614773892561e-01       4.614769490779e-01      -2.187420719996e-05       5.440119929391e-02       5.442850003721e-02      -8.769395479479e-06       3.323923307336e-03       2.839382782919e-02       5.421408404119e-02 
       1.329139185993e-02      -1.750834450155e+00      -2.829878824535e+02      -2.842484787149e+02      -1.708809655663e+00      -6.811655878643e+00      -8.245238566356e+01      -2.828134289780e+02       4.272023935739e-01       4.272021529034e-01      -2.049975123297e-05       7.982324921885e-02       7.986764133810e-02      -8.306527650050e-06       2.979788732663e-03       3.601336234621e-02       7.952989466774e-02 
       1.673287097055e-02      -1.587042966447e+00      -4.053287683847e+02      -4.081472645804e+02      -1.548949159070e+00      -6.094395927853e+00      -9.493679152121e+01      -4.058415476335e+02       3.872372897664e-01       3.872371484978e-01      -1.869684131779e-05       1.146775929794e-01       1.147510317461e-01      -7.643096043173e-06       2.915169327277e-03       4.413847876144e-02       1.142349155248e-01 
       2.106543630464e-02      -1.399874209599e+00      -5.645592394893e+02      -5.706309463390e+02      -1.366272510365e+00      -5.472496635204e+00      -9.965513030987e+01      -5.669552713492e+02       3.415681275914e-01       3.415680437918e-01      -1.663453315820e-05       1.603191580126e-01       1.604416451840e-01      -6.884106019695e-06       2.656373887708e-03       4.633714491863e-02       1.596585318478e-01 
       2.651968288901e-02      -1.193710080165e+00      -7.593677463472e+02      -7.716054964273e+02      -1.165058414764e+00      -4.675317232893e+00      -9.787142056845e+01      -7.658796355285e+02       2.912646036909e-01       2.912645569828e-01      -1.426984283175e-05       2.166555356960e-01       2.168569276561e-01      -5.956256255538e-06       2.234741285741e-03       4.762871130651e-02       2.157359530900e-01 
       3.336851896947e-02      -9.821522309603e-01      -9.838846410744e+02      -1.005905165821e+03      -9.585800898719e-01      -3.905015670641e+00      -8.942476937740e+01      -9.973692080839e+02       2.396450224680e-01       2.396449971844e-01      -1.179978552543e-05       2.821994483743e-01       2.825110925698e-01      -4.960622117032e-06       1.909330605844e-03       4.546993056089e-02       2.809805414440e-01 
       4.143681699672e-02      -7.990664054735e-01      -1.230261028632e+03      -1.262646443669e+03      -7.798885393204e-01      -3.189179301251e+00      -7.875455994208e+01      -1.251080304138e+03       1.949721348301e-01       1.949721211875e-01      -9.638772019706e-06       3.540432541773e-01       3.544596089950e-01      -4.074593301007e-06       1.568401568119e-03       4.105820105473e-02       3.524750373958e-01 
       4.823404509118e-02      -6.926458284845e-01      -1.446129820655e+03      -1.482749866745e+03      -6.760204441164e-01      -2.750791312698e+00      -7.131133040126e+01      -1.469303026034e+03       1.690051110291e-01       1.690051022559e-01      -8.374758626653e-06       4.158745373420e-01       4.163281905913e-01      -3.550607681503e-06       1.206093643479e-03       3.783438465168e-02       4.139633408623e-01 
       5.316451176930e-02      -6.359259157338e-01      -1.616707340613e+03      -1.653163704615e+03      -6.206601919171e-01      -2.533758490976e+00      -6.699195361987e+01      -1.638792103438e+03       1.551650479793e-01       1.551650412900e-01      -7.699421424664e-06       4.639213149856e-01       4.643708995025e-01      -3.269222341625e-06       1.331340304890e-03       3.581920734018e-02       4.617179095442e-01 
       5.723119236715e-02      -5.980771704253e-01      -1.766204334330e+03      -1.800939834404e+03      -5.837185496927e-01      -2.386207579294e+00      -6.398283306887e+01      -1.786010309529e+03       1.459296374232e-01       1.459296319663e-01      -7.247976393078e-06       5.056634675543e-01       5.060968942597e-01      -3.080542651256e-06       1.257838349403e-03       3.442990298486e-02       5.031967967867e-01 
       6.086253476325e-02      -5.687922587161e-01      -1.903636201415e+03      -1.936261627302e+03      -5.551355742023e-01      -2.257676597349e+00      -6.155880829973e+01      -1.920904060363e+03       1.387838935506e-01       1.387838889729e-01      -6.897975183345e-06       5.439119666288e-01       5.443285191871e-01      -2.933900655382e-06       1.154292439008e-03       3.332647149035e-02       5.412029323883e-01 
       6.424957644542e-02      -5.438552412365e-01      -2.031769193913e+03      -2.062542397715e+03      -5.307964899040e-01      -2.166376506623e+00      -5.938396587019e+01      -2.046767880449e+03       1.326991224760e-01       1.326991185254e-01      -6.599327016102e-06       5.795961017661e-01       5.800011568238e-01      -2.808550212306e-06       9.195550800830e-04       3.232562933684e-02       5.766645345751e-01 
       6.749344715603e-02      -5.211784456460e-01      -2.151086493291e+03      -2.180708826447e+03      -5.086637029467e-01      -2.087492437433e+00      -5.732626318977e+01      -2.164455112109e+03       1.271659257367e-01       1.271659222804e-01      -6.327114387741e-06       6.129547437973e-01       6.133576823138e-01      -2.694094765721e-06       1.067887037644e-03       3.128093999514e-02       6.098222615193e-01 
       7.065479183495e-02      -4.996236225652e-01      -2.261191317838e+03      -2.290686007587e+03      -4.876262498866e-01      -1.983190720931e+00      -5.534575387708e+01      -2.273841912676e+03       1.219065624716e-01       1.219065594705e-01      -6.067866473008e-06       6.439507567473e-01       6.443636686908e-01      -2.584969527072e-06       9.342115400679e-04       3.021397964364e-02       6.406410840395e-01 
       7.377344927649e-02      -4.785661695462e-01      -2.361468288349e+03      -2.392076460340e+03      -4.670744776758e-01      -1.919341021335e+00      -5.335572271613e+01      -2.374499412261e+03       1.167686194190e-01       1.167686167502e-01      -5.813917407398e-06       6.724614878430e-01       6.728980427850e-01      -2.477832521087e-06       8.948594061183e-04       2.922953681481e-02       6.690010548212e-01 
       7.687749830552e-02      -4.576991791470e-01      -2.451461210607e+03      -2.484534897120e+03      -4.467087951046e-01      -1.818301982032e+00      -5.127659580174e+01      -2.466066921417e+03       1.116771987761e-01       1.116771964454e-01      -5.561764399961e-06       6.983845433834e-01       6.988588374658e-01      -2.371287460387e-06       9.286641372981e-04       2.823198711724e-02       6.948003662442e-01 
       7.998788894043e-02      -4.369363817699e-01      -2.531162721128e+03      -2.568044800910e+03      -4.264449486456e-01      -1.750570812904e+00      -4.915543462275e+01      -2.548529635879e+03       1.066112371614e-01       1.066112350862e-01      -5.310654786189e-06       7.217163637517e-01       7.222416548833e-01      -2.265148860598e-06       7.515034092218e-04       2.708779223266e-02       7.180340739048e-01 
       8.312101603522e-02      -4.163498684811e-01      -2.601212799503e+03      -2.643108289877e+03      -4.063532394336e-01      -1.658728237437e+00      -4.705967633463e+01      -2.622408196278e+03       1.015883098584e-01       1.015883080356e-01      -5.061344311922e-06       7.426061284291e-01       7.431935255737e-01      -2.159633665701e-06       9.070690295847e-04       2.591047643698e-02       7.388494847942e-01 
       8.629024436624e-02      -3.961260079211e-01      -2.663044116754e+03      -2.710886699142e+03      -3.866154998713e-01      -1.580884184145e+00      -4.497251448260e+01      -2.688898990272e+03       9.665387496782e-02       9.665387335402e-02      -4.816193284001e-06       7.613956321574e-01       7.620527888543e-01      -2.055765403572e-06       6.374928275597e-04       2.483589073045e-02       7.575834560188e-01 
       8.950686006107e-02      -3.765261736723e-01      -2.718944101408e+03      -2.773269328078e+03      -3.674867682269e-01      -1.509024451682e+00      -4.288666818216e+01      -2.749941755819e+03       9.187169205673e-02       9.187169062384e-02      -4.578384682671e-06       7.786383256452e-01       7.793682670425e-01      -1.954868648145e-06       8.103019395752e-04       2.379419089199e-02       7.747826560582e-01 
       9.278068955300e-02      -3.578475382985e-01      -2.772011481946e+03      -2.832851469783e+03      -3.492570289479e-01      -1.421293105152e+00      -4.087001012713e+01      -2.808194715753e+03       8.731425723697e-02       8.731425598020e-02      -4.351784488897e-06       7.950919796197e-01       7.958922201697e-01      -1.858705628487e-06       6.844778840135e-04       2.270075861811e-02       7.911949406302e-01 
       9.612051638708e-02      -3.403823584332e-01      -2.825983279065e+03      -2.892800747064e+03      -3.322114788679e-01      -1.363431526092e+00      -3.899564679251e+01      -2.866895430211e+03       8.305286971698e-02       8.305286859277e-02      -4.139918333086e-06       8.116789174666e-01       8.125410474838e-01      -1.768738822631e-06       5.468702091113e-04       2.162394878615e-02       8.077327061540e-01 
       9.953437002553e-02      -3.243774709567e-01      -2.884924476048e+03      -2.956603926342e+03      -3.165909990977e-01      -1.300592940147e+00      -3.728685846294e+01      -2.929599960746e+03       7.914774977441e-02       7.914774877351e-02      -3.945729514610e-06       8.294116445991e-01       8.303215570821e-01      -1.686173242630e-06       7.131934509369e-04       2.067268877908e-02       8.253983659617e-01 
       1.030297307152e-01      -3.099962668277e-01      -2.952779694779e+03      -3.027691939212e+03      -3.025550458338e-01      -1.232788708973e+00      -3.574067308893e+01      -2.999798908369e+03       7.563876145846e-02       7.563876057242e-02      -3.771292036401e-06       8.492833267763e-01       8.502222211188e-01      -1.611936931689e-06       6.706465328270e-04       1.986927927031e-02       8.451750411932e-01 
       1.066136776005e-01      -2.972866790906e-01      -3.032808199599e+03      -3.108960487215e+03      -2.901504095775e-01      -1.182240334160e+00      -3.435747090655e+01      -3.080427669377e+03       7.253760239438e-02       7.253760160036e-02      -3.617220949475e-06       8.721282579001e-01       8.730745105671e-01      -1.546316014045e-06       4.920339052746e-04       1.917209321672e-02       8.678896610828e-01 
       1.102929974112e-01      -2.861636604961e-01      -3.127005545973e+03      -3.202272807050e+03      -2.792941133011e-01      -1.144335161002e+00      -3.313746572639e+01      -3.173359485756e+03       6.982352832527e-02       6.982352760674e-02      -3.482473061465e-06       8.984776052496e-01       8.994094068507e-01      -1.488877419981e-06       4.243648263465e-04       1.854347518035e-02       8.940701603364e-01 
       1.140742651042e-01      -2.764038956540e-01      -3.235530010784e+03      -3.307957773239e+03      -2.697682495101e-01      -1.109493143170e+00      -3.206575445600e+01      -3.278895307174e+03       6.744206237752e-02       6.744206172596e-02      -3.364318965614e-06       9.284143482139e-01       9.293129578135e-01      -1.438476502747e-06       4.495617180285e-04       1.796886937398e-02       9.238015471644e-01 
       1.179639041415e-01      -2.676622059555e-01      -3.356318770045e+03      -3.424460180154e+03      -2.612359862354e-01      -1.075654315977e+00      -3.110758716226e+01      -3.395410769575e+03       6.530899655884e-02       6.530899596782e-02      -3.258532952614e-06       9.614730411001e-01       9.623262131558e-01      -1.393329508467e-06       4.768727912206e-04       1.744123077991e-02       9.566264762358e-01 
       1.219682317317e-01      -2.595075970903e-01      -3.484989692991e+03      -3.548224681888e+03      -2.532767415615e-01      -1.042984257140e+00      -3.021369673596e+01      -3.519243514544e+03       6.331918539038e-02       6.331918485405e-02      -3.159833851343e-06       9.966080769934e-01       9.974130853273e-01      -1.351198576275e-06       4.663212745037e-04       1.694661609014e-02       9.915133928293e-01 
       1.260934928360e-01      -2.514789307852e-01      -3.615168729264e+03      -3.673940228020e+03      -2.454405094391e-01      -1.009927061591e+00      -2.932980527404e+01      -3.644948990971e+03       6.136012735978e-02       6.136012687363e-02      -3.062573125899e-06       1.032266966088e+00       1.033032547393e+00      -1.309686142009e-06       4.122092006315e-04       1.646250812857e-02       1.026928454991e+00 
       1.303458857367e-01      -2.431560267598e-01      -3.739349419602e+03      -3.795242465418e+03      -2.373172444120e-01      -9.731550216557e-01      -2.840683759343e+01      -3.766023048146e+03       5.932931110301e-02       5.932931066444e-02      -2.961606759098e-06       1.066596630322e+00       1.067343123932e+00      -1.266605084810e-06       3.440403060275e-04       1.596374428311e-02       1.061039125267e+00 
       1.347315812958e-01      -2.342342004705e-01      -3.850248817547e+03      -3.905852758355e+03      -2.286096007290e-01      -9.317694324742e-01      -2.741020875121e+01      -3.876067889216e+03       5.715240018225e-02       5.715239978906e-02      -2.853206291840e-06       1.097775925330e+00       1.098533083508e+00      -1.220364754862e-06       3.709177188379e-04       1.542805182004e-02       1.092042837552e+00 
       1.392567375885e-01      -2.245885920025e-01      -3.942518404759e+03      -4.001040148374e+03      -2.191957106289e-01      -8.943633854564e-01      -2.632660686115e+01      -3.970284084739e+03       5.479892765724e-02       5.479892730382e-02      -2.735857901190e-06       1.124440724462e+00       1.125243010554e+00      -1.170317982774e-06       5.285399639152e-04       1.483704746416e-02       1.118587373603e+00 
       1.439275113025e-01      -2.143067507708e-01      -4.014385795289e+03      -4.079042102873e+03      -2.091609857819e-01      -8.615296342546e-01      -2.516511798319e+01      -4.046917285412e+03       5.229024644548e-02       5.229024612665e-02      -2.610677706405e-06       1.146095600560e+00       1.146975442002e+00      -1.116948737636e-06       4.331618961405e-04       1.417597220389e-02       1.140178167360e+00 
       1.487500670968e-01      -2.036803983266e-01      -4.068828361774e+03      -4.142109149996e+03      -1.987900831318e-01      -8.107819499741e-01      -2.395276363129e+01      -4.108316813174e+03       4.969752078296e-02       4.969752050195e-02      -2.481243658538e-06       1.163414461784e+00       1.164394583475e+00      -1.061764666418e-06       3.043102312581e-04       1.345004024393e-02       1.157477191643e+00 
       1.537305859894e-01      -1.931497901084e-01      -4.113772770468e+03      -4.196738625637e+03      -1.885126141811e-01      -7.748262565466e-01      -2.273259219877e+01      -4.161162947983e+03       4.712815354528e-02       4.712815329381e-02      -2.352937009179e-06       1.178304140530e+00       1.179390783802e+00      -1.007033508191e-06       4.637334928843e-04       1.272734123809e-02       1.172366725577e+00 
       1.588752737623e-01      -1.832072568498e-01      -4.160971791053e+03      -4.252795123765e+03      -1.788090185761e-01      -7.285760316240e-01      -2.157288264203e+01      -4.215554933403e+03       4.470225464403e-02       4.470225442261e-02      -2.231811555498e-06       1.193643515794e+00       1.194822715117e+00      -9.553345767303e-07       2.939763005954e-04       1.212602592208e-02       1.187691792370e+00 
       1.641903703228e-01      -1.742744770659e-01      -4.223406595268e+03      -4.321357797724e+03      -1.700908007674e-01      -7.004585599936e-01      -2.055139171340e+01      -4.282802106377e+03       4.252270019185e-02       4.252269999248e-02      -2.123031561349e-06       1.212653446395e+00       1.213892276972e+00      -9.088627838200e-07       2.875153117617e-04       1.162503827811e-02       1.206638707623e+00 
       1.696821609277e-01      -1.665826527749e-01      -4.311568156021e+03      -4.411567878384e+03      -1.625835964464e-01      -6.672999465098e-01      -1.967579864038e+01      -4.372201831430e+03       4.064589911160e-02       4.064589893370e-02      -2.029466275428e-06       1.237978664333e+00       1.239232372773e+00      -8.688667136554e-07       4.259524243590e-04       1.106145735991e-02       1.231826141823e+00 
       1.753569901571e-01      -1.600933458057e-01      -4.429575830401e+03      -4.527277108254e+03      -1.562499156449e-01      -6.374751510822e-01      -1.890847524643e+01      -4.487625500337e+03       3.906247891123e-02       3.906247875210e-02      -1.950603127100e-06       1.270715785419e+00       1.271939968520e+00      -8.351172766606e-07       3.913798827154e-04       1.063113092703e-02       1.264345091160e+00 
       1.812212795127e-01      -1.544965625868e-01      -4.572637623257e+03      -4.664792470386e+03      -1.507872679849e-01      -6.141932737894e-01      -1.827609054416e+01      -4.625232542454e+03       3.769681699623e-02       3.769681685263e-02      -1.882624824271e-06       1.309763785535e+00       1.310928649674e+00      -8.059947511531e-07       3.366411073978e-04       1.034978485238e-02       1.303113438715e+00 
       1.872815495043e-01      -1.493180334579e-01      -4.727885616919e+03      -4.813550108227e+03      -1.457328475207e-01      -5.937931609842e-01      -1.767206980383e+01      -4.774164587139e+03       3.643321188017e-02       3.643321175017e-02      -1.819752787108e-06       1.352025671710e+00       1.353127558772e+00      -7.790730341405e-07       3.404989188908e-04       9.914172356119e-03       1.345073239880e+00 
