# Matter power spectrum P(k) at redshift z=20
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       5.102119792038e-02 
       1.329139185993e-05       1.278893801129e-01 
       1.673287097058e-05       1.844010465077e-01 
       2.106543647714e-05       2.700539188672e-01 
       2.651981329161e-05       4.014044642993e-01 
       3.338646686884e-05       4.872051976801e-01 
       4.203107155121e-05       6.295607261259e-01 
       5.291398406075e-05       8.122026918648e-01 
       6.661475917335e-05       1.024759821450e+00 
       8.386301312388e-05       1.276566734753e+00 
       1.055772783313e-04       1.591619590440e+00 
       1.329139185993e-04       1.986403431540e+00 
       1.673287097058e-04       2.474109553978e+00 
       2.106543647714e-04       3.085760185744e+00 
       2.651981329161e-04       3.847937610011e+00 
       3.338646686884e-04       4.797782278307e+00 
       4.203107155121e-04       5.980673185464e+00 
       5.291398406075e-04       7.452350671206e+00 
       6.661475917335e-04       9.280657710414e+00 
       8.386301312388e-04       1.154637625464e+01 
       1.055772783313e-03       1.434388507901e+01 
       1.329139185993e-03       1.777874386933e+01 
       1.673287097058e-03       2.196063612774e+01 
       2.106543647714e-03       2.699196168677e+01 
       2.651981329161e-03       3.294619841499e+01 
       3.338646686884e-03       3.984497176940e+01 
       4.203107155121e-03       4.763481965732e+01 
       5.291398406075e-03       5.615722891636e+01 
       6.661475917335e-03       6.509125765639e+01 
       8.386301312388e-03       7.388953112793e+01 
       1.055772783313e-02       8.172839094966e+01 
       1.329139185993e-02       8.747408780244e+01 
       1.673287097055e-02       8.973984795242e+01 
       2.106543630464e-02       8.716084391489e+01 
       2.651968288901e-02       7.910421465851e+01 
       3.336851896947e-02       6.679361184872e+01 
       4.143681699672e-02       5.444573832980e+01 
       4.823404509118e-02       4.733868219319e+01 
       5.316451176930e-02       4.381437592099e+01 
       5.723119236715e-02       4.159763811267e+01 
       6.086253476325e-02       3.991396741282e+01 
       6.424957644542e-02       3.843931158002e+01 
       6.749344715603e-02       3.701072350290e+01 
       7.065479183495e-02       3.554132475067e+01 
       7.377344927649e-02       3.398960738805e+01 
       7.687749830552e-02       3.234523330046e+01 
       7.998788894043e-02       3.062144842726e+01 
       8.312101603522e-02       2.884880559986e+01 
       8.629024436624e-02       2.706955117315e+01 
       8.950686006107e-02       2.533184580173e+01 
       9.278068955300e-02       2.368395891607e+01 
       9.612051638708e-02       2.216880803747e+01 
       9.953437002553e-02       2.081936966741e+01 
       1.030297307152e-01       1.965520648512e+01 
       1.066136776005e-01       1.868019921629e+01 
       1.102929974112e-01       1.788196041940e+01 
       1.140742651042e-01       1.723209021716e+01 
       1.179639041415e-01       1.668823484054e+01 
       1.219682317317e-01       1.619793136166e+01 
       1.260934928360e-01       1.570486173732e+01 
       1.303458857367e-01       1.515764095441e+01 
       1.347315812958e-01       1.451981316759e+01 
       1.392567375885e-01       1.377875977617e+01 
       1.439275113025e-01       1.294976426173e+01 
