# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -2.001312901633e+00      -1.500985133123e+00      -1.500985133211e+00      -1.500198127198e-01      -2.001312884208e+00      -1.503875489247e+00      -1.501057542627e+00      -6.619338561970e-01       4.999807195878e-01       4.998603623553e-01       1.180248052621e-07       1.181607631556e-07       1.181607695969e-07       1.181607180071e-07       1.180219225648e-07       1.181564036403e-07       1.181593287063e-07       1.181607180086e-07 
       1.341130231029e-05      -2.001990124366e+00      -1.501493696605e+00      -1.501493696700e+00      -1.500344197029e-01      -2.001990080172e+00      -1.504384979206e+00      -1.501566127769e+00      -6.621356311930e-01       4.999919930241e-01       4.998716796837e-01       1.869511098486e-07       1.872761724449e-07       1.872761790002e-07       1.872760620978e-07       1.869438930831e-07       1.872667840349e-07       1.872739213657e-07       1.872760621040e-07 
       1.688382928368e-05      -2.003126707572e+00      -1.502347791597e+00      -1.502347791741e+00      -1.500531364165e-01      -2.003126596332e+00      -1.505240586082e+00      -1.502420256625e+00      -6.624708906713e-01       4.999938323577e-01       4.998735933606e-01       2.960006540378e-07       2.968139636433e-07       2.968139754896e-07       2.968136914830e-07       2.959825340156e-07       2.967922106339e-07       2.968101132144e-07       2.968136915075e-07 
       2.125548173362e-05      -2.004953560478e+00      -1.503722229927e+00      -1.503722230363e+00      -1.500807474201e-01      -2.004953274521e+00      -1.506617314458e+00      -1.503794737698e+00      -6.630088391381e-01       4.999898085082e-01       4.998696932953e-01       4.683501004869e-07       4.704150897472e-07       4.704151250476e-07       4.704144157870e-07       4.683039276877e-07       4.703624599198e-07       4.704082639690e-07       4.704144158848e-07 
       2.675906609438e-05      -2.007800598903e+00      -1.505868210693e+00      -1.505868211825e+00      -1.501274519951e-01      -2.007799873550e+00      -1.508766531430e+00      -1.505940765132e+00      -6.638509982752e-01       4.999942298247e-01       4.998743058726e-01       7.403901332284e-07       7.455639001555e-07       7.455639870776e-07       7.455622305712e-07       7.402736766097e-07       7.454361582138e-07       7.455515716001e-07       7.455622309599e-07 
       3.368766830209e-05      -2.012369988225e+00      -1.509322474784e+00      -1.509322477790e+00      -1.501966823523e-01      -2.012368153055e+00      -1.512225158869e+00      -1.509395040368e+00      -6.652028809008e-01       4.999834906000e-01       4.998638758204e-01       1.168543648412e-06       1.181617109869e-06       1.181617335064e-06       1.181612924942e-06       1.168250139972e-06       1.181300520599e-06       1.181592869760e-06       1.181612926486e-06 
       4.241026168960e-05      -2.019516620391e+00      -1.514750423548e+00      -1.514750431306e+00      -1.503106025711e-01      -2.019512006404e+00      -1.517657826614e+00      -1.514822868057e+00      -6.673303822575e-01       4.999820541302e-01       4.998629219990e-01       1.839964719548e-06       1.872733864381e-06       1.872734435160e-06       1.872723427930e-06       1.839229214586e-06       1.871949971316e-06       1.872684958905e-06       1.872723434053e-06 
       5.339135616187e-05      -2.030784809044e+00      -1.523372614547e+00      -1.523372634509e+00      -1.504893339994e-01      -2.030773205557e+00      -1.526282079138e+00      -1.523444484815e+00      -6.707084844530e-01       4.999731988229e-01       4.998548331120e-01       2.885858800768e-06       2.968039632956e-06       2.968041075728e-06       2.968013533757e-06       2.884018069490e-06       2.966084366894e-06       2.967935131358e-06       2.968013557987e-06 
       6.721573504233e-05      -2.048439645274e+00      -1.537041795926e+00      -1.537041846884e+00      -1.507721814404e-01      -2.048410620539e+00      -1.539941111896e+00      -1.537111834975e+00      -6.760636227559e-01       4.999576971497e-01       4.998405373468e-01       4.498308487990e-06       4.703903511801e-06       4.703907172205e-06       4.703838329826e-06       4.493728611187e-06       4.699019276126e-06       4.703669656285e-06       4.703838425397e-06 
       8.461959691722e-05      -2.075884760407e+00      -1.558692772326e+00      -1.558692899961e+00      -1.512216518101e-01      -2.075812549306e+00      -1.561542568850e+00      -1.558757646019e+00      -6.845466263472e-01       4.999372769829e-01       4.998220050479e-01       6.942550855079e-06       7.454937067281e-06       7.454946224651e-06       7.454774632773e-06       6.931241501703e-06       7.442735719563e-06       7.454395847382e-06       7.454775007761e-06 
