# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=30
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.583342958001e+00      -1.187507218467e+00      -1.187507218461e+00      -1.187496769420e-01      -1.583342957997e+00      -1.488195748041e+00      -1.233445419097e+00      -1.190479850626e+00       6.041770245154e-01       5.993057255787e-01       2.851845089307e-08       2.851883267949e-08       2.851883273069e-08       2.851882771838e-08       2.851843989072e-08       2.851863990321e-08       2.851850546075e-08       2.851882771839e-08 
       1.341130231029e-05      -1.583373358210e+00      -1.187530019185e+00      -1.187530019175e+00      -1.187502826254e-01      -1.583373358177e+00      -1.488224321144e+00      -1.233469101503e+00      -1.190502708071e+00       6.041768898565e-01       5.993056564244e-01       4.519776653095e-08       4.519930386174e-08       4.519930378403e-08       4.519928532935e-08       4.519773152927e-08       4.519815975652e-08       4.519855239202e-08       4.519928532936e-08 
       1.688382928368e-05      -1.583417678630e+00      -1.187563260799e+00      -1.187563260775e+00      -1.187514327248e-01      -1.583417678540e+00      -1.488265978722e+00      -1.233503628945e+00      -1.190536032453e+00       6.041776415177e-01       5.993064808092e-01       7.163183514021e-08       7.163618137656e-08       7.163617796436e-08       7.163612774090e-08       7.163174603443e-08       7.163265965383e-08       7.163452434983e-08       7.163612774092e-08 
       2.125548173362e-05      -1.583496088043e+00      -1.187622073232e+00      -1.187622073197e+00      -1.187527973895e-01      -1.583496087703e+00      -1.488339676755e+00      -1.233564714197e+00      -1.190594991140e+00       6.041767900427e-01       5.993058195386e-01       1.135222279327e-07       1.135355498375e-07       1.135355476684e-07       1.135353945960e-07       1.135219644444e-07       1.135241747200e-07       1.135312668098e-07       1.135353945961e-07 
       2.675906609438e-05      -1.583622492286e+00      -1.187716891606e+00      -1.187716891563e+00      -1.187549630810e-01      -1.583622491224e+00      -1.488458485287e+00      -1.233663193922e+00      -1.190690045221e+00       6.041749048222e-01       5.993042401800e-01       1.799039827943e-07       1.799413640754e-07       1.799413615159e-07       1.799409341771e-07       1.799032529168e-07       1.799086782310e-07       1.799303497838e-07       1.799409341774e-07 
       3.368766830209e-05      -1.583820655110e+00      -1.187865553975e+00      -1.187865553938e+00      -1.187584415928e-01      -1.583820652141e+00      -1.488644741555e+00      -1.233817589449e+00      -1.190839076986e+00       6.041724550082e-01       5.993022665584e-01       2.850873726783e-07       2.851870541669e-07       2.851870530050e-07       2.851859165527e-07       2.850854398185e-07       2.850988231934e-07       2.851591268463e-07       2.851859165541e-07 
       4.241026168960e-05      -1.584132218306e+00      -1.188099329090e+00      -1.188099329084e+00      -1.187640909489e-01      -1.584132210441e+00      -1.488937586723e+00      -1.234060362913e+00      -1.191073432575e+00       6.041691850665e-01       5.992997302824e-01       4.517319352390e-07       4.519895382448e-07       4.519895405756e-07       4.519866090676e-07       4.517269480123e-07       4.517599713907e-07       4.519195676393e-07       4.519866090729e-07 
       5.339135616187e-05      -1.584636340365e+00      -1.188477696119e+00      -1.188477696389e+00      -1.187725239617e-01      -1.584636319257e+00      -1.489411425985e+00      -1.234453243075e+00      -1.191452737804e+00       6.041613810914e-01       5.992931734782e-01       7.156781914648e-07       7.163484038939e-07       7.163484311117e-07       7.163408081466e-07       7.156652219474e-07       7.157484556178e-07       7.161693549776e-07       7.163408081677e-07 
       6.721573504233e-05      -1.585424213535e+00      -1.189069287068e+00      -1.189069287988e+00      -1.187864159745e-01      -1.585424159560e+00      -1.490151981033e+00      -1.235067411322e+00      -1.192045792847e+00       6.041517043961e-01       5.992853863214e-01       1.133622591917e-06       1.135323614304e-06       1.135323698709e-06       1.135304364081e-06       1.133589716856e-06       1.133797217490e-06       1.134874504900e-06       1.135304364164e-06 
       8.461959691722e-05      -1.586657694673e+00      -1.189996088070e+00      -1.189996090340e+00      -1.188091260439e-01      -1.586657559389e+00      -1.491311407269e+00      -1.236029310366e+00      -1.192974880502e+00       6.041399683030e-01       5.992765303282e-01       1.795086504064e-06       1.799346347863e-06       1.799346557554e-06       1.799298169498e-06       1.795004084994e-06       1.795518521630e-06       1.798231599997e-06       1.799298169832e-06 
