# Matter power spectrum P(k) at redshift z=1
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       2.131044609437e+01 
       1.341130231029e-05       2.148485667029e+01 
       1.688382928368e-05       2.644022515270e+01 
       2.125548173362e-05       3.387640611383e+01 
       2.675906609438e-05       4.154960381060e+01 
       3.368766830209e-05       5.308162269205e+01 
       4.241026168960e-05       6.596666097847e+01 
       5.339135616187e-05       8.249910730592e+01 
       6.721573504233e-05       1.031547341399e+02 
       8.461959691722e-05       1.286992927987e+02 
       1.065297608949e-04       1.604561278268e+02 
       1.341130231029e-04       2.001135809419e+02 
       1.688382928368e-04       2.495006318818e+02 
       2.125548173362e-04       3.111151411500e+02 
       2.675906609438e-04       3.878679416411e+02 
       3.368766830209e-04       4.833932293729e+02 
       4.241026168960e-04       6.021670941451e+02 
       5.339135616187e-04       7.495753134526e+02 
       6.721573504233e-04       9.320633623049e+02 
       8.461959691722e-04       1.157162535387e+03 
       1.065297608949e-03       1.433472482591e+03 
       1.341130231029e-03       1.770473380909e+03 
       1.688382928368e-03       2.177971530236e+03 
       2.125548173362e-03       2.665184204120e+03 
       2.675906609438e-03       3.239118570573e+03 
       3.368766830209e-03       3.902375823839e+03 
       4.241026168960e-03       4.650280280417e+03 
       5.339135616187e-03       5.466644815196e+03 
       6.721573504233e-03       6.319190584557e+03 
       8.461959691722e-03       7.154606828456e+03 
       1.065297608949e-02       7.891768373257e+03 
       1.341130231029e-02       8.421389072349e+03 
       1.688382928364e-02       8.611739418411e+03 
       2.125548150196e-02       8.334232228236e+03 
       2.675890332307e-02       7.534955980758e+03 
       3.366656121949e-02       6.341053457799e+03 
       4.174812847909e-02       5.168546388088e+03 
       4.845224332871e-02       4.507438020377e+03 
       5.333502158212e-02       4.177103759812e+03 
       5.737910415683e-02       3.967562753875e+03 
       6.099820005948e-02       3.807425588145e+03 
       6.437813162235e-02       3.666553357686e+03 
       6.761782965077e-02       3.529719510063e+03 
       7.077686273009e-02       3.388829602993e+03 
       7.389448284757e-02       3.240040938296e+03 
       7.699842267797e-02       3.082463541495e+03 
       8.010941563580e-02       2.917430355853e+03 
       8.324371480182e-02       2.747903558951e+03 
       8.641458889910e-02       2.577943443944e+03 
       8.963325723707e-02       2.412152968825e+03 
       9.290949883744e-02       2.255122734276e+03 
       9.625206312119e-02       2.110921673154e+03 
       9.966895476000e-02       1.982652610086e+03 
       1.031676359049e-01       1.872115605236e+03 
