# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.717298880347e+00      -1.287974329475e+00      -1.287974329538e+00      -1.287471190229e-01      -1.717298872321e+00      -1.296028631390e+00      -1.288211618173e+00      -1.002956477102e+00       5.708738499501e-01       5.706148332866e-01       1.060135870630e-07       1.060801939433e-07       1.060802047980e-07       1.060801568969e-07       1.060116352833e-07       1.060751563308e-07       1.060788345118e-07       1.060801568978e-07 
       1.341130231029e-05      -1.717705268701e+00      -1.288279368768e+00      -1.288279368839e+00      -1.287584078359e-01      -1.717705248092e+00      -1.296335539841e+00      -1.288516711569e+00      -1.003189289176e+00       5.708883475356e-01       5.706293878020e-01       1.679702566201e-07       1.681289798131e-07       1.681289897214e-07       1.681288826811e-07       1.679653406125e-07       1.681177880197e-07       1.681268345474e-07       1.681288826847e-07 
       1.688382928368e-05      -1.718433017677e+00      -1.288825808736e+00      -1.288825808839e+00      -1.287730296237e-01      -1.718432965677e+00      -1.296885300293e+00      -1.289063245980e+00      -1.003604967378e+00       5.708903294772e-01       5.706314633095e-01       2.660713147486e-07       2.664677445422e-07       2.664677611034e-07       2.664675019018e-07       2.660589588103e-07       2.664412557173e-07       2.664639679890e-07       2.664675019161e-07 
       2.125548173362e-05      -1.719617012294e+00      -1.289715454509e+00      -1.289715454818e+00      -1.287943897212e-01      -1.719616877665e+00      -1.297780247761e+00      -1.289953036135e+00      -1.004281119695e+00       5.708855999855e-01       5.706268926829e-01       4.213084951196e-07       4.223201463957e-07       4.223201978620e-07       4.223195459860e-07       4.212768270937e-07       4.222546846506e-07       4.223130984412e-07       4.223195460429e-07 
       2.675906609438e-05      -1.721437313612e+00      -1.291084805607e+00      -1.291084806429e+00      -1.288305177283e-01      -1.721436970518e+00      -1.299157501360e+00      -1.291322591252e+00      -1.005322660469e+00       5.708916560046e-01       5.706331944726e-01       6.667978933923e-07       6.693371909133e-07       6.693373170589e-07       6.693357002831e-07       6.667177342570e-07       6.691763854684e-07       6.693240113812e-07       6.693357005093e-07 
       3.368766830209e-05      -1.724406878207e+00      -1.293322467833e+00      -1.293322470031e+00      -1.288842162970e-01      -1.724406007734e+00      -1.301407470093e+00      -1.293560535220e+00      -1.007023330573e+00       5.708787750209e-01       5.706207095414e-01       1.054380122796e-06       1.060810887605e-06       1.060811216380e-06       1.060807144869e-06       1.054177512383e-06       1.060408771493e-06       1.060783234097e-06       1.060807145768e-06 
       4.241026168960e-05      -1.729022476484e+00      -1.296810411542e+00      -1.296810417248e+00      -1.289723709786e-01      -1.729020283115e+00      -1.304912995264e+00      -1.297048798974e+00      -1.009675332640e+00       5.708778678000e-01       5.706204218145e-01       1.665128790294e-06       1.681268814996e-06       1.681269650683e-06       1.681259475335e-06       1.664619657769e-06       1.680268071894e-06       1.681210363947e-06       1.681259478907e-06 
       5.339135616187e-05      -1.736336179390e+00      -1.302361926911e+00      -1.302361941683e+00      -1.291107082571e-01      -1.736330646191e+00      -1.310488475764e+00      -1.302600500153e+00      -1.013895831400e+00       5.708685459112e-01       5.706120871884e-01       2.624031978321e-06       2.664595225790e-06       2.664597340881e-06       2.664571826996e-06       2.622752395164e-06       2.662089222339e-06       2.664464570189e-06       2.664571841170e-06 
       6.721573504233e-05      -1.747854151716e+00      -1.311166375002e+00      -1.311166412772e+00      -1.293296310461e-01      -1.747840270158e+00      -1.319321025322e+00      -1.311404466446e+00      -1.020589213684e+00       5.708517227002e-01       5.705968189264e-01       4.121283399494e-06       4.222997185915e-06       4.223002568604e-06       4.222938657512e-06       4.118082763595e-06       4.216723252984e-06       4.222694272240e-06       4.222938713650e-06 
       8.461959691722e-05      -1.765886886304e+00      -1.325105470219e+00      -1.325105564853e+00      -1.296775678055e-01      -1.765852216547e+00      -1.333279899140e+00      -1.325340892219e+00      -1.031186351054e+00       5.708299197751e-01       5.705774569679e-01       6.438532345239e-06       6.692795055456e-06       6.692808527565e-06       6.692648814589e-06       6.430566844272e-06       6.677103043174e-06       6.692075228903e-06       6.692649036270e-06 
       1.065297608949e-04      -1.793948044605e+00      -1.347185584051e+00      -1.347185820907e+00      -1.302296942367e-01      -1.793861719624e+00      -1.355329301666e+00      -1.347411948610e+00      -1.047972734793e+00       5.707989262879e-01       5.705502922073e-01       9.973262174224e-06       1.060691039440e-05       1.060694410905e-05       1.060654586587e-05       9.953543122773e-06       1.056767031206e-05       1.060517101220e-05       1.060654673722e-05 
       1.341130231029e-04      -1.837180510177e+00      -1.382182446631e+00      -1.382183040230e+00      -1.311042430670e-01      -1.836966522093e+00      -1.390122296483e+00      -1.382382257816e+00      -1.074578496150e+00       5.707479285939e-01       5.705052722089e-01       1.523729369059e-05       1.680962189551e-05       1.680970607593e-05       1.680871631481e-05       1.518887660287e-05       1.671155010331e-05       1.680536054200e-05       1.680871971551e-05 
       1.688382928368e-04      -1.902635266990e+00      -1.437629683702e+00      -1.437631152146e+00      -1.324908913402e-01      -1.902109310306e+00      -1.444861497397e+00      -1.437757088265e+00      -1.116730506156e+00       5.706709781840e-01       5.704375569238e-01       2.276544559332e-05       2.663860458458e-05       2.663881399587e-05       2.663636882387e-05       2.264821194296e-05       2.639404411448e-05       2.662808299642e-05       2.663638195305e-05 
       2.125548173362e-04      -1.999032183619e+00      -1.525495247353e+00      -1.525498926062e+00      -1.346873839459e-01      -1.997754638307e+00      -1.530650182583e+00      -1.525431522027e+00      -1.183524790206e+00       5.705462920537e-01       5.703269444611e-01       3.277708553483e-05       4.221196110792e-05       4.221247984420e-05       4.220649462534e-05       3.249935042308e-05       4.160407550069e-05       4.218583141053e-05       4.220654450283e-05 
       2.675906609438e-04      -2.134543200423e+00      -1.664693071210e+00      -1.664702174238e+00      -1.381674919142e-01      -2.131501879715e+00      -1.664215879555e+00      -1.664135731645e+00      -1.289335305314e+00       5.703517734454e-01       5.701533626035e-01       4.430683386480e-05       6.688299751094e-05       6.688427157226e-05       6.686983897586e-05       4.367232897294e-05       6.538058587802e-05       6.681792938616e-05       6.687002411415e-05 
       3.368766830209e-04      -2.310423420711e+00      -1.885156039901e+00      -1.885178376611e+00      -1.436808984048e-01      -2.303411101992e+00      -1.870091255800e+00      -1.883341063199e+00      -1.456905868366e+00       5.700521946459e-01       5.698837522343e-01       5.343531586008e-05       1.059568088723e-04       1.059598982223e-04       1.059259096630e-04       5.207171836514e-05       1.022769566667e-04       1.057946225216e-04       1.059265753206e-04 
       4.241026168960e-04      -2.507461968669e+00      -2.234209460579e+00      -2.234263640552e+00      -1.524126443780e-01      -2.492105672330e+00      -2.182631309571e+00      -2.229221433721e+00      -1.722187558726e+00       5.695930149495e-01       5.694648319152e-01       5.089640553442e-05       1.678173844900e-04       1.678247292831e-04       1.677475748614e-04       4.826630900746e-05       1.589303155554e-04       1.674133575760e-04       1.677498718840e-04 
       5.339135616187e-04      -2.667446552878e+00      -2.786546681614e+00      -2.786675044319e+00      -1.662364266304e-01      -2.636531423462e+00      -2.646518290805e+00      -2.773622190739e+00      -2.141910418163e+00       5.689042000682e-01       5.688245771787e-01       2.251994868996e-05       2.656970594800e-04       2.657139999991e-04       2.655482814395e-04       1.842184114218e-05       2.446923158431e-04       2.646930311644e-04       2.655558298802e-04 
       6.721573504233e-04      -2.694583370942e+00      -3.659856494495e+00      -3.660151258084e+00      -1.881068401030e-01      -2.640462999111e+00      -3.313657809020e+00      -3.627266776395e+00      -2.805451134713e+00       5.678915862638e-01       5.678602264193e-01      -3.675304103955e-05       4.204355006591e-04       4.204728674760e-04       4.201433600856e-04      -4.029248620747e-05       3.723592031662e-04       4.179522276571e-04       4.201668872270e-04 
       8.461959691722e-04      -2.541435476331e+00      -5.039077388308e+00      -5.039724059279e+00      -2.226718469423e-01      -2.466975919778e+00      -4.236086709836e+00      -4.958352272655e+00      -3.853271407387e+00       5.664418512513e-01       5.664426021773e-01      -8.711612208500e-05       6.647675471770e-04       6.648449499274e-04       6.642450051348e-04      -8.264356043194e-05       5.596160793647e-04       6.586747788075e-04       6.643146310921e-04 
