# Matter power spectrum P(k) at redshift z=4
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       4.582232290746e+00 
       1.341130231029e-05       4.976684506774e+00 
       1.688382928368e-05       5.266242454329e+00 
       2.125548173362e-05       6.300250683981e+00 
       2.675906609438e-05       7.759843541481e+00 
       3.368766830209e-05       9.580928637395e+00 
       4.241026168960e-05       1.186773912823e+01 
       5.339135616187e-05       1.481312648413e+01 
       6.721573504233e-05       1.845207079304e+01 
       8.461959691722e-05       2.294374486813e+01 
       1.065297608949e-04       2.855364942803e+01 
       1.341130231029e-04       3.558098542832e+01 
       1.688382928368e-04       4.432753569500e+01 
       2.125548173362e-04       5.525511917657e+01 
       2.675906609438e-04       6.887935380626e+01 
       3.368766830209e-04       8.584398398035e+01 
       4.241026168960e-04       1.069475082871e+02 
       5.339135616187e-04       1.331553109333e+02 
       6.721573504233e-04       1.656281544302e+02 
       8.461959691722e-04       2.057177460668e+02 
       1.065297608949e-03       2.549618041388e+02 
       1.341130231029e-03       3.150387612660e+02 
       1.688382928368e-03       3.876754374131e+02 
       2.125548173362e-03       4.745189537323e+02 
       2.675906609438e-03       5.768421914396e+02 
       3.368766830209e-03       6.951132369486e+02 
       4.241026168960e-03       8.285182894067e+02 
       5.339135616187e-03       9.742134488830e+02 
       6.721573504233e-03       1.126447392132e+03 
       8.461959691722e-03       1.275572815104e+03 
       1.065297608949e-02       1.407306512361e+03 
       1.341130231029e-02       1.502020943446e+03 
       1.688382928364e-02       1.536292250793e+03 
       2.125548150196e-02       1.487010883568e+03 
       2.675890332307e-02       1.344440076789e+03 
       3.366656121949e-02       1.131319087327e+03 
       4.174812847909e-02       9.219993507206e+02 
       4.845224332871e-02       8.039867349257e+02 
       5.333502158212e-02       7.450287596631e+02 
       5.737910415683e-02       7.076393415258e+02 
       6.099820005948e-02       6.790753865111e+02 
       6.437813162235e-02       6.539576977451e+02 
       6.761782965077e-02       6.295688430850e+02 
       7.077686273009e-02       6.044641574477e+02 
       7.389448284757e-02       5.779573294205e+02 
       7.699842267797e-02       5.498885492745e+02 
       8.010941563580e-02       5.204945970125e+02 
       8.324371480182e-02       4.903027595159e+02 
       8.641458889910e-02       4.600360476300e+02 
       8.963325723707e-02       4.305142829739e+02 
       9.290949883744e-02       4.025552849799e+02 
       9.625206312119e-02       3.768840837102e+02 
       9.966895476000e-02       3.540536641487e+02 
       1.031676359049e-01       3.343849842289e+02 
       1.067551724874e-01       3.179350360528e+02 
       1.104383416310e-01       3.044820822420e+02 
       1.142237113752e-01       2.935324129860e+02 
       1.181177002795e-01       2.843582765956e+02 
       1.221266221640e-01       2.760614787665e+02 
       1.262567197402e-01       2.676836569575e+02 
       1.305141898968e-01       2.583559612567e+02 
       1.349052027484e-01       2.474711093306e+02 
       1.394359161201e-01       2.348307725174e+02 
       1.441124868442e-01       2.207129713962e+02 
       1.489410800631e-01       2.058219744177e+02 
       1.539278775987e-01       1.911221089125e+02 
       1.590790863779e-01       1.775993283198e+02 
       1.644009478495e-01       1.660145748200e+02 
       1.698997492987e-01       1.567126030034e+02 
       1.755818379464e-01       1.495328806838e+02 
       1.814536387056e-01       1.438455510370e+02 
       1.875216764605e-01       1.387576289056e+02 
       1.937926037288e-01       1.332831590004e+02 
       2.002732345703e-01       1.267111121424e+02 
       2.069705856216e-01       1.189785800455e+02 
       2.138919251668e-01       1.106396626787e+02 
       2.210448312180e-01       1.025645893443e+02 
       2.284372596770e-01       9.552358362903e+01 
       2.360776238015e-01       8.988273526646e+01 
       2.439748864236e-01       8.547811888469e+01 
       2.521386666777e-01       8.169298633345e+01 
       2.605793634242e-01       7.778494341894e+01 
       2.693082981334e-01       7.331856048705e+01 
       2.783378807602e-01       6.840292021357e+01 
       2.876818031601e-01       6.357793296121e+01 
       2.973552659400e-01       5.939620568175e+01 
       3.073752464211e-01       5.599583125522e+01 
       3.177608177653e-01       5.306086149423e+01 
       3.285335325042e-01       5.012806136285e+01 
       3.397178880384e-01       4.697054370654e+01 
       3.513418976134e-01       4.377007258220e+01 
       3.634377985428e-01       4.085956340378e+01 
