# Matter power spectrum P(k) at redshift z=0
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       5.226470981539e+01 
       1.341130231029e-05       5.763155188379e+01 
       1.688382928368e-05       7.154418100172e+01 
       2.125548173362e-05       9.087069447069e+01 
       2.675906609438e-05       1.124076846860e+02 
       3.368766830209e-05       1.423536837986e+02 
       4.241026168960e-05       1.772461368049e+02 
       5.339135616187e-05       2.215104934627e+02 
       6.721573504233e-05       2.767510322779e+02 
       8.461959691722e-05       3.452800734146e+02 
       1.065297608949e-04       4.305699243058e+02 
       1.341130231029e-04       5.370077468685e+02 
       1.688382928368e-04       6.696075789785e+02 
       2.125548173362e-04       8.349535018295e+02 
       2.675906609438e-04       1.040898720540e+03 
       3.368766830209e-04       1.297188063165e+03 
       4.241026168960e-04       1.615776267616e+03 
       5.339135616187e-04       2.011081526221e+03 
       6.721573504233e-04       2.500341336049e+03 
       8.461959691722e-04       3.103758461026e+03 
       1.065297608949e-03       3.844451468871e+03 
       1.341130231029e-03       4.747880117372e+03 
       1.688382928368e-03       5.840269231245e+03 
       2.125548173362e-03       7.146248017767e+03 
       2.675906609438e-03       8.684547193640e+03 
       3.368766830209e-03       1.046201874145e+04 
       4.241026168960e-03       1.246582533076e+04 
       5.339135616187e-03       1.465272071880e+04 
       6.721573504233e-03       1.693650446189e+04 
       8.461959691722e-03       1.917278028267e+04 
       1.065297608949e-02       2.114439377686e+04 
       1.341130231029e-02       2.255819063885e+04 
       1.688382928364e-02       2.306110543273e+04 
       2.125548150196e-02       2.231004610881e+04 
       2.675890332307e-02       2.016153330161e+04 
       3.366656121949e-02       1.695785703872e+04 
       4.174812847909e-02       1.381392945112e+04 
       4.845224332871e-02       1.204132758496e+04 
       5.333502158212e-02       1.115524073366e+04 
       5.737910415683e-02       1.059294558731e+04 
       6.099820005948e-02       1.016318688713e+04 
       6.437813162235e-02       9.785255104796e+03 
       6.761782965077e-02       9.418395018555e+03 
       7.077686273009e-02       9.040967913939e+03 
       7.389448284757e-02       8.642678716026e+03 
       7.699842267797e-02       8.221140080660e+03 
       8.010941563580e-02       7.779900364556e+03 
       8.324371480182e-02       7.326848979950e+03 
       8.641458889910e-02       6.872799841146e+03 
       8.963325723707e-02       6.430013786365e+03 
       9.290949883744e-02       6.010715957319e+03 
       9.625206312119e-02       5.625733021273e+03 
       9.966895476000e-02       5.283314190272e+03 
       1.031676359049e-01       4.988237835628e+03 
       1.067551724874e-01       4.741332958503e+03 
       1.104383416310e-01       4.539265722761e+03 
       1.142237113752e-01       4.374641375807e+03 
       1.181177002795e-01       4.236575725814e+03 
       1.221266221640e-01       4.111645846281e+03 
       1.262567197402e-01       3.985538867705e+03 
       1.305141898968e-01       3.845286351961e+03 
       1.349052027484e-01       3.681832989523e+03 
       1.394359161201e-01       3.492232363851e+03 
       1.441124868442e-01       3.280648129888e+03 
       1.489410800631e-01       3.057598579740e+03 
