# Matter power spectrum P(k) at redshift z=0.25
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       4.090706994648e+01 
       1.341130231029e-05       4.418560416034e+01 
       1.688382928368e-05       5.472149654309e+01 
       2.125548173362e-05       6.963419172579e+01 
       2.675906609438e-05       8.594298220668e+01 
       3.368766830209e-05       1.090586008240e+02 
       4.241026168960e-05       1.357277296184e+02 
       5.339135616187e-05       1.696564827514e+02 
       6.721573504233e-05       2.120042896937e+02 
       8.461959691722e-05       2.645039374251e+02 
       1.065297608949e-04       3.298271812663e+02 
       1.341130231029e-04       4.113596153623e+02 
       1.688382928368e-04       5.129240345027e+02 
       2.125548173362e-04       6.395848017061e+02 
       2.675906609438e-04       7.973509205099e+02 
       3.368766830209e-04       9.936890573919e+02 
       4.241026168960e-04       1.237766987112e+03 
       5.339135616187e-04       1.540634526652e+03 
       6.721573504233e-04       1.915502395297e+03 
       8.461959691722e-04       2.377839842734e+03 
       1.065297608949e-03       2.945340760118e+03 
       1.341130231029e-03       3.637498265948e+03 
       1.688382928368e-03       4.474389885268e+03 
       2.125548173362e-03       5.474838327459e+03 
       2.675906609438e-03       6.653097149502e+03 
       3.368766830209e-03       8.014232764187e+03 
       4.241026168960e-03       9.548088093960e+03 
       5.339135616187e-03       1.122081406194e+04 
       6.721573504233e-03       1.296533497478e+04 
       8.461959691722e-03       1.466969258752e+04 
       1.065297608949e-02       1.616533733790e+04 
       1.341130231029e-02       1.722579915295e+04 
       1.688382928364e-02       1.758040402161e+04 
       2.125548150196e-02       1.697058128856e+04 
       2.675890332307e-02       1.529765038066e+04 
       3.366656121949e-02       1.283782128256e+04 
       4.174812847909e-02       1.044779696843e+04 
       4.845224332871e-02       9.111852717792e+03 
       5.333502158212e-02       8.449424316061e+03 
       5.737910415683e-02       8.032257062480e+03 
       6.099820005948e-02       7.715516884857e+03 
       6.437813162235e-02       7.438228617376e+03 
       6.761782965077e-02       7.169646271000e+03 
       7.077686273009e-02       6.893429634919e+03 
       7.389448284757e-02       6.601802833582e+03 
       7.699842267797e-02       6.292922593487e+03 
       8.010941563580e-02       5.969398357634e+03 
       8.324371480182e-02       5.637105285477e+03 
       8.641458889910e-02       5.304117841231e+03 
       8.963325723707e-02       4.979600576065e+03 
       9.290949883744e-02       4.672699054644e+03 
       9.625206312119e-02       4.391524301823e+03 
       9.966895476000e-02       4.142264174746e+03 
       1.031676359049e-01       3.928507821664e+03 
       1.067551724874e-01       3.750883908614e+03 
       1.104383416310e-01       3.606891335501e+03 
       1.142237113752e-01       3.490970935891e+03 
       1.181177002795e-01       3.394927127444e+03 
       1.221266221640e-01       3.308640110741e+03 
