# Matter power spectrum P(k) at redshift z=3
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       7.407102155291e+00 
       1.341130231029e-05       6.032812878883e+00 
       1.688382928368e-05       7.316487731023e+00 
       2.125548173362e-05       9.494160190415e+00 
       2.675906609438e-05       1.148976923140e+01 
       3.368766830209e-05       1.459351418486e+01 
       4.241026168960e-05       1.815582643871e+01 
       5.339135616187e-05       2.271352711747e+01 
       6.721573504233e-05       2.842536300783e+01 
       8.461959691722e-05       3.548512890738e+01 
       1.065297608949e-04       4.419839007205e+01 
       1.341130231029e-04       5.510023324005e+01 
       1.688382928368e-04       6.867149313444e+01 
       2.125548173362e-04       8.561446540599e+01 
       2.675906609438e-04       1.067355387480e+02 
       3.368766830209e-04       1.330238995108e+02 
       4.241026168960e-04       1.657252132163e+02 
       5.339135616187e-04       2.063278708811e+02 
       6.721573504233e-04       2.566225908027e+02 
       8.461959691722e-04       3.186959472453e+02 
       1.065297608949e-03       3.949216206564e+02 
       1.341130231029e-03       4.878983268573e+02 
       1.688382928368e-03       6.003118571867e+02 
       2.125548173362e-03       7.347203455708e+02 
       2.675906609438e-03       8.930768399160e+02 
       3.368766830209e-03       1.076098976864e+03 
       4.241026168960e-03       1.282521913414e+03 
       5.339135616187e-03       1.507925792753e+03 
       6.721573504233e-03       1.743369949579e+03 
       8.461959691722e-03       1.973950633830e+03 
       1.065297608949e-02       2.177568918813e+03 
       1.341130231029e-02       2.323822721454e+03 
       1.688382928364e-02       2.376425035285e+03 
       2.125548150196e-02       2.299664282100e+03 
       2.675890332307e-02       2.078676104753e+03 
       3.366656121949e-02       1.748735285634e+03 
       4.174812847909e-02       1.424901107364e+03 
       4.845224332871e-02       1.242410016672e+03 
       5.333502158212e-02       1.151269632311e+03 
       5.737910415683e-02       1.093489671891e+03 
       6.099820005948e-02       1.049363145968e+03 
       6.437813162235e-02       1.010572831272e+03 
       6.761782965077e-02       9.729174140985e+02 
       7.077686273009e-02       9.341633582348e+02 
       7.389448284757e-02       8.932494613712e+02 
       7.699842267797e-02       8.499279324150e+02 
       8.010941563580e-02       8.045632290813e+02 
       8.324371480182e-02       7.579688311978e+02 
       8.641458889910e-02       7.112608049442e+02 
       8.963325723707e-02       6.657047945783e+02 
       9.290949883744e-02       6.225634064671e+02 
       9.625206312119e-02       5.829561898812e+02 
       9.966895476000e-02       5.477373401309e+02 
       1.031676359049e-01       5.174028669722e+02 
       1.067551724874e-01       4.920411346334e+02 
       1.104383416310e-01       4.713100045162e+02 
       1.142237113752e-01       4.544471834575e+02 
       1.181177002795e-01       4.403286988180e+02 
       1.221266221640e-01       4.275670345218e+02 
       1.262567197402e-01       4.146814210569e+02 
       1.305141898968e-01       4.003290737883e+02 
       1.349052027484e-01       3.835710706877e+02 
       1.394359161201e-01       3.641001875539e+02 
       1.441124868442e-01       3.423452234695e+02 
       1.489410800631e-01       3.193938401033e+02 
       1.539278775987e-01       2.967360417820e+02 
       1.590790863779e-01       2.758959394693e+02 
       1.644009478495e-01       2.580505564693e+02 
       1.698997492987e-01       2.437340239654e+02 
       1.755818379464e-01       2.326991736135e+02 
       1.814536387056e-01       2.239725607257e+02 
       1.875216764605e-01       2.161732844776e+02 
       1.937926037288e-01       2.077754518220e+02 
       2.002732345703e-01       1.976776791381e+02 
       2.069705856216e-01       1.857812706946e+02 
       2.138919251668e-01       1.729427839001e+02 
       2.210448312180e-01       1.605089467815e+02 
       2.284372596770e-01       1.496728327403e+02 
       2.360776238015e-01       1.410026595005e+02 
       2.439748864236e-01       1.342457215769e+02 
       2.521386666777e-01       1.284466879786e+02 
       2.605793634242e-01       1.224541253932e+02 
       2.693082981334e-01       1.155915464864e+02 
       2.783378807602e-01       1.080267684154e+02 
       2.876818031601e-01       1.005969998546e+02 
       2.973552659400e-01       9.416073855528e+01 
       3.073752464211e-01       8.893351117642e+01 
       3.177608177653e-01       8.442491200037e+01 
       3.285335325042e-01       7.991448532915e+01 
       3.397178880384e-01       7.504843805463e+01 
       3.513418976134e-01       7.010894262875e+01 
       3.634377985428e-01       6.561443943042e+01 
       3.760429411182e-01       6.175603608585e+01 
       3.892009183754e-01       5.822013359322e+01 
       4.029630213023e-01       5.464935812312e+01 
       4.173901403592e-01       5.106195052802e+01 
       4.325552892222e-01       4.771397728656e+01 
       4.485470120206e-01       4.467775018621e+01 
       4.654740710103e-01       4.178230497297e+01 
       4.834720332049e-01       3.890316873398e+01 
       5.027127475356e-01       3.615306687433e+01 
       5.234183539439e-01       3.358157157093e+01 
       5.458826421665e-01       3.106105923633e+01 
       5.705048023177e-01       2.860830556384e+01 
       5.978450290190e-01       2.624269394855e+01 
       6.287207309535e-01       2.390249304580e+01 
       6.643829030557e-01       2.159161752861e+01 
