# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.823187522478e+00      -1.367390925847e+00      -1.367390925923e+00      -1.366759069696e-01      -1.823187510333e+00      -1.372259647249e+00      -1.367526237373e+00      -8.567080989403e-01       5.444538555020e-01       5.442711683550e-01       1.144437699725e-07       1.145404350108e-07       1.145404435177e-07       1.145403784923e-07       1.144413583627e-07       1.145356284535e-07       1.145390106239e-07       1.145403916695e-07 
       1.341130231029e-05      -1.823721452084e+00      -1.367791779698e+00      -1.367791779782e+00      -1.366891541829e-01      -1.823721421121e+00      -1.372661882772e+00      -1.367927128631e+00      -8.569481136903e-01       5.444669505246e-01       5.442843150269e-01       1.813077586225e-07       1.815381063995e-07       1.815381146576e-07       1.815379438984e-07       1.813017081498e-07       1.815275815970e-07       1.815358501946e-07       1.815379963381e-07 
       1.688382928368e-05      -1.824642305946e+00      -1.368483458155e+00      -1.368483458279e+00      -1.367062525404e-01      -1.824642227933e+00      -1.373355908608e+00      -1.368618868569e+00      -8.573598719078e-01       5.444689142807e-01       5.442863654744e-01       2.871438878091e-07       2.877197852705e-07       2.877197997267e-07       2.877192983291e-07       2.871286897838e-07       2.876951361006e-07       2.877158841932e-07       2.877195069648e-07 
       2.125548173362e-05      -1.826130414674e+00      -1.369602247105e+00      -1.369602247482e+00      -1.367313680658e-01      -1.826130213489e+00      -1.374478370564e+00      -1.369737746674e+00      -8.580248355396e-01       5.444645020597e-01       5.442820989223e-01       4.545364357168e-07       4.560019623567e-07       4.560020061563e-07       4.560004212307e-07       4.544976075234e-07       4.559416634935e-07       4.559948683683e-07       4.560012509900e-07 
       2.675906609438e-05      -1.828436795303e+00      -1.371338783293e+00      -1.371338784280e+00      -1.367736132471e-01      -1.828436283918e+00      -1.376220307553e+00      -1.371474401779e+00      -8.590583171915e-01       5.444697257123e-01       5.442875475941e-01       7.190462075761e-07       7.227203230828e-07       7.227204307387e-07       7.227151737497e-07       7.189481180098e-07       7.225731149100e-07       7.227073334134e-07       7.227184718873e-07 
       3.368766830209e-05      -1.832164178444e+00      -1.374151494932e+00      -1.374151497561e+00      -1.368358969325e-01      -1.832162882921e+00      -1.379041036852e+00      -1.374287247864e+00      -8.607297220260e-01       5.444578139386e-01       5.442759994063e-01       1.136119300472e-06       1.145414191874e-06       1.145414471465e-06       1.145396108683e-06       1.135871725922e-06       1.145047629461e-06       1.145387843821e-06       1.145409205752e-06 
       4.241026168960e-05      -1.837980556396e+00      -1.378556699082e+00      -1.378556705882e+00      -1.369370810447e-01      -1.837977295668e+00      -1.383456920457e+00      -1.378692533672e+00      -8.633489436381e-01       5.444564940894e-01       5.442752474688e-01       1.792044059038e-06       1.815356225859e-06       1.815356935286e-06       1.815290488713e-06       1.791422765895e-06       1.814446163815e-06       1.815301800181e-06       1.815342422912e-06 
       5.339135616187e-05      -1.847175261827e+00      -1.385560883900e+00      -1.385560901442e+00      -1.370929618983e-01      -1.847167048820e+00      -1.390473336884e+00      -1.385696493676e+00      -8.675113657196e-01       5.444468648301e-01       5.442665216318e-01       2.818578958007e-06       2.877104709239e-06       2.877106503689e-06       2.876859354036e-06       2.817020596222e-06       2.874830218303e-06       2.876985786156e-06       2.877064814956e-06 
       6.721573504233e-05      -1.861622612018e+00      -1.396667260585e+00      -1.396667305397e+00      -1.373325125045e-01      -1.861602035417e+00      -1.401587391659e+00      -1.396801661220e+00      -8.741084325496e-01       5.444296534935e-01       5.442507328784e-01       4.413189404107e-06       4.559787714930e-06       4.559792273404e-06       4.558857105166e-06       4.409300689027e-06       4.554099424736e-06       4.559516700519e-06       4.559667002555e-06 
       8.461959691722e-05      -1.884175033369e+00      -1.414257593007e+00      -1.414257705263e+00      -1.376958136747e-01      -1.884123729846e+00      -1.419160672509e+00      -1.414387983898e+00      -8.845501528295e-01       5.444062063932e-01       5.442295164895e-01       6.860568585239e-06       7.226539630261e-06       7.226551037548e-06       7.222982241241e-06       6.850923638925e-06       7.212320253680e-06       7.225903604973e-06       7.226156686222e-06 
