# Matter power spectrum P(k) at redshift z=0
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       5.207052455367e+01 
       1.341130231029e-05       5.748805870948e+01 
       1.688382928368e-05       7.143205255976e+01 
       2.125548173362e-05       9.078396844750e+01 
       2.675906609438e-05       1.123459510366e+02 
       3.368766830209e-05       1.423188761936e+02 
       4.241026168960e-05       1.772491461434e+02 
       5.339135616187e-05       2.215754375177e+02 
       6.721573504233e-05       2.769280067827e+02 
       8.461959691722e-05       3.456674639947e+02 
       1.065297608949e-04       4.313546388218e+02 
       1.341130231029e-04       5.385327071505e+02 
       1.688382928368e-04       6.724716338811e+02 
       2.125548173362e-04       8.401303119119e+02 
       2.675906609438e-04       1.049803602796e+03 
       3.368766830209e-04       1.311537023057e+03 
       4.241026168960e-04       1.637037835440e+03 
       5.339135616187e-04       2.039500407538e+03 
       6.721573504233e-04       2.533979624795e+03 
       8.461959691722e-04       3.138355887201e+03 
       1.065297608949e-03       3.874512652178e+03 
       1.341130231029e-03       4.768393176845e+03 
       1.688382928368e-03       5.847956515764e+03 
       2.125548173362e-03       7.139822202434e+03 
       2.675906609438e-03       8.664250121947e+03 
       3.368766830209e-03       1.042900877922e+04 
       4.241026168960e-03       1.242207369958e+04 
       5.339135616187e-03       1.460088472998e+04 
       6.721573504233e-03       1.687930328306e+04 
       8.461959691722e-03       1.911409558345e+04 
       1.065297608949e-02       2.108990143831e+04 
       1.341130231029e-02       2.251317670280e+04 
       1.688382928364e-02       2.303052802842e+04 
       2.125548150196e-02       2.229791559070e+04 
       2.675890332307e-02       2.016740211616e+04 
       3.366656121949e-02       1.697820933624e+04 
       4.174812847909e-02       1.384334843370e+04 
       4.845224332871e-02       1.207525883931e+04 
       5.333502158212e-02       1.119184200283e+04 
       5.737910415683e-02       1.063150405540e+04 
       6.099820005948e-02       1.020326641363e+04 
       6.437813162235e-02       9.826486285424e+03 
       6.761782965077e-02       9.460402769359e+03 
       7.077686273009e-02       9.083347021603e+03 
       7.389448284757e-02       8.685047533069e+03 
       7.699842267797e-02       8.263113963097e+03 
       8.010941563580e-02       7.821125226139e+03 
       8.324371480182e-02       7.367028565265e+03 
       8.641458889910e-02       6.911709545602e+03 
       8.963325723707e-02       6.467515169032e+03 
       9.290949883744e-02       6.046756606650e+03 
       9.625206312119e-02       5.660353838381e+03 
       9.966895476000e-02       5.316631054706e+03 
       1.031676359049e-01       5.020423561925e+03 
       1.067551724874e-01       4.772592945457e+03 
       1.104383416310e-01       4.569806883434e+03 
       1.142237113752e-01       4.404642230025e+03 
       1.181177002795e-01       4.266155995458e+03 
       1.221266221640e-01       4.140842951265e+03 
       1.262567197402e-01       4.014293578123e+03 
       1.305141898968e-01       3.873446232477e+03 
       1.349052027484e-01       3.709175623381e+03 
       1.394359161201e-01       3.518509385039e+03 
       1.441124868442e-01       3.305638185352e+03 
       1.489410800631e-01       3.081158609706e+03 
       1.539278775987e-01       2.859570681269e+03 
       1.590790863779e-01       2.655691132970e+03 
       1.644009478495e-01       2.480946294047e+03 
       1.698997492987e-01       2.340503005924e+03 
       1.755818379464e-01       2.231935352926e+03 
       1.814536387056e-01       2.145773259147e+03 
       1.875216764605e-01       2.068610409673e+03 
       1.937926037288e-01       1.985646399472e+03 
       2.002732345703e-01       1.886214417097e+03 
       2.069705856216e-01       1.769391307018e+03 
       2.138919251668e-01       1.643512071016e+03 
       2.210448312180e-01       1.521635943785e+03 
       2.284372596770e-01       1.415298624040e+03 
       2.360776238015e-01       1.329966284284e+03 
       2.439748864236e-01       1.263167492491e+03 
       2.521386666777e-01       1.205659715325e+03 
       2.605793634242e-01       1.146333738367e+03 
       2.693082981334e-01       1.078687935611e+03 
       2.783378807602e-01       1.004369340896e+03 
       2.876818031601e-01       9.314572801844e+02 
       2.973552659400e-01       8.682021274187e+02 
       3.073752464211e-01       8.166476167002e+02 
       3.177608177653e-01       7.720676316668e+02 
       3.285335325042e-01       7.275594938238e+02 
       3.397178880384e-01       6.797559464553e+02 
       3.513418976134e-01       6.313741592226e+02 
       3.634377985428e-01       5.873625887777e+02 
       3.760429411182e-01       5.495263914470e+02 
       3.892009183754e-01       5.148706082488e+02 
       4.029630213023e-01       4.800078772068e+02 
       4.173901403592e-01       4.451238843914e+02 
