# Matter power spectrum P(k) at redshift z=1.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       1.457419808870e+01 
       1.341130231029e-05       1.413751722747e+01 
       1.688382928368e-05       1.745778404743e+01 
       2.125548173362e-05       2.259123439497e+01 
       2.675906609438e-05       2.766804957458e+01 
       3.368766830209e-05       3.559147635227e+01 
       4.241026168960e-05       4.423891589203e+01 
       5.339135616187e-05       5.538771632071e+01 
       6.721573504233e-05       6.931812458766e+01 
       8.461959691722e-05       8.651163193286e+01 
       1.065297608949e-04       1.078716609924e+02 
       1.341130231029e-04       1.345575616587e+02 
       1.688382928368e-04       1.677914792018e+02 
       2.125548173362e-04       2.092822953457e+02 
       2.675906609438e-04       2.609998813865e+02 
       3.368766830209e-04       3.254143051759e+02 
       4.241026168960e-04       4.055683290492e+02 
       5.339135616187e-04       5.050973011076e+02 
       6.721573504233e-04       6.283171153393e+02 
       8.461959691722e-04       7.802289379048e+02 
       1.065297608949e-03       9.665391967408e+02 
       1.341130231029e-03       1.193590589288e+03 
       1.688382928368e-03       1.468044335714e+03 
       2.125548173362e-03       1.796276244066e+03 
       2.675906609438e-03       2.183214979664e+03 
       3.368766830209e-03       2.630789176655e+03 
       4.241026168960e-03       3.136000546257e+03 
       5.339135616187e-03       3.688206443046e+03 
       6.721573504233e-03       4.265724856443e+03 
       8.461959691722e-03       4.832326975906e+03 
       1.065297608949e-02       5.333672352475e+03 
       1.341130231029e-02       5.695374979020e+03 
       1.688382928364e-02       5.827742915899e+03 
       2.125548150196e-02       5.643782777227e+03 
       2.675890332307e-02       5.105597923851e+03 
       3.366656121949e-02       4.298954303593e+03 
       4.174812847909e-02       3.505644719848e+03 
       4.845224332871e-02       3.058120958238e+03 
       5.333502158212e-02       2.834501061619e+03 
       5.737910415683e-02       2.692659164018e+03 
       6.099820005948e-02       2.584251882153e+03 
       6.437813162235e-02       2.488862831194e+03 
       6.761782965077e-02       2.396174320702e+03 
       7.077686273009e-02       2.300700663860e+03 
       7.389448284757e-02       2.199838075915e+03 
       7.699842267797e-02       2.092985141629e+03 
       8.010941563580e-02       1.981048625546e+03 
       8.324371480182e-02       1.866041378311e+03 
       8.641458889910e-02       1.750722167649e+03 
       8.963325723707e-02       1.638218522122e+03 
       9.290949883744e-02       1.531649865173e+03 
       9.625206312119e-02       1.433781643633e+03 
       9.966895476000e-02       1.346723434391e+03 
       1.031676359049e-01       1.271700146099e+03 
       1.067551724874e-01       1.208930071077e+03 
       1.104383416310e-01       1.157569359454e+03 
       1.142237113752e-01       1.115737645573e+03 
       1.181177002795e-01       1.080663007995e+03 
       1.221266221640e-01       1.048924354301e+03 
       1.262567197402e-01       1.016871669825e+03 
       1.305141898968e-01       9.811964334404e+02 
       1.349052027484e-01       9.395872239793e+02 
       1.394359161201e-01       8.912910448179e+02 
       1.441124868442e-01       8.373694683386e+02 
       1.489410800631e-01       7.805068528330e+02 
       1.539278775987e-01       7.243763865346e+02 
       1.590790863779e-01       6.727315024885e+02 
       1.644009478495e-01       6.284667512357e+02 
       1.698997492987e-01       5.928910702454e+02 
       1.755818379464e-01       5.653900312671e+02 
       1.814536387056e-01       5.435647589788e+02 
       1.875216764605e-01       5.240187052344e+02 
       1.937926037288e-01       5.030028877848e+02 
       2.002732345703e-01       4.778158093311e+02 
       2.069705856216e-01       4.482232715119e+02 
       2.138919251668e-01       4.163361669217e+02 
       2.210448312180e-01       3.854625856206e+02 
       2.284372596770e-01       3.585252418150e+02 
       2.360776238015e-01       3.369091506239e+02 
       2.439748864236e-01       3.199880588712e+02 
       2.521386666777e-01       3.054204220789e+02 
       2.605793634242e-01       2.903920379398e+02 
       2.693082981334e-01       2.732559709388e+02 
       2.783378807602e-01       2.544296104838e+02 
       2.876818031601e-01       2.359596094866e+02 
       2.973552659400e-01       2.199357404667e+02 
