# Matter power spectrum P(k) at redshift z=1.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       1.507987631305e+01 
       1.341130231029e-05       1.448834562739e+01 
       1.688382928368e-05       1.773314079106e+01 
       2.125548173362e-05       2.281333385244e+01 
       2.675906609438e-05       2.784303014062e+01 
       3.368766830209e-05       3.573388617478e+01 
       4.241026168960e-05       4.435388117276e+01 
       5.339135616187e-05       5.548228014801e+01 
       6.721573504233e-05       6.939751137997e+01 
       8.461959691722e-05       8.658003717624e+01 
       1.065297608949e-04       1.079326147030e+02 
       1.341130231029e-04       1.346139658196e+02 
       1.688382928368e-04       1.678454416123e+02 
       2.125548173362e-04       2.093348771701e+02 
       2.675906609438e-04       2.610502666036e+02 
       3.368766830209e-04       3.254581947715e+02 
       4.241026168960e-04       4.055948481109e+02 
       5.339135616187e-04       5.050834913259e+02 
       6.721573504233e-04       6.282190031917e+02 
       8.461959691722e-04       7.799689723551e+02 
       1.065297608949e-03       9.659923991645e+02 
       1.341130231029e-03       1.192574524645e+03 
       1.688382928368e-03       1.466311929692e+03 
       2.125548173362e-03       1.793490390704e+03 
       2.675906609438e-03       2.178906260810e+03 
       3.368766830209e-03       2.624366752681e+03 
       4.241026168960e-03       3.126743328910e+03 
       5.339135616187e-03       3.675162595877e+03 
       6.721573504233e-03       4.247659553386e+03 
       8.461959691722e-03       4.808325864630e+03 
       1.065297608949e-02       5.302460298654e+03 
       1.341130231029e-02       5.656258655910e+03 
       1.688382928364e-02       5.781061267166e+03 
       2.125548150196e-02       5.590564704584e+03 
       2.675890332307e-02       5.049556328787e+03 
       3.366656121949e-02       4.245043830854e+03 
       4.174812847909e-02       3.457391842437e+03 
       4.845224332871e-02       3.014373785997e+03 
       5.333502158212e-02       2.793483493549e+03 
       5.737910415683e-02       2.653663491279e+03 
       6.099820005948e-02       2.547035591430e+03 
       6.437813162235e-02       2.453405490093e+03 
       6.761782965077e-02       2.362575671241e+03 
       7.077686273009e-02       2.269124110126e+03 
       7.389448284757e-02       2.170471981491e+03 
       7.699842267797e-02       2.066012839414e+03 
       8.010941563580e-02       1.956623899484e+03 
       8.324371480182e-02       1.844269758628e+03 
       8.641458889910e-02       1.731648739814e+03 
       8.963325723707e-02       1.621823121821e+03 
       9.290949883744e-02       1.517849575131e+03 
       9.625206312119e-02       1.422439900271e+03 
       9.966895476000e-02       1.337664724886e+03 
       1.031676359049e-01       1.264728472052e+03 
       1.067551724874e-01       1.203848652786e+03 
       1.104383416310e-01       1.154199913834e+03 
       1.142237113752e-01       1.113937615463e+03 
       1.181177002795e-01       1.080338819662e+03 
       1.221266221640e-01       1.050039388782e+03 
       1.262567197402e-01       1.019446455994e+03 
       1.305141898968e-01       9.852991616265e+02 
       1.349052027484e-01       9.453139554608e+02 
       1.394359161201e-01       8.987381907391e+02 
       1.441124868442e-01       8.466048156320e+02 
       1.489410800631e-01       7.915473796304e+02 
       1.539278775987e-01       7.371799817306e+02 
       1.590790863779e-01       6.872050851969e+02 
       1.644009478495e-01       6.444875237399e+02 
       1.698997492987e-01       6.103330632748e+02 
       1.755818379464e-01       5.841470784275e+02 
       1.814536387056e-01       5.635640944281e+02 
       1.875216764605e-01       5.452216646040e+02 
       1.937926037288e-01       5.253972502891e+02 
       2.002732345703e-01       5.013967376595e+02 
       2.069705856216e-01       4.729684620377e+02 
       2.138919251668e-01       4.421923694688e+02 
       2.210448312180e-01       4.123510511962e+02 
       2.284372596770e-01       3.863607009213e+02 
       2.360776238015e-01       3.656172175678e+02 
       2.439748864236e-01       3.495092979477e+02 
       2.521386666777e-01       3.357002974330e+02 
       2.605793634242e-01       3.213660289626e+02 
       2.693082981334e-01       3.048414391195e+02 
       2.783378807602e-01       2.865315251500e+02 
       2.876818031601e-01       2.684896879353e+02 
       2.973552659400e-01       2.528303084263e+02 
       3.073752464211e-01       2.400907538868e+02 
       3.177608177653e-01       2.290684428289e+02 
       3.285335325042e-01       2.179894467742e+02 
       3.397178880384e-01       2.059808289237e+02 
       3.513418976134e-01       1.937401730329e+02 
       3.634377985428e-01       1.825529263629e+02 
       3.760429411182e-01       1.728985775583e+02 
       3.892009183754e-01       1.640063980566e+02 
       4.029630213023e-01       1.549949024896e+02 
       4.173901403592e-01       1.459130394484e+02 
       4.325552892222e-01       1.374006684776e+02 
       4.485470120206e-01       1.296432796801e+02 
       4.654740710103e-01       1.222200853749e+02 
       4.834720332049e-01       1.148251840321e+02 
       5.027127475356e-01       1.077432210535e+02 
       5.234183539439e-01       1.010976129950e+02 
       5.458826421665e-01       9.459354492269e+01 
       5.705048023177e-01       8.822168015189e+01 
       5.978450290190e-01       8.206344705303e+01 
       6.287207309535e-01       7.596024662724e+01 
       6.643829030557e-01       6.991221427907e+01 
       7.068621400517e-01       6.379272143527e+01 
       7.597018663167e-01       5.749435899090e+01 
       8.296366180581e-01       5.082370197556e+01 
       9.305522312713e-01       4.353832482311e+01 
       1.090628146677e+00       3.552524167572e+01 
       1.344459231526e+00       2.757681681528e+01 
       1.690134455615e+00       2.111701131586e+01 
       2.127709730039e+00       1.610264824908e+01 
       2.678627697715e+00       1.209169921977e+01 
       3.372192477317e+00       8.858966356544e+00 
       4.245338803155e+00       6.302702244727e+00 
       5.344564900968e+00       4.350854208660e+00 
       6.728408568812e+00       2.919742117689e+00 
       8.470564528211e+00       1.911101046556e+00 
       1.066380893681e+01       1.224752309395e+00 
       1.342494005706e+01       7.709262223703e-01 
       1.690099818965e+01       4.776998238706e-01 
       2.127709610564e+01       2.920153038679e-01 
       2.678627697658e+01       1.764429752531e-01 
       3.372192477317e+01       1.054762174036e-01 
       4.245338803155e+01       6.246149009219e-02 
       5.344564900968e+01       3.666836066889e-02 
       6.728408568812e+01       2.135613787242e-02 
       8.470564528211e+01       1.234746239671e-02 
       1.066380893681e+02       7.090794146074e-03 
       1.342494005706e+02       4.046703605267e-03 
       1.690099818965e+02       2.296233173307e-03 
       2.127709610564e+02       1.296061406154e-03 
