# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=30
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.583342957994e+00      -1.187507218461e+00      -1.187507218455e+00      -1.187496768692e-01      -1.583342957990e+00      -1.488195748034e+00      -1.233445419091e+00      -1.190479850621e+00       6.041770245172e-01       5.993057255805e-01       2.851845089349e-08       2.851883267957e-08       2.851883273078e-08       2.851882770515e-08       2.851843989115e-08       2.851863990361e-08       2.851850546093e-08       2.851882771847e-08 
       1.341130231029e-05      -1.583373358210e+00      -1.187530019185e+00      -1.187530019175e+00      -1.187502824419e-01      -1.583373358177e+00      -1.488224321144e+00      -1.233469101503e+00      -1.190502708071e+00       6.041768898565e-01       5.993056564245e-01       4.519776653098e-08       4.519930386175e-08       4.519930378403e-08       4.519928527633e-08       4.519773152930e-08       4.519815975654e-08       4.519855239203e-08       4.519928532936e-08 
       1.688382928368e-05      -1.583417678630e+00      -1.187563260799e+00      -1.187563260775e+00      -1.187514322637e-01      -1.583417678540e+00      -1.488265978722e+00      -1.233503628945e+00      -1.190536032453e+00       6.041776415177e-01       5.993064808092e-01       7.163183514021e-08       7.163618137656e-08       7.163617796436e-08       7.163612752979e-08       7.163174603443e-08       7.163265965383e-08       7.163452434983e-08       7.163612774091e-08 
       2.125548173362e-05      -1.583496088044e+00      -1.187622073233e+00      -1.187622073197e+00      -1.187527962313e-01      -1.583496087703e+00      -1.488339676755e+00      -1.233564714197e+00      -1.190594991140e+00       6.041767900425e-01       5.993058195385e-01       1.135222279327e-07       1.135355498375e-07       1.135355476683e-07       1.135353937556e-07       1.135219644444e-07       1.135241747200e-07       1.135312668098e-07       1.135353945961e-07 
       2.675906609438e-05      -1.583622492285e+00      -1.187716891605e+00      -1.187716891562e+00      -1.187549601721e-01      -1.583622491223e+00      -1.488458485286e+00      -1.233663193921e+00      -1.190690045219e+00       6.041749048225e-01       5.993042401803e-01       1.799039827948e-07       1.799413640755e-07       1.799413615160e-07       1.799409308320e-07       1.799032529173e-07       1.799086782315e-07       1.799303497840e-07       1.799409341774e-07 
       3.368766830209e-05      -1.583820655106e+00      -1.187865553972e+00      -1.187865553935e+00      -1.187584342870e-01      -1.583820652137e+00      -1.488644741551e+00      -1.233817589446e+00      -1.190839076982e+00       6.041724550093e-01       5.993022665594e-01       2.850873726808e-07       2.851870541674e-07       2.851870530055e-07       2.851859032377e-07       2.850854398211e-07       2.850988231958e-07       2.851591268474e-07       2.851859165543e-07 
       4.241026168960e-05      -1.584132217817e+00      -1.188099328723e+00      -1.188099328717e+00      -1.187640726243e-01      -1.584132209952e+00      -1.488937586263e+00      -1.234060362532e+00      -1.191073432204e+00       6.041691851888e-01       5.992997304009e-01       4.517319356694e-07       4.519895383314e-07       4.519895406619e-07       4.519865561602e-07       4.517269484482e-07       4.517599717908e-07       4.519195678311e-07       4.519866091622e-07 
       5.339135616187e-05      -1.584636340345e+00      -1.188477696103e+00      -1.188477696374e+00      -1.187724778884e-01      -1.584636319236e+00      -1.489411425965e+00      -1.234453243059e+00      -1.191452737779e+00       6.041613810965e-01       5.992931734831e-01       7.156781914964e-07       7.163484039002e-07       7.163484311180e-07       7.163405972442e-07       7.156652219795e-07       7.157484556472e-07       7.161693549917e-07       7.163408081701e-07 
       6.721573504233e-05      -1.585424213537e+00      -1.189069287070e+00      -1.189069287990e+00      -1.187863002985e-01      -1.585424159562e+00      -1.490151981036e+00      -1.235067411324e+00      -1.192045792825e+00       6.041517043955e-01       5.992853863208e-01       1.133622591926e-06       1.135323614305e-06       1.135323698710e-06       1.135303524931e-06       1.133589716864e-06       1.133797217497e-06       1.134874504904e-06       1.135304364149e-06 
       8.461959691722e-05      -1.586657694682e+00      -1.189996088078e+00      -1.189996090347e+00      -1.188088357058e-01      -1.586657559399e+00      -1.491311407278e+00      -1.236029310373e+00      -1.192974880452e+00       6.041399683006e-01       5.992765303258e-01       1.795086504079e-06       1.799346347865e-06       1.799346557556e-06       1.799294831871e-06       1.795004085010e-06       1.795518521645e-06       1.798231600004e-06       1.799298169768e-06 
