# Matter power spectrum P(k) at redshift z=0
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       5.226573112754e+01 
       1.341130231029e-05       5.763345396630e+01 
       1.688382928368e-05       7.154793066196e+01 
       2.125548173362e-05       9.087816597906e+01 
       2.675906609438e-05       1.124223682522e+02 
       3.368766830209e-05       1.423828530035e+02 
       4.241026168960e-05       1.773034877991e+02 
       5.339135616187e-05       2.216232323445e+02 
       6.721573504233e-05       2.769716924737e+02 
       8.461959691722e-05       3.457089964124e+02 
       1.065297608949e-04       4.313955063787e+02 
       1.341130231029e-04       5.385736665910e+02 
       1.688382928368e-04       6.725120498977e+02 
       2.125548173362e-04       8.401668838640e+02 
       2.675906609438e-04       1.049827751147e+03 
       3.368766830209e-04       1.311529967552e+03 
       4.241026168960e-04       1.636961666276e+03 
       5.339135616187e-04       2.039282982776e+03 
       6.721573504233e-04       2.533491437902e+03 
       8.461959691722e-04       3.137379703773e+03 
       1.065297608949e-03       3.872711449450e+03 
       1.341130231029e-03       4.765279791661e+03 
       1.688382928368e-03       5.842841906395e+03 
       2.125548173362e-03       7.131708498239e+03 
       2.675906609438e-03       8.651754893717e+03 
       3.368766830209e-03       1.041038271453e+04 
       4.241026168960e-03       1.239499870278e+04 
       5.339135616187e-03       1.456262391979e+04 
       6.721573504233e-03       1.682755893288e+04 
       8.461959691722e-03       1.904640880763e+04 
       1.065297608949e-02       2.100357449478e+04 
       1.341130231029e-02       2.240806832962e+04 
       1.688382928364e-02       2.290941400728e+04 
       2.125548150196e-02       2.216686104592e+04 
       2.675890332307e-02       2.003743312024e+04 
       3.366656121949e-02       1.686016307430e+04 
       4.174812847909e-02       1.374139813589e+04 
       4.845224332871e-02       1.198337129209e+04 
       5.333502158212e-02       1.110510527235e+04 
       5.737910415683e-02       1.054806876681e+04 
       6.099820005948e-02       1.012241503970e+04 
       6.437813162235e-02       9.748002700141e+03 
       6.761782965077e-02       9.384333366524e+03 
       7.077686273009e-02       9.009879898107e+03 
       7.389448284757e-02       8.614435268812e+03 
       7.699842267797e-02       8.195616615447e+03 
       8.010941563580e-02       7.756965288838e+03 
       8.324371480182e-02       7.306357069127e+03 
       8.641458889910e-02       6.854582394712e+03 
       8.963325723707e-02       6.413880757629e+03 
