# Matter power spectrum P(k) at redshift z=0.75
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       2.603079054932e+01 
       1.341130231029e-05       2.685398289740e+01 
       1.688382928368e-05       3.312449367187e+01 
       2.125548173362e-05       4.234592003308e+01 
       2.675906609438e-05       5.205378778750e+01 
       3.368766830209e-05       6.634842724428e+01 
       4.241026168960e-05       8.249714113932e+01 
       5.339135616187e-05       1.031675490645e+02 
       6.721573504233e-05       1.289815316952e+02 
       8.461959691722e-05       1.609424871135e+02 
       1.065297608949e-04       2.007043340477e+02 
       1.341130231029e-04       2.503805108916e+02 
       1.688382928368e-04       3.123061537880e+02 
       2.125548173362e-04       3.896453957305e+02 
       2.675906609438e-04       4.861210974444e+02 
       3.368766830209e-04       6.063583442613e+02 
       4.241026168960e-04       7.559780221575e+02 
       5.339135616187e-04       9.416000490966e+02 
       6.721573504233e-04       1.170958398229e+03 
       8.461959691722e-04       1.453003899358e+03 
       1.065297608949e-03       1.798094985563e+03 
       1.341130231029e-03       2.217969772229e+03 
       1.688382928368e-03       2.725063880307e+03 
       2.125548173362e-03       3.331212876631e+03 
       2.675906609438e-03       4.045460324729e+03 
       3.368766830209e-03       4.871216729625e+03 
       4.241026168960e-03       5.802698254667e+03 
       5.339135616187e-03       6.819689060323e+03 
       6.721573504233e-03       7.882046150995e+03 
       8.461959691722e-03       8.923105576118e+03 
       1.065297608949e-02       9.841689554737e+03 
       1.341130231029e-02       1.050153552103e+04 
       1.688382928364e-02       1.073838213944e+04 
       2.125548150196e-02       1.039205713220e+04 
       2.675890332307e-02       9.395353978278e+03 
       3.366656121949e-02       7.906846658037e+03 
       4.174812847909e-02       6.445156749682e+03 
       4.845224332871e-02       5.621087152193e+03 
       5.333502158212e-02       5.209386829800e+03 
       5.737910415683e-02       4.948268399000e+03 
       6.099820005948e-02       4.748730204215e+03 
       6.437813162235e-02       4.573195674009e+03 
       6.761782965077e-02       4.402679336959e+03 
       7.077686273009e-02       4.227087958915e+03 
       7.389448284757e-02       4.041629008668e+03 
       7.699842267797e-02       3.845192333289e+03 
       8.010941563580e-02       3.639440297381e+03 
       8.324371480182e-02       3.428067776526e+03 
       8.641458889910e-02       3.216140101945e+03 
       8.963325723707e-02       3.009400076425e+03 
       9.290949883744e-02       2.813575709942e+03 
       9.625206312119e-02       2.633744858897e+03 
       9.966895476000e-02       2.473780588321e+03 
       1.031676359049e-01       2.335930946606e+03 
       1.067551724874e-01       2.220595132491e+03 
       1.104383416310e-01       2.126221654733e+03 
       1.142237113752e-01       2.049355519613e+03 
       1.181177002795e-01       1.984904492718e+03 
       1.221266221640e-01       1.926584309690e+03 
       1.262567197402e-01       1.867690494885e+03 
       1.305141898968e-01       1.802146043590e+03 
       1.349052027484e-01       1.725705576071e+03 
       1.394359161201e-01       1.636986191884e+03 
       1.441124868442e-01       1.537937737093e+03 
       1.489410800631e-01       1.433490331009e+03 
       1.539278775987e-01       1.330389975724e+03 
       1.590790863779e-01       1.235529915762e+03 
       1.644009478495e-01       1.154225864945e+03 
       1.698997492987e-01       1.088881285639e+03 
       1.755818379464e-01       1.038367325221e+03 
       1.814536387056e-01       9.982779629654e+02 
       1.875216764605e-01       9.623755971346e+02 
       1.937926037288e-01       9.237747790253e+02 
       2.002732345703e-01       8.775135926364e+02 
       2.069705856216e-01       8.231622840035e+02 
