# Matter power spectrum P(k) at redshift z=0.5
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       3.238165939184e+01 
       1.341130231029e-05       3.417256322636e+01 
       1.688382928368e-05       4.224263243269e+01 
       2.125548173362e-05       5.387573056237e+01 
       2.675906609438e-05       6.636662634483e+01 
       3.368766830209e-05       8.440071845895e+01 
       4.241026168960e-05       1.049970437026e+02 
       5.339135616187e-05       1.312792562250e+02 
       6.721573504233e-05       1.640998322466e+02 
       8.461959691722e-05       2.047748507313e+02 
       1.065297608949e-04       2.554040921136e+02 
       1.341130231029e-04       3.186667381214e+02 
       1.688382928368e-04       3.975713034343e+02 
       2.125548173362e-04       4.961566379115e+02 
       2.675906609438e-04       6.192030160769e+02 
       3.368766830209e-04       7.726182870883e+02 
       4.241026168960e-04       9.635189724219e+02 
       5.339135616187e-04       1.200205192629e+03 
       6.721573504233e-04       1.492304608438e+03 
       8.461959691722e-04       1.850999079948e+03 
       1.065297608949e-03       2.289383330812e+03 
       1.341130231029e-03       2.822461864783e+03 
       1.688382928368e-03       3.466195562502e+03 
       2.125548173362e-03       4.235764460228e+03 
       2.675906609438e-03       5.142740462510e+03 
       3.368766830209e-03       6.191469723569e+03 
       4.241026168960e-03       7.374552527420e+03 
       5.339135616187e-03       8.666322039873e+03 
       6.721573504233e-03       1.001582159008e+04 
       8.461959691722e-03       1.133812245573e+04 
       1.065297608949e-02       1.250471006199e+04 
       1.341130231029e-02       1.334243523995e+04 
       1.688382928364e-02       1.364260143039e+04 
       2.125548150196e-02       1.320192180996e+04 
       2.675890332307e-02       1.193508983758e+04 
       3.366656121949e-02       1.004370747504e+04 
       4.174812847909e-02       8.186638903171e+03 
       4.845224332871e-02       7.139716036359e+03 
       5.333502158212e-02       6.616684609787e+03 
       5.737910415683e-02       6.284956256762e+03 
       6.099820005948e-02       6.031463017818e+03 
       6.437813162235e-02       5.808471297135e+03 
       6.761782965077e-02       5.591860953476e+03 
       7.077686273009e-02       5.368811867589e+03 
       7.389448284757e-02       5.133235911753e+03 
       7.699842267797e-02       4.883721728232e+03 
       8.010941563580e-02       4.622380353310e+03 
       8.324371480182e-02       4.353903957399e+03 
       8.641458889910e-02       4.084725583330e+03 
       8.963325723707e-02       3.822138658906e+03 
       9.290949883744e-02       3.573417610880e+03 
       9.625206312119e-02       3.345011232149e+03 
       9.966895476000e-02       3.141838218686e+03 
       1.031676359049e-01       2.966753369696e+03 
       1.067551724874e-01       2.820263408034e+03 
       1.104383416310e-01       2.700397625487e+03 
       1.142237113752e-01       2.602767842375e+03 
       1.181177002795e-01       2.520906583025e+03 
       1.221266221640e-01       2.446832489280e+03 
       1.262567197402e-01       2.372030532130e+03 
       1.305141898968e-01       2.288782703147e+03 
       1.349052027484e-01       2.191697166687e+03 
       1.394359161201e-01       2.079017642233e+03 
       1.441124868442e-01       1.953220479333e+03 
       1.489410800631e-01       1.820567061539e+03 
       1.539278775987e-01       1.689624952466e+03 
       1.590790863779e-01       1.569148645534e+03 
       1.644009478495e-01       1.465889065244e+03 
       1.698997492987e-01       1.382898603670e+03 
       1.755818379464e-01       1.318743501242e+03 
       1.814536387056e-01       1.267827915747e+03 
       1.875216764605e-01       1.222230207223e+03 
       1.937926037288e-01       1.173205605850e+03 
       2.002732345703e-01       1.114452204087e+03 
       2.069705856216e-01       1.045424365555e+03 
       2.138919251668e-01       9.710464068518e+02 
       2.210448312180e-01       8.990341014991e+02 
       2.284372596770e-01       8.362033457803e+02 
       2.360776238015e-01       7.857837787494e+02 
       2.439748864236e-01       7.463148994650e+02 
       2.521386666777e-01       7.123356864192e+02 
       2.605793634242e-01       6.772824701471e+02 
       2.693082981334e-01       6.373139703383e+02 
       2.783378807602e-01       5.934034126933e+02 
       2.876818031601e-01       5.503242130880e+02 
       2.973552659400e-01       5.129506627695e+02 
       3.073752464211e-01       4.824902417345e+02 
       3.177608177653e-01       4.561507347173e+02 
       3.285335325042e-01       4.298538414785e+02 
       3.397178880384e-01       4.016101159075e+02 
       3.513418976134e-01       3.730248318500e+02 
       3.634377985428e-01       3.470216304956e+02 
       3.760429411182e-01       3.246670179066e+02 
       3.892009183754e-01       3.041915955068e+02 
       4.029630213023e-01       2.835939795242e+02 
       4.173901403592e-01       2.629837820146e+02 
       4.325552892222e-01       2.437925604395e+02 
       4.485470120206e-01       2.264184900910e+02 
       4.654740710103e-01       2.099090209748e+02 
       4.834720332049e-01       1.935760212678e+02 
       5.027127475356e-01       1.780450638746e+02 
       5.234183539439e-01       1.635882218616e+02 
       5.458826421665e-01       1.495034477274e+02 
       5.705048023177e-01       1.358857438308e+02 
       5.978450290190e-01       1.228427051304e+02 
       6.287207309535e-01       1.100421288748e+02 
       6.643829030557e-01       9.751223927035e+01 
       7.068621400517e-01       8.502355947898e+01 
       7.597018663167e-01       7.241805427002e+01 
       8.296366180581e-01       5.941986385762e+01 
       9.305522312713e-01       4.578515683905e+01 
       1.090628146677e+00       3.177511355589e+01 
       1.344459231526e+00       1.947457726248e+01 
       1.690134455615e+00       1.129365333217e+01 
       2.127709730039e+00       6.468474301204e+00 
       2.678627697715e+00       3.674409517726e+00 
       3.372192477317e+00       2.071866056846e+00 
       4.245338803155e+00       1.160418260855e+00 
       5.344564900968e+00       6.459466777244e-01 
       6.728408568812e+00       3.575975993535e-01 
       8.470564528211e+00       1.969416302089e-01 
       1.066380893681e+01       1.079645812649e-01 
       1.342494005706e+01       5.893308638852e-02 
       1.690099818965e+01       3.204506770356e-02 
       2.127709610564e+01       1.735862651805e-02 
       2.678627697658e+01       9.372040822461e-03 
       3.372192477317e+01       5.042735145751e-03 
       4.245338803155e+01       2.704502002861e-03 
       5.344564900968e+01       1.445607210724e-03 
       6.728408568812e+01       7.697550342355e-04 
       8.470564528211e+01       4.081178435476e-04 
       1.066380893681e+02       2.151683149185e-04 
       1.342494005706e+02       1.125969492511e-04 
       1.690099818965e+02       5.831645686583e-05 
       2.127709610564e+02       2.977506228511e-05 
