# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.25
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_ncdm[0]              8:d_ncdm[1]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_cdm                 15:t_fld                 16:t_ur                  17:t_ncdm[0]             18:t_ncdm[1]             19:t_tot              
       1.065297608949e-05      -1.919901126163e+00      -1.439926224485e+00      -1.439926224569e+00      -1.439204424779e-01      -1.919901110986e+00      -1.443501233918e+00      -1.440020445224e+00      -7.437757392099e-01       5.203099205417e-01       5.201661300805e-01       1.174024602168e-07       1.175215758442e-07       1.175215830770e-07       1.175215145953e-07       1.173997657044e-07       1.175170042343e-07       1.175201306384e-07       1.175215296159e-07 
       1.341130231029e-05      -1.920519988383e+00      -1.440390910580e+00      -1.440390910670e+00      -1.439345887072e-01      -1.920519949819e+00      -1.443967023817e+00      -1.440485159220e+00      -7.439984160368e-01       5.203219168913e-01       5.201781737941e-01       1.859787141219e-07       1.862630610594e-07       1.862630683026e-07       1.862628847034e-07       1.859719637671e-07       1.862531478381e-07       1.862607788667e-07       1.862629444756e-07 
       1.688382928368e-05      -1.921568571810e+00      -1.441178729369e+00      -1.441178729506e+00      -1.439527995323e-01      -1.921568474707e+00      -1.444756672357e+00      -1.441273022192e+00      -7.443728361439e-01       5.203238142553e-01       5.201801511843e-01       2.944970851378e-07       2.952083295188e-07       2.952083424540e-07       2.952077933654e-07       2.944801336186e-07       2.951852789438e-07       2.952044236218e-07       2.952080311543e-07 
       2.125548173362e-05      -1.923257337790e+00      -1.442448893477e+00      -1.442448893891e+00      -1.439795696206e-01      -1.923257087872e+00      -1.446029651379e+00      -1.442543246823e+00      -7.449751050320e-01       5.203196277995e-01       5.201760984399e-01       4.660629885684e-07       4.678703531118e-07       4.678703918845e-07       4.678686272416e-07       4.660197509117e-07       4.678143237865e-07       4.678633450233e-07       4.678695728213e-07 
       2.675906609438e-05      -1.925883981992e+00      -1.444427817771e+00      -1.444427818849e+00      -1.440246096022e-01      -1.925883347563e+00      -1.448012636575e+00      -1.444522245074e+00      -7.459152333679e-01       5.203243871572e-01       5.201810643431e-01       7.370015779944e-07       7.415307894008e-07       7.415308848141e-07       7.415249345229e-07       7.368924581850e-07       7.413945246580e-07       7.415180971832e-07       7.415286922506e-07 
       3.368766830209e-05      -1.930110800347e+00      -1.447620677899e+00      -1.447620680763e+00      -1.440908613259e-01      -1.930109194402e+00      -1.451211247831e+00      -1.447715162868e+00      -7.474286178051e-01       5.203130683974e-01       5.201700794804e-01       1.163775334228e-06       1.175225482278e-06       1.175225729682e-06       1.175204669336e-06       1.163500157596e-06       1.174887140802e-06       1.175200240236e-06       1.175219586582e-06 
       4.241026168960e-05      -1.936716707662e+00      -1.452631923734e+00      -1.452631931129e+00      -1.441984454013e-01      -1.936712668259e+00      -1.456229483550e+00      -1.452726364884e+00      -7.498058300353e-01       5.203115114510e-01       5.201690438564e-01       1.833896621632e-06       1.862603771742e-06       1.862604399021e-06       1.862527404416e-06       1.833206646318e-06       1.861765116294e-06       1.862552371906e-06       1.862586525795e-06 
       5.339135616187e-05      -1.947144123001e+00      -1.460595532070e+00      -1.460595551117e+00      -1.443637832981e-01      -1.947133958165e+00      -1.464199030647e+00      -1.460689531727e+00      -7.535805376638e-01       5.203018573689e-01       5.201602182007e-01       2.879959808200e-06       2.951984617063e-06       2.951986203147e-06       2.951697818901e-06       2.878231431104e-06       2.949891115802e-06       2.951873836556e-06       2.951931524394e-06 
       6.721573504233e-05      -1.963502848754e+00      -1.473222671866e+00      -1.473222720500e+00      -1.446169505590e-01      -1.963477405708e+00      -1.476822828236e+00      -1.473315076497e+00      -7.595608803184e-01       5.202845239656e-01       5.201441887611e-01       4.498175000121e-06       4.678457337455e-06       4.678461363310e-06       4.677365640928e-06       4.493869317185e-06       4.673225369188e-06       4.678207691190e-06       4.678285708372e-06 
       8.461959691722e-05      -1.988982129430e+00      -1.493225302582e+00      -1.493225424404e+00      -1.449986827070e-01      -1.988918771095e+00      -1.496788362669e+00      -1.493312981789e+00      -7.690239012215e-01       5.202601621913e-01       5.201218698399e-01       6.964970571529e-06       7.414600605570e-06       7.414610678351e-06       7.410422149260e-06       6.954318289691e-06       7.401526975540e-06       7.414019634009e-06       7.414021323552e-06 
