# Matter power spectrum P(k) at redshift z=0.1
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       4.712490483417e+01 
       1.341130231029e-05       5.163343293870e+01 
       1.688382928368e-05       6.410958715035e+01 
       2.125548173362e-05       8.155049166923e+01 
       2.675906609438e-05       1.008326155804e+02 
       3.368766830209e-05       1.278397349572e+02 
       4.241026168960e-05       1.591895734836e+02 
       5.339135616187e-05       1.990113316114e+02 
       6.721573504233e-05       2.487343218412e+02 
       8.461959691722e-05       3.104556108075e+02 
       1.065297608949e-04       3.873654174397e+02 
       1.341130231029e-04       4.835339584938e+02 
       1.688382928368e-04       6.036519428235e+02 
       2.125548173362e-04       7.539331953607e+02 
       2.675906609438e-04       9.417808656082e+02 
       3.368766830209e-04       1.176211882365e+03 
       4.241026168960e-04       1.467829354117e+03 
       5.339135616187e-04       1.828692097838e+03 
       6.721573504233e-04       2.272610957542e+03 
       8.461959691722e-04       2.815884980452e+03 
       1.065297608949e-03       3.478235855230e+03 
       1.341130231029e-03       4.282842864600e+03 
       1.688382928368e-03       5.254593019484e+03 
       2.125548173362e-03       6.417160418356e+03 
       2.675906609438e-03       7.788511872135e+03 
       3.368766830209e-03       9.375316121222e+03 
       4.241026168960e-03       1.116625066158e+04 
       5.339135616187e-03       1.312217625380e+04 
       6.721573504233e-03       1.516416577156e+04 
       8.461959691722e-03       1.716120874638e+04 
       1.065297608949e-02       1.891682026970e+04 
       1.341130231029e-02       2.016432449657e+04 
       1.688382928364e-02       2.058575827927e+04 
       2.125548150196e-02       1.987822362655e+04 
       2.675890332307e-02       1.792455242522e+04 
       3.366656121949e-02       1.504934722638e+04 
       4.174812847909e-02       1.225654711044e+04 
       4.845224332871e-02       1.069729982927e+04 
       5.333502158212e-02       9.925507419446e+03 
       5.737910415683e-02       9.440260260181e+03 
       6.099820005948e-02       9.072215315586e+03 
       6.437813162235e-02       8.750073300026e+03 
       6.761782965077e-02       8.437855619808e+03 
       7.077686273009e-02       8.116444481899e+03 
       7.389448284757e-02       7.776748418521e+03 
       7.699842267797e-02       7.416611350907e+03 
       8.010941563580e-02       7.039111387236e+03 
       8.324371480182e-02       6.651151053590e+03 
       8.641458889910e-02       6.262216603226e+03 
       8.963325723707e-02       5.883077453747e+03 
       9.290949883744e-02       5.524479646181e+03 
       9.625206312119e-02       5.195958360322e+03 
       9.966895476000e-02       4.904786409964e+03 
       1.031676359049e-01       4.655184922907e+03 
       1.067551724874e-01       4.447895995417e+03 
       1.104383416310e-01       4.279983101213e+03 
       1.142237113752e-01       4.144915187198e+03 
       1.181177002795e-01       4.033062596320e+03 
       1.221266221640e-01       3.932533721837e+03 
       1.262567197402e-01       3.830630065041e+03 
       1.305141898968e-01       3.715824005520e+03 
       1.349052027484e-01       3.580034494251e+03 
       1.394359161201e-01       3.420579653762e+03 
       1.441124868442e-01       3.241073368734e+03 
       1.489410800631e-01       3.050773530857e+03 
       1.539278775987e-01       2.862396265712e+03 
       1.590790863779e-01       2.688971552446e+03 
       1.644009478495e-01       2.540579761378e+03 
       1.698997492987e-01       2.421810057018e+03 
       1.755818379464e-01       2.330561900142e+03 
       1.814536387056e-01       2.258508219878e+03 
       1.875216764605e-01       2.193829728235e+03 
       1.937926037288e-01       2.123459129905e+03 
       2.002732345703e-01       2.037968720728e+03 
       2.069705856216e-01       1.936540221960e+03 
       2.138919251668e-01       1.826556606844e+03 
       2.210448312180e-01       1.719614762239e+03 
       2.284372596770e-01       1.626002600548e+03 
       2.360776238015e-01       1.550652119919e+03 
       2.439748864236e-01       1.491446926780e+03 
       2.521386666777e-01       1.440229218024e+03 
       2.605793634242e-01       1.387150249561e+03 
       2.693082981334e-01       1.326435964224e+03 
       2.783378807602e-01       1.259650559192e+03 
       2.876818031601e-01       1.193788492320e+03 
       2.973552659400e-01       1.136558154026e+03 
       3.073752464211e-01       1.089421088469e+03 
