# Matter power spectrum P(k) at redshift z=0.1
# for k=1.0653e-05 to 212.771 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.065297608949e-05       4.734154204200e+01 
       1.341130231029e-05       5.179408438721e+01 
       1.688382928368e-05       6.423731839789e+01 
       2.125548173362e-05       8.165412214311e+01 
       2.675906609438e-05       1.009163024478e+02 
       3.368766830209e-05       1.279094297086e+02 
       4.241026168960e-05       1.592483052557e+02 
       5.339135616187e-05       1.990624717846e+02 
       6.721573504233e-05       2.487805143732e+02 
       8.461959691722e-05       3.104989830426e+02 
       1.065297608949e-04       3.874076194460e+02 
       1.341130231029e-04       4.835759338906e+02 
       1.688382928368e-04       6.036933267313e+02 
       2.125548173362e-04       7.539711540525e+02 
       2.675906609438e-04       9.418076935378e+02 
       3.368766830209e-04       1.176210467188e+03 
       4.241026168960e-04       1.467764928996e+03 
       5.339135616187e-04       1.828498247084e+03 
       6.721573504233e-04       2.272168107187e+03 
       8.461959691722e-04       2.814992082945e+03 
       1.065297608949e-03       3.476580587487e+03 
       1.341130231029e-03       4.279974285976e+03 
       1.688382928368e-03       5.249876161759e+03 
       2.125548173362e-03       6.409679305958e+03 
       2.675906609438e-03       7.776999192790e+03 
       3.368766830209e-03       9.358176933892e+03 
       4.241026168960e-03       1.114138921886e+04 
       5.339135616187e-03       1.308707609864e+04 
       6.721573504233e-03       1.511674914132e+04 
       8.461959691722e-03       1.709939299905e+04 
       1.065297608949e-02       1.883827086935e+04 
       1.341130231029e-02       2.006914162181e+04 
       1.688382928364e-02       2.047675206869e+04 
       2.125548150196e-02       1.976102107238e+04 
       2.675890332307e-02       1.780910898891e+04 
       3.366656121949e-02       1.494511209294e+04 
       4.174812847909e-02       1.216684067187e+04 
       4.845224332871e-02       1.061651870193e+04 
       5.333502158212e-02       9.849247147166e+03 
       5.737910415683e-02       9.366874049316e+03 
       6.099820005948e-02       9.001063932401e+03 
       6.437813162235e-02       8.680961563501e+03 
       6.761782965077e-02       8.370820160931e+03 
       7.077686273009e-02       8.051646982722e+03 
       7.389448284757e-02       7.714407765873e+03 
       7.699842267797e-02       7.356953690418e+03 
       8.010941563580e-02       6.982330900744e+03 
       8.324371480182e-02       6.597380468117e+03 
       8.641458889910e-02       6.211506479738e+03 
       8.963325723707e-02       5.835385375225e+03 
       9.290949883744e-02       5.479670039620e+03 
       9.625206312119e-02       5.153812289227e+03 
       9.966895476000e-02       4.865020233462e+03 
       1.031676359049e-01       4.617475685831e+03 
       1.067551724874e-01       4.411910600847e+03 
       1.104383416310e-01       4.245409397921e+03 
       1.142237113752e-01       4.111492578431e+03 
       1.181177002795e-01       4.000608653781e+03 
       1.221266221640e-01       3.900963879048e+03 
       1.262567197402e-01       3.799965122305e+03 
       1.305141898968e-01       3.686180861585e+03 
       1.349052027484e-01       3.551597554357e+03 
       1.394359161201e-01       3.393555454387e+03 
       1.441124868442e-01       3.215637373392e+03 
       1.489410800631e-01       3.027022186922e+03 
       1.539278775987e-01       2.840317410025e+03 
       1.590790863779e-01       2.668441344892e+03 
       1.644009478495e-01       2.521387427015e+03 
       1.698997492987e-01       2.403704415681e+03 
       1.755818379464e-01       2.313307947112e+03 
       1.814536387056e-01       2.241940123602e+03 
       1.875216764605e-01       2.177880627986e+03 
       1.937926037288e-01       2.108172050817e+03 
       2.002732345703e-01       2.023465921690e+03 
       2.069705856216e-01       1.922950445280e+03 
       2.138919251668e-01       1.813945608826e+03 
       2.210448312180e-01       1.707949742106e+03 
       2.284372596770e-01       1.615163555319e+03 
       2.360776238015e-01       1.540477488577e+03 
       2.439748864236e-01       1.481793495322e+03 
       2.521386666777e-01       1.431023412903e+03 
       2.605793634242e-01       1.378402533860e+03 
       2.693082981334e-01       1.318206339212e+03 
       2.783378807602e-01       1.251992082554e+03 
       2.876818031601e-01       1.186682177595e+03 
       2.973552659400e-01       1.129939373521e+03 
       3.073752464211e-01       1.083188012002e+03 
       3.177608177653e-01       1.042512496222e+03 
       3.285335325042e-01       1.001825122439e+03 
       3.397178880384e-01       9.580865402401e+02 
       3.513418976134e-01       9.136890648386e+02 
       3.634377985428e-01       8.730501230055e+02 
       3.760429411182e-01       8.377943790557e+02 
       3.892009183754e-01       8.052449187074e+02 
       4.029630213023e-01       7.723561223054e+02 
       4.173901403592e-01       7.392785405450e+02 
       4.325552892222e-01       7.081791114819e+02 
       4.485470120206e-01       6.796579847276e+02 
       4.654740710103e-01       6.522474848615e+02 
       4.834720332049e-01       6.248702294581e+02 
       5.027127475356e-01       5.984566057515e+02 
       5.234183539439e-01       5.733924620231e+02 
       5.458826421665e-01       5.485489670968e+02 
       5.705048023177e-01       5.240063997944e+02 
       5.978450290190e-01       4.998404523542e+02 
       6.287207309535e-01       4.754009091498e+02 
       6.643829030557e-01       4.505268035671e+02 
       7.068621400517e-01       4.245289096363e+02 
       7.597018663167e-01       3.965896845681e+02 
       8.296366180581e-01       3.652164702496e+02 
       9.305522312713e-01       3.279412979002e+02 
       1.090628146677e+00       2.814401021440e+02 
       1.344459231526e+00       2.266349425480e+02 
       1.690134455615e+00       1.737794570847e+02 
       2.127709730039e+00       1.284398354157e+02 
       2.678627697715e+00       9.173284110082e+01 
       3.372192477317e+00       6.356997404893e+01 
       4.245338803155e+00       4.293683965367e+01 
       5.344564900968e+00       2.838681506515e+01 
       6.728408568812e+00       1.842899408762e+01 
       8.470564528211e+00       1.177130662041e+01 
       1.066380893681e+01       7.410263378230e+00 
       1.342494005706e+01       4.603072658944e+00 
       1.690099818965e+01       2.824326175532e+00 
       2.127709610564e+01       1.713360609777e+00 
       2.678627697658e+01       1.028577816439e+00 
       3.372192477317e+01       6.115362088436e-01 
       4.245338803155e+01       3.603871313634e-01 
       5.344564900968e+01       2.106657089567e-01 
       6.728408568812e+01       1.222309185717e-01 
       8.470564528211e+01       7.043770862859e-02 
       1.066380893681e+02       4.033674582008e-02 
       1.342494005706e+02       2.296550020637e-02 
       1.690099818965e+02       1.300709068401e-02 
       2.127709610564e+02       7.333798664296e-03 
